|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
72|двойной|двойного|двойного|ADJF|92|4|9||19|1.0
73|назначение|назначения|назначения|NOUN|93|4|10||24|2.0
74|общий|общего|общего|ADJF|95|4|12||2|1.0
75|объем|объема|объема|NOUN|96|4|13||5|1.0
76|продукция|продукции|продукции|NOUN|97|4|14||32|3.0
77|оборонно-промышленный|оборонно-промышленного|оборонно-промышленного|ADJF|98|4|15||3|1.0
78|комплекс|комплекса|комплекса|NOUN|99|4|16|SPEC|4|1.0
79|должен|должна|должна|ADJS|101|4|18||2|1.0
80|вырасти|вырасти|вырасти|INFN|102|4|19||1|1.0
81|до 30%|до 30%|до 30%|NUSR|103|4|20|NUSR|1|1.0
82|2025 году|2025 году|2025 году|NUSR|105|4|22|NUSR|1|1.0
83|до 50%|до 50%|до 50%|NUSR|107|4|24|NUSR|1|1.0
84|2030 году|2030 году|2030 году|NUSR|109|4|26|NUSR|1|1.0
85|сформировать|сформировать|сформировать|INFN|113|5|4||1|1.0
86|государственный|государственный|государственный|ADJF|114|5|5||22|1.0
87|спрос|спрос|спрос|NOUN|115|5|6||2|1.0
88|гражданский|гражданскую|гражданскую|ADJF|117|5|8||14|1.0
89|продукция|продукцию|продукцию|NOUN|118|5|9||32|2.0
90|опк|опк|ОПК|ABVR|119|5|10|SPEC|29|1.0
91|разработать|разработать|разработать|INFN|121|5|12||2|1.0
92|расширенный|расширенный|расширенный|PRTF|122|5|13||1|1.0
93|перечень|перечень|перечень|NOUN|123|5|14||6|1.0
94|продукция|продукции|продукции|NOUN|124|5|15||32|2.0
95|необходимый|необходимой|необходимой|ADJF|125|5|16||5|1.0
96|реализация|реализации|реализации|NOUN|127|5|18||12|1.0
97|национальный|национальных|национальных|ADJF|128|5|19||4|1.0
98|проект|проектов|проектов|NOUN|129|5|20||6|1.0
99|первый|первым|Первым|ADJF|130|6|1||2|1.0
100|направление|направлении|направлении|NOUN|134|6|5||3|1.0
101|являюсь|является|является|VERB|135|6|6||4|1.0
102|установление|установление|установление|NOUN|136|6|7||4|1.0
103|ключевой|ключевых|ключевых|ADJF|137|6|8||1|1.0
104|показатель|показателей|показателей|NOUN|138|6|9||3|1.0
105|эффективность|эффективности|эффективности|NOUN|139|6|10||3|1.0
106|рост|рост|рост|NOUN|140|6|11||3|2.0
107|доля|доли|доли|NOUN|141|6|12||3|2.0
108|закупаемый|закупаемой|закупаемой|PRTF|142|6|13||2|1.0
109|оборонный|оборонных|оборонных|ADJF|144|6|15||11|2.0
110|предприятие|предприятий|предприятий|NOUN|145|6|16|SPEC|12|1.0
111|продукция|продукции|продукции|NOUN|146|6|17||32|1.0
112|крупный|крупных|крупных|ADJF|148|6|19||2|1.0
113|госкомпания|госкомпаний|госкомпаний|NOUN|149|6|20||2|1.0
114|рост|рост|рост|NOUN|150|6|21||3|2.0
115|доля|доли|доли|NOUN|151|6|22||3|2.0
116|выпуск|выпуска|выпуска|NOUN|152|6|23||1|1.0
117|гражданский|гражданских|гражданских|ADJF|153|6|24||14|1.0
118|товар|товаров|товаров|NOUN|154|6|25||20|1.0
119|оборонный|оборонных|оборонных|ADJF|156|6|27||11|2.0
120|организация|организаций|организаций|NOUN|157|6|28||27|1.0
121|называемый|называемым|называемым|PRTF|160|7|3||2|1.0
122|гражданский|гражданским|гражданским|ADJF|161|7|4||14|1.0
123|рынок|рынком|рынком|NOUN|162|7|5||9|1.0
124|закупка|закупок|закупок|NOUN|163|7|6||12|1.0
125|предлагаем|предлагаем|предлагаем|PRTS|165|7|8||1|1.0
126|понимать|понимать|понимать|INFN|166|7|9||1|1.0
127|данный|данном|данном|ADJF|168|7|11||4|1.0
128|случай|случае|случае|NOUN|169|7|12||2|1.0
129|особый|особые|особые|ADJF|170|7|13||3|1.0
130|форма|формы|формы|NOUN|171|7|14||2|1.0
131|метод|методы|методы|NOUN|173|7|16||1|1.0
132|поставка|поставки|поставки|NOUN|174|7|17||4|1.0
133|товар|товаров|товаров|NOUN|175|7|18||20|1.0
134|оказывания|оказывания|оказывания|UNKN|176|7|19|UNKN|1|1.0
135|работа|работ|работ|NOUN|177|7|20||6|1.0
136|услуга|услуг|услуг|NOUN|179|7|22||6|1.0
137|исключение|исключением|исключением|NOUN|181|7|24||2|1.0
138|государственный|государственного|государственного|ADJF|182|7|25||22|1.0
139|оборонный|оборонного|оборонного|ADJF|183|7|26||11|1.0
140|заказ|заказа|заказа|NOUN|184|7|27||3|1.0
141|гоз|гоз|ГОЗ|ABVR|185|7|28|ABVR|4|1.0
142|рамка|рамках|рамках|NOUN|187|8|2||7|1.0
143|национальный|национальных|национальных|ADJF|188|8|3||4|1.0
144|проект|проектов|проектов|NOUN|189|8|4||6|1.0
145|приоритетный|приоритетными|приоритетными|ADJF|190|8|5||2|1.0
146|рыночный|рыночными|рыночными|ADJF|191|8|6||4|1.0
147|ниша|нишами|нишами|NOUN|192|8|7||1|1.0
148|организация|организаций|организаций|NOUN|194|8|9||27|1.0
149|опк|опк|ОПК|ABVR|195|8|10|SPEC|29|1.0
150|являюсь|являются|являются|VERB|197|8|12||4|1.0
151|медицина|медицина|медицина|NOUN|198|8|13||1|1.0
152|транспортный|транспортное|транспортное|ADJF|199|8|14||1|1.0
153|маша|маши|маши|NOUN|200|8|15||1|1.0
154|ностроение|ностроение|ностроение|UNKN|201|8|16|UNKN|1|1.0
155|радиоэлектроника|радиоэлектроника|радиоэлектроника|NOUN|202|8|17||1|1.0
156|строительно-дорожная|строительно-дорожная|строительно-дорожная|UNKN|203|8|18|UNKN|1|1.0
157|техника|техника|техника|NOUN|204|8|19|SPEC|1|1.0
158|энергетический|энергетическое|энергетическое|ADJF|205|8|20||1|1.0
159|машиностроение|машиностроение|машиностроение|NOUN|206|8|21||2|1.0
160|другой|другие|другие|ADJF|208|8|23||2|1.0
161|емкость|емкость|Емкость|NOUN|209|9|1||1|1.0
162|данные|данных|данных|NOUN|210|9|2||3|1.0
163|рынок|рынков|рынков|NOUN|211|9|3||9|1.0
164|часть|части|части|NOUN|213|9|5||5|1.0
165|компетенция|компетенций|компетенций|NOUN|214|9|6||5|1.0
166|организация|организаций|организаций|NOUN|215|9|7||27|1.0
167|опк|опк|ОПК|ABVR|216|9|8|SPEC|29|1.0
168|оцениваюсь|оценивается|оценивается|VERB|218|9|10||1|1.0
169|размер|размере|размере|NOUN|220|9|12||3|1.0
170|1,2 трлн|1,2 трлн|1,2 трлн|NUSR|221|9|13|NUSR|1|1.0
171|руб|руб|руб|NOUN|222|9|14||2|1.0
172|национальный|национальных|национальных|ADJF|224|10|2||4|1.0
173|проект|проектов|проектов|NOUN|225|10|3||6|1.0
174|действую|действует|действует|VERB|228|10|6||2|1.0
175|ряд|ряд|ряд|NOUN|229|10|7||2|1.0
176|нормативный|нормативных|нормативных|ADJF|230|10|8||1|1.0
177|правовой|правовых|правовых|ADJF|231|10|9||2|1.0
178|мера|мер|мер|NOUN|232|10|10||4|1.0
179|стимулирующий|стимулирующих|стимулирующих|PRTF|233|10|11||1|1.0
180|закупка|закупку|закупку|NOUN|234|10|12||12|3.0
181|гражданский|гражданской|гражданской|ADJF|235|10|13||14|1.0
182|продукция|продукции|продукции|NOUN|236|10|14||32|3.0
183|российский|российских|российских|ADJF|238|10|16||2|1.0
184|оборонный|оборонных|оборонных|ADJF|239|10|17||11|1.0
185|организация|организаций|организаций|NOUN|240|10|18||27|1.0
186|запрет|запрет|запрет|NOUN|241|10|19||7|6.0
187|иностранный|иностранные|иностранные|ADJF|243|10|21||10|7.0
188|товар|товары|товары|NOUN|244|10|22||20|3.0
189|услуга|услуги|услуги|NOUN|246|10|24||6|1.0
190|нужда|нужд|нужд|NOUN|248|10|26||8|5.0
191|оборона|обороны|обороны|NOUN|249|10|27||4|2.0
192|страна|страны|страны|NOUN|250|10|28||3|2.0
193|безопасность|безопасности|безопасности|NOUN|252|10|30||2|1.0
194|государство|государства|государства|NOUN|253|10|31||7|2.0
195|пр№|пп рф №9|ПП РФ №9|ABVR|254|10|32|ABVR|11|11.0
196|ограничение|ограничения|ограничения|NOUN|255|10|33||5|5.0
197|условие|условия|условия|NOUN|257|10|35||7|4.0
198|допуск|допуска|допуска|NOUN|258|10|36||9|7.0
199|отдельный|отдельных|отдельных|ADJF|259|10|37||3|3.0
200|вид|видов|видов|NOUN|260|10|38||3|3.0
201|иностранный|иностранной|иностранной|ADJF|261|10|39||10|7.0
202|радиоэлектронный|радиоэлектронной|радиоэлектронной|ADJF|262|10|40||1|1.0
203|продукция|продукции|продукции|NOUN|263|10|41||32|3.0
204|пр№|пп рф №968|ПП РФ №968|ABVR|264|10|42|ABVR|11|11.0
205|запрет|запрет|запрет|NOUN|265|10|43||7|6.0
206|допуск|допуск|допуск|NOUN|267|10|45||9|7.0
207|продукция|продукции|продукции|NOUN|268|10|46||32|3.0
208|станкоинструментальный|станкоинструментальной|станкоинструментальной|ADJF|269|10|47||1|1.0
209|промышленность|промышленности|промышленности|NOUN|270|10|48||5|3.0
210|нужда|нужд|нужд|NOUN|272|10|50||8|5.0
211|оборона|обороны|обороны|NOUN|273|10|51||4|2.0
212|страна|страны|страны|NOUN|274|10|52||3|2.0
213|пр№|пп рф №239|ПП РФ №239|ABVR|275|10|53|ABVR|11|11.0
214|ограничение|ограничение|ограничение|NOUN|276|10|54||5|5.0
215|допуск|допуска|допуска|NOUN|277|10|55||9|7.0
216|иностранный|иностранного|иностранного|ADJF|278|10|56||10|7.0
217|оружие|оружия|оружия|NOUN|279|10|57||1|1.0
218|боеприпас|боеприпасов|боеприпасов|NOUN|280|10|58|SPEC|1|1.0
219|деталь|деталей|деталей|NOUN|283|10|61||1|1.0
220|пр№|пп рф №1119|ПП РФ №1119|ABVR|284|10|62|ABVR|11|11.0
221|запрет|запрет|запрет|NOUN|285|10|63||7|6.0
222|закупка|закупку|закупку|NOUN|287|10|65||12|3.0
223|мебельный|мебельной|мебельной|ADJF|288|10|66||1|1.0
224|деревообрабатывающий|деревообрабатывающей|деревообрабатывающей|ADJF|290|10|68||1|1.0
225|промышленность|промышленности|промышленности|NOUN|291|10|69||5|3.0
226|происходящий|происходящих|происходящих|PRTF|292|10|70||2|1.0
227|иностранный|иностранных|иностранных|ADJF|294|10|72||10|7.0
228|государство|государств|государств|NOUN|295|10|73||7|2.0
229|зигче|за исключением государств членов еаэс|за исключением государств членов ЕАЭС|ABVR|296|10|74|ABVR|1|1.0
230|целее|целей|целей|COMP|298|10|76||2|1.0
231|осуществление|осуществления|осуществления|NOUN|299|10|77||4|1.0
232|закупка|закупок|закупок|NOUN|300|10|78||12|3.0
233|обеспечение|обеспечения|обеспечения|NOUN|302|10|80||16|4.0
234|государственный|государственных|государственных|ADJF|303|10|81||22|3.0
235|муниципальный|муниципальных|муниципальных|ADJF|305|10|83||6|3.0
236|нужда|нужд|нужд|NOUN|306|10|84||8|5.0
237|пр№|пп рф №1072|ПП РФ №1072|ABVR|307|10|85|ABVR|11|11.0
238|ограничение|ограничения|ограничения|NOUN|308|10|86||5|5.0
239|условие|условия|условия|NOUN|310|10|88||7|4.0
240|допуск|допуска|допуска|NOUN|311|10|89||9|7.0
241|лекарственный|лекарственных|лекарственных|ADJF|312|10|90||2|2.0
242|препарат|препаратов|препаратов|NOUN|313|10|91||2|2.0
243|включенный|включенных|включенных|PRTF|314|10|92||1|1.0
244|перечень|перечень|перечень|NOUN|316|10|94||6|1.0
245|необходимый|необходимых|необходимых|ADJF|318|10|96||5|1.0
246|важнейший|важнейших|важнейших|ADJF|320|10|98||1|1.0
247|лекарственный|лекарственных|лекарственных|ADJF|321|10|99||2|2.0
248|препарат|препаратов|препаратов|NOUN|322|10|100||2|2.0
249|пр№|пп рф №1289|ПП РФ №1289|ABVR|323|10|101|ABVR|11|11.0
250|запрет|запрет|запрет|NOUN|324|10|102||7|6.0
251|иностранный|иностранные|иностранные|ADJF|326|10|104||10|7.0
252|товар|товары|товары|NOUN|327|10|105||20|3.0
253|легкий|легкой|легкой|ADJF|328|10|106||1|1.0
254|промышленность|промышленности|промышленности|NOUN|329|10|107||5|3.0
255|пр№|пп рф №791|ПП РФ №791|ABVR|330|10|108|ABVR|11|11.0
256|ограничение|ограничения|ограничения|NOUN|331|10|109||5|5.0
257|условие|условия|условия|NOUN|333|10|111||7|4.0
258|доступ|доступа|доступа|NOUN|334|10|112||1|1.0
259|стентов|стентов|стентов|UNKN|335|10|113|UNKN|1|1.0
260|коронарный|коронарных|коронарных|ADJF|337|10|115||1|1.0
261|артерия|артерий|артерий|NOUN|338|10|116||1|1.0
262|катетер|катетеров|катетеров|NOUN|341|10|119||1|1.0
263|пр№|пп рф №1469|ПП РФ №1469|ABVR|342|10|120|ABVR|11|11.0
264|запрет|запрет|запрет|NOUN|343|10|121||7|6.0
265|допуск|допуск|допуск|NOUN|345|10|123||9|7.0
266|отдельный|отдельных|отдельных|ADJF|346|10|124||3|3.0
267|вид|видов|видов|NOUN|347|10|125||3|3.0
268|товар|товаров|товаров|NOUN|348|10|126||20|3.0
269|машиностроение|машиностроения|машиностроения|NOUN|349|10|127||2|1.0
270|обеспечение|обеспечения|обеспечения|NOUN|351|10|129||16|4.0
271|государственный|государственных|государственных|ADJF|352|10|130||22|3.0
272|муниципальный|муниципальных|муниципальных|ADJF|354|10|132||6|3.0
273|нужда|нужд|нужд|NOUN|355|10|133||8|5.0
274|пр№|пп рф №656|ПП РФ №656|ABVR|356|10|134|ABVR|11|11.0
275|ограничение|ограничения|ограничения|NOUN|357|10|135||5|5.0
276|условие|условия|условия|NOUN|359|10|137||7|4.0
277|допуск|допуска|допуска|NOUN|360|10|138||9|7.0
278|отдельный|отдельных|отдельных|ADJF|361|10|139||3|3.0
279|вид|видов|видов|NOUN|362|10|140||3|3.0
280|иностранный|иностранных|иностранных|ADJF|363|10|141||10|7.0
281|медицинский|медицинских|медицинских|ADJF|364|10|142||1|1.0
282|изделие|изделий|изделий|NOUN|365|10|143||1|1.0
283|пр№|пп рф №102|ПП РФ №102|ABVR|366|10|144|ABVR|11|11.0
284|запрет|запрет|запрет|NOUN|367|10|145||7|6.0
285|допуск|допуск|допуск|NOUN|369|10|147||9|7.0
286|иностранный|иностранного|иностранного|ADJF|370|10|148||10|7.0
287|программный|программного|программного|ADJF|371|10|149||1|1.0
288|обеспечение|обеспечения|обеспечения|NOUN|372|10|150||16|4.0
289|обеспечение|обеспечения|обеспечения|NOUN|374|10|152||16|4.0
290|государственный|государственных|государственных|ADJF|375|10|153||22|3.0
291|муниципальный|муниципальных|муниципальных|ADJF|377|10|155||6|3.0
292|нужда|нужд|нужд|NOUN|378|10|156||8|5.0
293|пр№|пп рф №1236|ПП РФ №1236|ABVR|379|10|157|ABVR|11|11.0
294|рамка|рамках|рамках|NOUN|384|11|5||7|1.0
295|диверсификация|диверсификации|диверсификации|NOUN|385|11|6||10|1.0
296|организация|организациями|организациями|NOUN|387|11|8||27|1.0
297|стоило|стоит|стоит|VERB|388|11|9||1|1.0
298|ряд|ряд|ряд|NOUN|389|11|10||2|1.0
299|трудность|трудностей|трудностей|NOUN|390|11|11||1|1.0
300|связанный|связанных|связанных|ADJF|391|11|12||4|1.0
301|выход|выходом|выходом|NOUN|393|11|14||2|1.0
302|новое|новые|новые|NOUN|395|11|16||4|1.0
303|внутрироссийский|внутрироссийские|внутрироссийские|ADJF|396|11|17||1|1.0
304|рынок|рынки|рынки|NOUN|397|11|18||9|1.0
305|гражданский|гражданской|гражданской|ADJF|398|11|19||14|1.0
306|продукция|продукции|продукции|NOUN|399|11|20||32|1.0
307|организация|организации|Организации|NOUN|400|12|1||27|1.0
308|опк|опк|ОПК|ABVR|401|12|2|SPEC|29|1.0
309|осуществляю|осуществляют|осуществляют|VERB|402|12|3||1|1.0
310|хозяйственный|хозяйственную|хозяйственную|ADJF|403|12|4||1|1.0
311|деятельность|деятельность|деятельность|NOUN|404|12|5||3|1.0
312|интерес|интересах|интересах|NOUN|408|12|9||1|1.0
313|обеспечение|обеспечения|обеспечения|NOUN|409|12|10||16|1.0
314|оборона|обороны|обороны|NOUN|410|12|11||4|1.0
315|безопасность|безопасности|безопасности|NOUN|412|12|13||2|1.0
316|государство|государства|государства|NOUN|413|12|14||7|1.0
317|рамка|рамках|рамках|NOUN|415|12|16||7|1.0
318|государственный|государственного|государственного|ADJF|416|12|17||22|1.0
319|оборонный|оборонного|оборонного|ADJF|417|12|18||11|1.0
320|заказ|заказа|заказа|NOUN|418|12|19||3|1.0
321|дг|далее гоз|далее ГОЗ|ABVR|419|12|20|ABVR|1|1.0
322|производство|производство|производство|NOUN|421|13|2||17|1.0
323|продукция|продукции|продукции|NOUN|422|13|3||32|2.0
324|поставляемый|поставляемой|поставляемой|PRTF|423|13|4||1|1.0
325|гоз|гоз|ГОЗ|ABVR|425|13|6|SPEC|4|1.0
326|установлен|установлена|установлена|PRTS|426|13|7||3|1.0
327|фиксированный|фиксированная|фиксированная|ADJF|427|13|8||2|1.0
328|рентабельность|рентабельность|рентабельность|NOUN|428|13|9||1|1.0
329|часть|часть|часть|NOUN|430|13|11||5|1.0
330|оборонный|оборонной|оборонной|ADJF|431|13|12||11|1.0
331|продукция|продукции|продукции|NOUN|432|13|13||32|2.0
332|распространяюсь|распространяется|распространяется|VERB|433|13|14||1|1.0
333|государственный|государственное|государственное|ADJF|434|13|15||22|1.0
334|регулирование|регулирование|регулирование|NOUN|435|13|16||6|1.0
335|цена|цен|цен|NOUN|436|13|17||15|1.0
336|негативно|негативно|негативно|ADVB|438|13|19||1|1.0
337|отражаюсь|отражается|отражается|VERB|439|13|20||1|1.0
338|результат|результатах|результатах|NOUN|441|13|22||4|1.0
339|финансово-экономической|финансово-экономической|финансово-экономической|UNKN|442|13|23|UNKN|1|1.0
340|деятельность|деятельности|деятельности|NOUN|443|13|24||3|1.0
341|организация|организаций|организаций|NOUN|444|13|25||27|1.0
342|следствие|следствием|Следствием|NOUN|445|14|1||1|1.0
343|государственный|государственного|государственного|ADJF|446|14|2||22|1.0
344|регулирование|регулирования|регулирования|NOUN|447|14|3||6|1.0
345|сфера|сфере|сфере|NOUN|449|14|5||3|1.0
346|гоз|гоз|ГОЗ|ABVR|450|14|6|SPEC|4|1.0
347|становлюсь|становится|становится|VERB|451|14|7||1|1.0
348|недостаток|недостаток|недостаток|NOUN|452|14|8||1|1.0
349|оборонный|оборонных|оборонных|ADJF|454|14|10||11|1.0
350|предприятие|предприятий|предприятий|NOUN|455|14|11|SPEC|12|1.0
351|инвестиционный|инвестиционных|инвестиционных|ADJF|456|14|12||4|1.0
352|ресурс|ресурсов|ресурсов|NOUN|457|14|13||1|1.0
353|могу|могли|могли|VERB|460|14|16||1|1.0
354|направлен|направлены|направлены|PRTS|462|14|18||1|1.0
355|разработка|разработку|разработку|NOUN|464|14|20||5|1.0
356|производство|производство|производство|NOUN|466|14|22||17|1.0
357|новый|новой|новой|ADJF|467|14|23||4|1.0
358|продукция|продукции|продукции|NOUN|468|14|24||32|1.0
359|гражданский|гражданского|гражданского|ADJF|469|14|25||14|1.0
360|назначение|назначения|назначения|NOUN|470|14|26||24|1.0
361|цель|целях|целях|NOUN|472|15|2||8|1.0
362|снижение|снижения|снижения|NOUN|473|15|3||1|1.0
363|барьер|барьеров|барьеров|NOUN|474|15|4||1|1.0
364|вход|входа|входа|NOUN|475|15|5||1|1.0
365|рынок|рынки|рынки|NOUN|477|15|7||9|1.0
366|продукция|продукции|продукции|NOUN|478|15|8||32|2.0
367|предлагаюсь|предлагается|предлагается|VERB|479|15|9||1|1.0
368|обеспечить|обеспечить|обеспечить|INFN|480|15|10||6|1.0
369|возможность|возможность|возможность|NOUN|481|15|11||4|1.0
370|установление|установления|установления|NOUN|482|15|12||4|1.0
371|организация|организаций|организаций|NOUN|484|15|14||27|1.0
372|опк|опк|ОПК|ABVR|485|15|15|SPEC|29|1.0
373|дополнительный|дополнительных|дополнительных|ADJF|486|15|16||4|1.0
374|преимущество|преимуществ|преимуществ|NOUN|487|15|17||2|1.0
375|участие|участии|участии|NOUN|489|15|19||6|1.0
376|процесс|процессе|процессе|NOUN|491|15|21||7|1.0
377|закупка|закупок|закупок|NOUN|492|15|22||12|1.0
378|продукция|продукции|продукции|NOUN|493|15|23||32|2.0
379|гражданский|гражданского|гражданского|ADJF|494|15|24||14|1.0
380|назначение|назначения|назначения|NOUN|495|15|25||24|1.0
381|считаем|считаем|считаем|PRTS|497|16|2||1|1.0
382|цель|целях|целях|NOUN|500|16|5||8|1.0
383|адаптация|адаптации|адаптации|NOUN|501|16|6||1|1.0
384|оборонный|оборонной|оборонной|ADJF|502|16|7||11|1.0
385|промышленность|промышленности|промышленности|NOUN|503|16|8||5|1.0
386|функционирование|функционированию|функционированию|NOUN|505|16|10||1|1.0
387|рыночный|рыночных|рыночных|ADJF|507|16|12||4|1.0
388|условие|условиях|условиях|NOUN|508|16|13||7|1.0
389|необходим|необходимо|необходимо|ADJS|509|16|14||1|1.0
390|обеспечить|обеспечить|обеспечить|INFN|510|16|15||6|1.0
391|преференциальный|преференциальный|преференциальный|ADJF|511|16|16||4|1.0
392|режим|режим|режим|NOUN|512|16|17||5|1.0
393|поставка|поставках|поставках|NOUN|514|16|19||4|1.0
394|продукция|продукции|продукции|NOUN|515|16|20||32|1.0
395|работ|работ|работ|ABVR|516|16|21|ABVR|1|1.0
396|услуг|услуг|услуг|ABVR|517|16|22|ABVR|1|1.0
397|организация|организаций|организаций|NOUN|518|16|23||27|1.0
398|опк|опк|ОПК|ABVR|519|16|24|SPEC|29|1.0
399|государственный|государственных|государственных|ADJF|521|16|26||22|1.0
400|муниципальный|муниципальных|муниципальных|ADJF|523|16|28||6|1.0
401|нужда|нужд|нужд|NOUN|524|16|29||8|1.0
402|возможность|возможность|Возможность|NOUN|525|17|1||4|1.0
403|установление|установления|установления|NOUN|526|17|2||4|1.0
404|преференция|преференций|преференций|NOUN|527|17|3||1|1.0
405|национальный|национальный|национальный|ADJF|528|17|4||4|1.0
406|режим|режим|режим|NOUN|529|17|5||5|1.0
407|особенность|особенности|особенности|NOUN|531|17|7||3|1.0
408|обеспечение|обеспечения|обеспечения|NOUN|533|17|9||16|1.0
409|закреплён|закреплена|закреплена|PRTS|534|17|10||1|1.0
410|пункт|пункте|пункте|NOUN|536|17|12||3|1.0
411|30 протокола|30 протокола|30 Протокола|NUSR|537|17|13|NUSR|1|1.0
412|порядок|порядке|порядке|NOUN|539|17|15||6|1.0
413|регулирование|регулирования|регулирования|NOUN|540|17|16||6|1.0
414|закупка|закупок|закупок|NOUN|541|17|17||12|1.0
415|договор|договора|Договора|NOUN|542|17|18|TITL|1|1.0
416|евразийский|евразийском|Евразийском|ADJF|544|17|20|TITL|1|1.0
417|экономический|экономическом|экономическом|ADJF|545|17|21||1|1.0
418|союз|союзе|союзе|NOUN|546|17|22||1|1.0
