|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
78|сило|силу|силу|NOUN|112|6|5||1|1.0
79|военный|военным|военным|NOUN|113|6|6||6|1.0
80|действие|действиям|действиям|NOUN|114|6|7||1|1.0
81|мировой|мировой|мировой|NOUN|116|6|9||1|1.0
82|арен|арене|арене|NOUN|117|6|10||1|1.0
83|цитирую|цитирует|цитирует|VERB|118|6|11||1|1.0
84|издание|издание|издание|NOUN|119|6|12||3|1.0
85|справочник|справочник|справочник|NOUN|120|6|13||4|1.0
86|книга|книге|книге|NOUN|122|7|2||2|1.0
87|указываюсь|указываются|указываются|VERB|124|7|4||1|1.0
88|слабый|слабые|слабые|ADJF|126|7|6||2|1.0
89|сторона|стороны|стороны|NOUN|127|7|7||1|1.0
90|российский|российской|российской|ADJF|128|7|8||5|1.0
91|армия|армии|армии|NOUN|129|7|9||1|1.0
92|могу|могут|могут|VERB|131|7|11||1|1.0
93|использовать|использовать|использовать|INFN|132|7|12||1|1.0
94|военный|военные|военные|NOUN|133|7|13||6|1.0
95|сша|сша|США|NOUN|134|7|14|SPEC|4|1.0
96|солдатам-призывникам|солдатам-призывникам|Солдатам-призывникам|UNKN|135|8|1|UNKN|1|1.0
97|не|не|не|PRCL|136|8|2||3|1.0
98|хватаю|хватает|хватает|VERB|137|8|3||1|1.0
99|мотивация|мотивации|мотивации|NOUN|138|8|4||1|1.0
100|стал|станет|станет|VERB|142|8|8||1|1.0
101|важный|важной|важной|ADJF|144|8|10||1|1.0
102|проблема|проблемой|проблемой|NOUN|145|8|11||1|1.0
103|ряд|ряды|ряды|NOUN|148|8|14||1|1.0
104|российский|российских|российских|ADJF|149|8|15||5|1.0
105|военный|военных|военных|NOUN|150|8|16||6|1.0
106|пополняюсь|пополняются|пополняются|VERB|151|8|17||1|1.0
107|подготовленный|подготовленными|подготовленными|PRTF|153|8|19||1|1.0
108|боец|бойцами|бойцами|NOUN|154|8|20||1|1.0
109|тактический|тактическое|Тактическое|ADJF|155|9|1||1|1.0
110|лидерство|лидерство|лидерство|NOUN|156|9|2||1|1.0
111|являюсь|является|является|VERB|157|9|3||1|1.0
112|формальный|формальным|формальным|ADJF|158|9|4||1|1.0
113|логистика|логистика|логистика|NOUN|159|9|5||1|1.0
114|слабый|слабой|слабой|ADJF|160|9|6||2|1.0
115|авиационный|авиационная|авиационная|ADJF|162|9|8||1|1.0
116|артиллерийский|артиллерийская|артиллерийская|ADJF|164|9|10||1|1.0
117|поддержка|поддержка|поддержка|NOUN|165|9|11||1|1.0
118|правило|правило|правило|NOUN|167|9|13||1|1.0
119|завишу|зависит|зависит|VERB|168|9|14||1|1.0
120|объем|объема|объема|NOUN|170|9|16||1|1.0
121|не|не|не|PRCL|172|9|18||3|1.0
122|точность|точности|точности|NOUN|174|9|20||1|1.0
123|привожу|приводит|приводит|VERB|175|9|21||1|1.0
124|выдержка|выдержки|выдержки|NOUN|176|9|22||1|1.0
125|справочник|справочника|справочника|NOUN|178|9|24||4|1.0
126|издание|издание|издание|NOUN|179|9|25||3|1.0
127|военный|военным|военным|NOUN|182|10|3||6|1.0
128|сша|сша|США|NOUN|183|10|4|SPEC|4|1.0
129|предлагаю|предлагают|предлагают|VERB|184|10|5||1|1.0
130|готовиться|готовиться|готовиться|INFN|185|10|6||1|1.0
131|бой|бою|бою|NOUN|187|10|8||2|1.0
132|условие|условиях|условиях|NOUN|189|10|10||1|1.0
133|противник|противник|противник|NOUN|191|10|12||2|1.0
134|глушу|глушит|глушит|VERB|192|10|13||1|1.0
135|gps|gps|GPS|UPPR|193|10|14|UPPR|1|1.0
136|радиоэлектронный|радиоэлектронное|радиоэлектронное|ADJF|195|10|16||1|1.0
137|оборудование|оборудование|оборудование|NOUN|196|10|17|SPEC|2|1.0
138|алексей|алексей|Алексей|NOUN|197|11|1||1|1.0
139|дегтярев|дегтярев|Дегтярев|NOUN|198|11|2|TITL|1|1.0
