|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
53|оборудование|оборудование|оборудование|NOUN|66|5|6|SPEC|2|1.0
54|сам|самое|самое|ADJF|68|5|8||1|1.0
55|современный|современные|современные|ADJF|70|5|10||2|1.0
56|эффективный|эффективные|эффективные|ADJF|72|5|12||1|1.0
57|средство|средства|средства|NOUN|73|5|13||1|1.0
58|обнаружение|обнаружения|обнаружения|NOUN|74|5|14||2|1.0
59|смысл|смысл|Смысл|NOUN|75|6|1||1|1.0
60|переделка|переделке|переделке|NOUN|78|6|4||1|1.0
61|считал|считает|считает|VERB|80|6|6||1|1.0
62|бывший|бывший|бывший|ADJF|81|6|7||1|1.0
63|начальник|начальник|начальник|NOUN|82|6|8||1|1.0
64|главное|главного|Главного|NOUN|83|6|9|TITL|2|1.0
65|штаб|штаба|штаба|NOUN|84|6|10||1|1.0
66|вмф|вмф|ВМФ|ABVR|85|6|11|SPEC|3|1.0
67|адмирал|адмирал|адмирал|NOUN|86|6|12||1|1.0
68|вс|валентин селиванов|Валентин Селиванов|NAME|87|6|13|NAME|1|1.0
69|июль|июле|июле|NOUN|89|7|2||1|1.0
70|сообщаюсь|сообщалось|сообщалось|VERB|90|7|3||1|1.0
71|возможный|возможном|возможном|ADJF|93|7|6||1|1.0
72|участок|участке|участке|NOUN|94|7|7||1|1.0
73|главное|главного|главного|NOUN|95|7|8||2|1.0
74|военно-морской|военно-морского|военно-морского|ADJF|96|7|9||1|1.0
75|парад|парада|парада|NOUN|97|7|10||1|1.0
76|сп|санкт-петербурге|Санкт-Петербурге|NAME|99|7|12|NAME|1|1.0
77|располагаюсь|располагается|располагается|VERB|100|7|13||1|1.0
78|макет|макет|макет|NOUN|101|7|14|SPEC|1|1.0
79|якорный|якорной|якорной|ADJF|102|7|15||1|1.0
80|неконтактный|неконтактной|неконтактной|ADJF|103|7|16||1|1.0
81|мина|мины|мины|NOUN|104|7|17|SPEC|1|1.0
82|вмф|вмф|ВМФ|ABVR|106|7|19|SPEC|3|1.0
83|не|не|не|PRCL|107|7|20||1|1.0
84|обнаружить|обнаружить|обнаружить|INFN|109|7|22||1|1.0
85|бе-12|бе-12|Бе-12|DSNU|110|8|1|DSNU|2|1.0
86|чайка|чайка|Чайка|NOUN|111|8|2|CLIV|2|1.0
87|первый|первый|первый|ADJF|112|8|3||1|1.0
88|полет|полет|полет|NOUN|113|8|4||1|1.0
89|совершил|совершил|совершил|VERB|114|8|5||1|1.0
90|1960 году|1960 году|1960 году|NUSR|116|8|7|NUSR|1|1.0
91|1959-1973 годы|1959-1973 годы|1959-1973 годы|NUSR|118|9|2|NUSR|1|1.0
92|произведён|произведено|произведено|PRTS|120|9|4||1|1.0
93|143 таких|143 таких|143 таких|NUSR|121|9|5|NUSR|1|1.0
94|самолет|самолета|самолета|NOUN|122|9|6|SPEC|4|1.0
