|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
91|ракетчик|ракетчики|Ракетчики|NOUN|126|8|1||2|1.0
92|использую|используют|используют|VERB|127|8|2||1|1.0
93|болванка|болванки|болванки|NOUN|129|8|4||1|1.0
94|тренировка|тренировках|тренировках|NOUN|131|8|6||1|1.0
95|загрузка|загрузке|загрузке|NOUN|133|8|8||1|1.0
96|ракета|ракет|ракет|NOUN|134|8|9|SPEC|7|1.0
97|пусковой|пусковые|пусковые|ADJF|136|8|11||2|1.0
98|установка|установки|установки|NOUN|137|8|12|SPEC|5|1.0
99|лет|лет|лет|NOUN|139|9|2||1|1.0
100|30 у|30 у|30 у|NUSR|140|9|3|NUSR|1|1.0
101|прослужил|прослужила|прослужила|VERB|142|9|5||1|1.0
102|заметил|заметил|заметил|VERB|143|9|6||1|1.0
103|начальник|начальник|начальник|NOUN|144|9|7||1|1.0
104|автобронетанковый|автобронетанковой|автобронетанковой|ADJF|145|9|8||1|1.0
105|служба|службы|службы|NOUN|146|9|9||1|1.0
106|бригада|бригады|бригады|NOUN|147|9|10||4|1.0
107|майор|майор|майор|NOUN|148|9|11||1|1.0
108|ая|алексей яровенко|Алексей Яровенко|NAME|149|9|12|NAME|1|1.0
109|металлический|металлическая|Металлическая|ADJF|150|10|1||1|1.0
110|лапа|лапа|лапа|NOUN|151|10|2||1|1.0
111|достал|достала|достала|VERB|152|10|3||1|1.0
112|шестиметровую|шестиметровую|шестиметровую|UNKN|153|10|4|UNKN|1|1.0
113|ракета|ракету|ракету|NOUN|154|10|5|SPEC|7|1.0
114|недра|недр|недр|NOUN|156|10|7||1|1.0
115|транспортно-заряжающей|транспортно-заряжающей|транспортно-заряжающей|UNKN|157|10|8|UNKN|1|1.0
116|машина|машины|машины|NOUN|158|10|9|SPEC|4|1.0
117|уложил|уложила|уложила|VERB|161|10|12||1|1.0
118|выдвинутый|выдвинутые|выдвинутые|PRTF|163|10|14||1|1.0
119|бок|бока|бока|NOUN|166|10|17||1|1.0
120|подставка|подставки|подставки|NOUN|167|10|18||1|1.0
121|отправка|отправкой|отправкой|NOUN|169|11|2||1|1.0
122|пьедестал|пьедестал|пьедестал|NOUN|171|11|4||1|1.0
123|ракета|ракету|ракету|NOUN|172|11|5|SPEC|7|1.0
124|привёл|приведут|приведут|VERB|173|11|6||1|1.0
125|боевой|боевой|боевой|ADJF|175|11|8||5|1.0
126|вид|вид|вид|NOUN|176|11|9||2|1.0
127|покрасил|покрасят|покрасят|VERB|178|11|11||2|1.0
128|пусковой|пусковую|Пусковую|ADJF|179|12|1||2|1.0
129|установка|установку|установку|NOUN|180|12|2|SPEC|5|1.0
130|стартовать|стартовать|стартовать|INFN|185|12|7||1|1.0
131|бетонный|бетонная|бетонная|ADJF|186|12|8||1|1.0
132|точка|точка|Точка|NOUN|187|12|9|CLIV|4|1.0
133|подготовил|подготовили|подготовили|VERB|189|12|11||4|1.0
134|шестиколесного|шестиколесного|шестиколесного|UNKN|191|13|2|UNKN|1|1.0
135|вездехода-амфибии|вездехода-амфибии|вездехода-амфибии|UNKN|192|13|3|UNKN|1|1.0
136|брянский|брянского|брянского|ADJF|193|13|4||1|1.0
137|производство|производства|производства|NOUN|194|13|5||1|1.0
138|снял|сняли|сняли|VERB|195|13|6||1|1.0
139|двигатель|двигатель|двигатель|NOUN|196|13|7|SPEC|3|1.0
140|трансмиссия|трансмиссию|трансмиссию|NOUN|198|13|9||1|1.0
141|памятник|памятнику|памятнику|NOUN|199|13|10||2|1.0
142|заварил|заварили|заварили|VERB|204|13|15||1|1.0
143|люк|люки|люки|NOUN|205|13|16||1|1.0
144|подготовил|подготовили|подготовили|VERB|207|13|18||4|1.0
145|упор|упор|упор|NOUN|208|13|19||1|1.0
146|ракета|ракеты|ракеты|NOUN|210|13|21|SPEC|7|1.0
147|вожу|возят|Возят|VERB|211|14|1||1|1.0
148|точка|точку|Точку|NOUN|212|14|2|CLIV|4|1.0
149|стартую|стартует|стартует|VERB|214|14|4||1|1.0
150|вертикален|вертикально|вертикально|ADJS|216|14|6||1|1.0
151|парка|парка|парка|NOUN|218|15|2||2|1.0
152|патриот|патриот|Патриот|NOUN|219|15|3|CLIV|2|1.0
153|решил|решили|решили|VERB|220|15|4||1|1.0
154|поднять|поднять|поднять|INFN|221|15|5||1|1.0
155|45 градусов|45 градусов|45 градусов|NUSR|224|15|8|NUSR|1|1.0
156|зритель|зрителей|зрителей|NOUN|227|15|11||1|1.0
157|не|не|не|PRCL|228|15|12||3|1.0
158|опрокинулся|опрокинется|опрокинется|VERB|229|15|13||1|1.0
159|вид|вид|вид|NOUN|231|15|15||2|1.0
160|лихой|лихой|лихой|ADJF|232|15|16||1|1.0
161|главный|главным|главным|ADJF|234|16|2||1|1.0
162|конструктор|конструктором|конструктором|NOUN|235|16|3||1|1.0
163|комплекс|комплекса|комплекса|NOUN|236|16|4|SPEC|3|1.0
164|ту|точка-у|Точка-У|CLIV|237|16|5|CLIV|2|1.0
165|курянин|курянин|курянин|NOUN|239|16|7||1|1.0
166|сн|сергей непобедимый|Сергей Непобедимый|NAME|240|16|8|NAME|1|1.0
167|точка|точка|Точка|NOUN|241|17|1|CLIV|4|1.0
168|название|названии|названии|NOUN|243|17|3||1|1.0
169|отражаю|отражает|отражает|VERB|244|17|4||1|1.0
170|точность|точность|точность|NOUN|245|17|5||1|1.0
171|ракета|ракеты|ракеты|NOUN|246|17|6|SPEC|7|1.0
172|десять|десяти|десяти|NUMR|248|18|2||1|1.0
173|километр|километрах|километрах|NOUN|249|18|3||1|1.0
174|ракетный|ракетной|ракетной|ADJF|251|18|5||2|1.0
175|бригада|бригады|бригады|NOUN|252|18|6||4|1.0
176|бетон|бетоне|бетоне|NOUN|254|18|8||2|1.0
177|технический|технической|технической|ADJF|255|18|9||2|1.0
178|зона|зоны|зоны|NOUN|256|18|10||2|1.0
179|военный|военного|военного|NOUN|257|18|11||3|1.0
180|аэродром|аэродрома|аэродрома|NOUN|258|18|12||1|1.0
181|халино|халино|Халино|TITL|259|18|13|TITL|2|1.0
182|лежу|лежат|лежат|VERB|260|18|14||2|1.0
183|серый|серые|серые|ADJF|261|18|15||1|1.0
184|обтекаемый|обтекаемые|обтекаемые|ADJF|262|18|16||1|1.0
185|туш|туши|туши|NOUN|263|18|17||1|1.0
186|вертолет|вертолетов|вертолетов|NOUN|264|18|18|SPEC|3|1.0
187|ми-8|ми-8|Ми-8|DSNU|265|18|19|DSNU|2|1.0
188|ми-24|ми-24|Ми-24|DSNU|267|18|21|DSNU|2|1.0
189|машина|машин|машин|NOUN|269|19|2|SPEC|4|1.0
190|снят|сняты|сняты|ADJS|270|19|3||1|1.0
191|винт|винты|винты|NOUN|271|19|4||1|1.0
192|шасси|шасси|шасси|NOUN|272|19|5|SPEC|1|1.0
193|внешний|внешние|внешние|ADJF|273|19|6||1|1.0
194|бак|баки|баки|NOUN|274|19|7||1|1.0
195|подвесок|подвеску|подвеску|NOUN|276|19|9||2|1.0
196|открутил|открутили|открутили|VERB|277|19|10||1|1.0
197|хвост|хвосты|хвосты|NOUN|278|19|11||1|1.0
198|двигатель|двигатели|Двигатели|NOUN|279|20|1|SPEC|3|1.0
199|вооружение|вооружение|вооружение|NOUN|280|20|2||1|1.0
200|внутренний|внутреннее|внутреннее|ADJF|282|20|4||1|1.0
201|оборудование|оборудование|оборудование|NOUN|283|20|5|SPEC|1|1.0
202|демонтировал|демонтировали|демонтировали|VERB|284|20|6||1|1.0
203|раньше|раньше|раньше|COMP|286|20|8||1|1.0
204|машина|машины|Машины|NOUN|287|21|1|SPEC|4|1.0
205|готов|готовы|готовы|ADJS|288|21|2||1|1.0
206|полет|полету|полету|NOUN|290|21|4||1|1.0
207|вечность|вечность|вечность|NOUN|292|21|6||1|1.0
208|остался|осталось|осталось|VERB|293|21|7||1|1.0
209|доставить|доставить|доставить|INFN|295|21|9||1|1.0
210|место|месту|месту|NOUN|298|21|12||3|1.0
211|установка|установки|установки|NOUN|299|21|13|SPEC|5|1.0
212|бригада|бригада|бригада|NOUN|302|21|16||4|1.0
213|семь|семи|семи|NUMR|304|21|18||1|1.0
214|авиатехник|авиатехников|авиатехников|NOUN|305|21|19||1|1.0
215|автокран|автокран|автокран|NOUN|307|21|21||1|1.0
216|собрал|соберет|соберет|VERB|308|21|22||1|1.0
217|вертолет|вертолеты|вертолеты|NOUN|309|21|23|SPEC|3|1.0
218|несколько|несколько|несколько|NUMR|311|21|25||2|1.0
219|день|дней|дней|NOUN|312|21|26||1|1.0
220|отличие|отличия|отличия|NOUN|315|22|3||1|1.0
221|внешность|внешности|внешности|NOUN|317|22|5||1|1.0
222|суть|сути|сути|NOUN|320|22|8||1|1.0
223|близнец|близнецы|близнецы|NOUN|321|22|9||1|1.0
224|ударный|ударный|Ударный|ADJF|322|23|1||1|1.0
225|ми-24|ми-24|Ми-24|DSNU|323|23|2|DSNU|2|1.0
226|лб|летающая бмп|летающая БМП|WIQM|325|23|4|WIQM|1|1.0
227|создан|создан|создан|PRTS|326|23|5||1|1.0
228|баз|базе|базе|NOUN|328|23|7||1|1.0
229|ми-8|ми-8|Ми-8|DSNU|329|23|8|DSNU|2|1.0
230|машина|машина|машина|NOUN|331|23|10|SPEC|4|1.0
231|надежный|надежная|надежная|ADJF|334|23|13||1|1.0
232|рассказал|рассказал|рассказал|VERB|335|23|14||1|1.0
233|старший|старший|старший|NOUN|336|23|15||1|1.0
234|лейтенант|лейтенант|лейтенант|NOUN|337|23|16||1|1.0
235|ип|илья петров|Илья Петров|NAME|338|23|17|NAME|1|1.0
236|служу|служил|служил|VERB|340|24|2||1|1.0
237|вертолетный|вертолетном|вертолетном|ADJF|342|24|4||1|1.0
238|полк|полку|полку|NOUN|343|24|5||1|1.0
239|чиню|чинит|чинит|VERB|346|24|8||1|1.0
240|истребитель|истребители|истребители|NOUN|347|24|9|SPEC|1|1.0
241|сухой|сухого|Сухого|NOUN|348|24|10|TITL|1|1.0
242|выпущенный|выпущенные|Выпущенные|PRTF|349|25|1||1|1.0
243|конец|конце|конце|NOUN|351|25|3||1|1.0
244|60-х|60-х|60-х|NUSR|352|25|4|NUSR|2|1.0
245|год|годов|годов|NOUN|353|25|5||2|1.0
246|танк|танки|танки|NOUN|354|25|6|SPEC|2|1.0
247|т-62|т-62|Т-62|DSNU|355|25|7|DSNU|2|1.0
248|и 64 установят|и 64 установят|и 64 установят|NUSR|356|25|8|NUSR|1|1.0
249|поселок|поселке|поселке|NOUN|358|25|10||1|1.0
250|мж|маршала жукова|Маршала Жукова|NAME|359|25|11|NAME|1|1.0
251|живу|живут|живут|VERB|361|25|13||1|1.0
252|летчик|летчики|летчики|NOUN|362|25|14||1|1.0
253|ракетчик|ракетчики|ракетчики|NOUN|363|25|15||2|1.0
254|другой|другие|другие|ADJF|365|25|17||1|1.0
255|военный|военные|военные|NOUN|366|25|18||3|1.0
256|пушка|пушки|пушки|NOUN|368|26|2|SPEC|1|1.0
257|несколько|нескольких|нескольких|NUMR|370|26|4||2|1.0
258|место|местах|местах|NOUN|371|26|5||3|1.0
259|разрезал|разрезали|разрезали|VERB|372|26|6||1|1.0
260|автоген|автогеном|автогеном|NOUN|373|26|7||1|1.0
261|пулемет|пулеметов|пулеметов|NOUN|375|26|9|SPEC|1|1.0
262|вставил|вставили|вставили|VERB|376|26|10||1|1.0
263|макет|макеты|макеты|NOUN|377|26|11|SPEC|2|1.0
264|труба|труб|труб|NOUN|379|26|13||1|1.0
265|броня|броню|броню|NOUN|380|26|14|SPEC|1|1.0
266|очистил|очистили|очистили|VERB|381|26|15||1|1.0
267|ржавчина|ржавчины|ржавчины|NOUN|383|26|17||1|1.0
268|покрасил|покрасили|покрасили|VERB|386|26|20||2|1.0
269|гусеница|гусеницы|гусеницы|NOUN|388|26|22|SPEC|1|1.0
270|башня|башне|башне|NOUN|390|27|2||1|1.0
271|т-62|т-62|Т-62|DSNU|391|27|3|DSNU|2|1.0
272|виден|видна|видна|ADJS|392|27|4||1|1.0
273|зашлифованный|зашлифованная|зашлифованная|PRTF|394|27|6||1|1.0
274|заплатка|заплатка|заплатка|NOUN|395|27|7||1|1.0
275|след|след|след|NOUN|396|27|8||1|1.0
276|бронебойный|бронебойного|бронебойного|ADJF|398|27|10||1|1.0
277|снаряд|снаряда|снаряда|NOUN|399|27|11|SPEC|1|1.0
278|антон|антон|Антон|NOUN|400|28|1||1|1.0
279|валагин|валагин|Валагин|TITL|401|28|2|TITL|1|1.0
280|курск|курск|Курск|ABVR|402|28|3|ABVR|2|1.0
