|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
82|космический|космических|космических|ADJF|105|8|5||3|1.0
83|аппарат|аппаратов|аппаратов|NOUN|106|8|6|SPEC|2|1.0
84|выведение|выведения|выведения|NOUN|108|8|8||3|1.0
85|полезный|полезной|полезной|ADJF|109|8|9||1|1.0
86|нагрузка|нагрузки|нагрузки|NOUN|110|8|10||1|1.0
87|масса|массой|массой|NOUN|111|8|11||1|1.0
88|три|трех|трех|NUMR|113|8|13||1|1.0
89|тонна|тонн|тонн|NOUN|114|8|14||1|1.0
90|низкий|низкую|низкую|ADJF|116|8|16||1|1.0
91|околоземный|околоземную|околоземную|ADJF|117|8|17||1|1.0
92|орбита|орбиту|орбиту|NOUN|118|8|18||2|2.0
93|использование|использованием|использованием|NOUN|121|8|21||2|1.0
94|разгонный|разгонного|разгонного|ADJF|122|8|22||1|1.0
95|блок|блока|блока|NOUN|123|8|23||3|1.0
96|волга|волга|Волга|NOUN|124|8|24|CLIV|3|1.0
97|до 1,4 тонны|до 1,4 тонны|до 1,4 тонны|NUSR|125|8|25|NUSR|1|1.0
98|солнечно-синхронную|солнечно-синхронную|солнечно-синхронную|UNKN|127|8|27|UNKN|1|1.0
99|орбита|орбиту|орбиту|NOUN|128|8|28||2|2.0
100|первый|первая|первая|ADJF|130|9|2||1|1.0
101|ракета-носитель|ракета-носитель|ракета-носитель|NOUN|131|9|3||3|1.0
102|легкое|легкого|легкого|NOUN|132|9|4||2|1.0
103|класс|класса|класса|NOUN|133|9|5||2|1.0
104|использование|использованием|использованием|NOUN|135|9|7||2|1.0
105|жидкостный|жидкостных|жидкостных|ADJF|136|9|8||1|1.0
106|ракетный|ракетных|ракетных|ADJF|137|9|9||1|1.0
107|двигатель|двигателей|двигателей|NOUN|138|9|10|SPEC|1|1.0
108|разработанный|разработанная|разработанная|PRTF|139|9|11||1|1.0
109|современный|современной|современной|ADJF|141|9|13||1|1.0
110|россия|россии|России|NOUN|142|9|14|SPEC|1|1.0
111|напомнил|напомнили|напомнили|VERB|143|9|15||2|1.0
112|прогресс|прогрессе|Прогрессе|NOUN|145|9|17|CLIV|4|1.0
