|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
206|политический|политического|политического|ADJF|281|14|17||2|1.0
207|фискальный|фискального|фискального|ADJF|282|14|18||1|1.0
208|внутренний|внутреннего|внутреннего|ADJF|284|14|20||1|1.0
209|давление|давления|давления|NOUN|285|14|21||1|1.0
210|полагаю|полагают|полагают|VERB|286|14|22||1|1.0
211|военный|военные|военные|NOUN|287|14|23||19|1.0
212|эксперт|эксперты|эксперты|NOUN|288|14|24||6|1.0
213|сидней|сиднея|Сиднея|NOUN|290|14|26|TITL|5|1.0
214|военный|военный|Военный|NOUN|291|15|1||19|1.0
215|бюджет|бюджет|бюджет|NOUN|292|15|2||9|1.0
216|сша|сша|США|NOUN|293|15|3|SPEC|15|1.0
217|подвергнулся|подвергся|подвергся|VERB|294|15|4||2|1.0
218|десятилетний|десятилетнему|десятилетнему|ADJF|296|15|6||1|1.0
219|отсроченный|отсроченному|отсроченному|PRTF|297|15|7||1|1.0
220|непредсказуемый|непредсказуемому|непредсказуемому|ADJF|299|15|9||1|1.0
221|финансирование|финансированию|финансированию|NOUN|300|15|10||1|1.0
222|неоднократный|неоднократные|Неоднократные|ADJF|301|16|1||1|1.0
223|неудача|неудачи|неудачи|NOUN|302|16|2||1|1.0
224|конгресс|конгресса|конгресса|NOUN|303|16|3||1|1.0
225|принятие|принятии|принятии|NOUN|305|16|5||1|1.0
226|регулярный|регулярных|регулярных|ADJF|306|16|6||1|1.0
227|устойчивый|устойчивых|устойчивых|ADJF|308|16|8||2|1.0
228|бюджет|бюджетов|бюджетов|NOUN|309|16|9||9|1.0
229|не|не|не|PRCL|310|16|10||7|1.0
230|даю|давали|давали|VERB|311|16|11||1|1.0
231|пентагон|пентагону|Пентагону|NOUN|312|16|12|TITL|2|1.0
232|распределять|распределять|распределять|INFN|314|16|14||1|1.0
233|ресурс|ресурсы|ресурсы|NOUN|315|16|15||1|1.0
234|планировать|планировать|планировать|INFN|317|16|17||1|1.0
235|оснащение|оснащение|оснащение|NOUN|318|16|18||1|1.0
236|армия|армии|армии|NOUN|319|16|19||4|1.0
237|флот|флота|флота|NOUN|321|16|21||2|1.0
238|долгосрочный|долгосрочной|долгосрочной|ADJF|323|16|23||1|1.0
239|перспектива|перспективе|перспективе|NOUN|324|16|24||1|1.0
240|америка|америка|Америка|NOUN|325|17|1|SPEC|7|1.0
241|сталкиваюсь|сталкивается|сталкивается|VERB|326|17|2||1|1.0
242|растущий|растущим|растущим|PRTF|328|17|4||1|1.0
243|дефицит|дефицитом|дефицитом|NOUN|329|17|5||1|1.0
244|увеличивающийся|увеличивающимся|увеличивающимся|PRTF|331|17|7||1|1.0
245|уровень|уровнем|уровнем|NOUN|332|17|8||3|1.0
246|государственный|государственного|государственного|ADJF|333|17|9||1|1.0
247|долг|долга|долга|NOUN|334|17|10||1|1.0
248|политический|политические|Политические|ADJF|335|18|1||2|1.0
249|попытка|попытки|попытки|NOUN|336|18|2||1|1.0
250|решить|решить|решить|INFN|337|18|3||1|1.0
251|проблема|проблемы|проблемы|NOUN|339|18|5||2|1.0
252|не|не|не|PRCL|343|18|9||7|1.0
253|привёл|привели|привели|VERB|344|18|10||4|1.0
254|текущий|текущие|текущие|ADJF|346|19|2||3|1.0
255|тенденция|тенденции|тенденции|NOUN|347|19|3||1|1.0
256|сохранился|сохранятся|сохранятся|VERB|348|19|4||1|1.0
257|часть|часть|часть|NOUN|350|19|6||2|1.0
258|федеральный|федерального|федерального|ADJF|351|19|7||1|1.0
259|бюджет|бюджета|бюджета|NOUN|352|19|8||9|1.0
260|национальный|национальную|национальную|ADJF|354|19|10||5|1.0
261|оборона|оборону|оборону|NOUN|355|19|11||10|1.0
262|сша|сша|США|NOUN|356|19|12|SPEC|15|1.0
263|продолжил|продолжит|продолжит|VERB|357|19|13||1|1.0
264|сокращаться|сокращаться|сокращаться|INFN|358|19|14||1|1.0
265|считаю|считают|считают|VERB|359|19|15||1|1.0
266|университет|университете|университете|NOUN|361|19|17||3|1.0
267|сидней|сиднея|Сиднея|NOUN|362|19|18|TITL|5|1.0
268|каждый|каждым|каждым|ADJF|364|20|2||1|1.0
269|год|годом|годом|NOUN|365|20|3||5|1.0
270|становлюсь|становится|становится|VERB|366|20|4||4|1.0
271|дороже|дороже|дороже|COMP|368|20|6||2|1.0
272|содержать|содержать|содержать|INFN|369|20|7||1|1.0
273|часть|части|части|NOUN|370|20|8||2|1.0
274|соединение|соединения|соединения|NOUN|372|20|10||1|1.0
275|вооруженный|вооруженных|вооруженных|ADJF|373|20|11||5|1.0
276|сила|сил|сил|NOUN|374|20|12||9|1.0
277|одинаковый|одинакового|одинакового|ADJF|375|20|13||1|1.0
278|боевой|боевого|боевого|ADJF|376|20|14||3|1.0
279|численный|численного|численного|ADJF|378|20|16||1|1.0
280|состав|состава|состава|NOUN|379|20|17||3|1.0
281|образ|образом|образом|NOUN|381|21|2||1|1.0
282|выходил|выходит|выходит|VERB|382|21|3||1|1.0
283|сша|сша|США|NOUN|384|21|5|SPEC|15|1.0
284|располагаю|располагают|располагают|VERB|385|21|6||1|1.0
285|воинский|воинскими|воинскими|ADJF|386|21|7||1|1.0
286|контингент|контингентами|контингентами|NOUN|387|21|8||1|1.0
287|зона|зоне|зоне|NOUN|389|21|10||3|1.0
288|тихий|тихого|Тихого|ADJF|390|21|11|TITL|5|1.0
289|океан|океана|океана|NOUN|391|21|12||5|1.0
290|готов|готовы|готовы|ADJS|394|21|15||1|1.0
291|экипирован|экипированы|экипированы|PRTS|395|21|16||1|1.0
292|дислоцирован|дислоцированы|дислоцированы|PRTS|398|21|19||1|1.0
293|успешный|успешной|успешной|ADJF|400|21|21||1|1.0
294|конкуренция|конкуренции|конкуренции|NOUN|401|21|22||2|1.0
295|великий|великими|великими|ADJF|403|21|24||4|1.0
296|держава|державами|державами|NOUN|404|21|25||4|1.0
297|ит|индо-тихоокеанском|Индо-Тихоокеанском|NAME|406|21|27|NAME|8|1.0
298|регион|регионе|регионе|NOUN|407|21|28||10|1.0
299|двадцать|двадцать|Двадцать|NUMR|408|22|1||1|1.0
300|лет|лет|лет|NOUN|409|22|2||1|1.0
301|непрерывный|непрерывных|непрерывных|ADJF|411|22|4||2|1.0
302|боевы|боевых|боевых|NOUN|412|22|5||3|1.0
303|действие|действий|действий|NOUN|413|22|6||4|1.0
304|нестабильность|нестабильности|нестабильности|NOUN|415|22|8||1|1.0
305|военный|военного|военного|NOUN|416|22|9||19|1.0
306|бюджет|бюджета|бюджета|NOUN|417|22|10||9|1.0
307|подорвал|подорвали|подорвали|VERB|418|22|11||1|1.0
308|боеготовность|боеготовность|боеготовность|NOUN|419|22|12||2|1.0
309|боеспособность|боеспособность|боеспособность|NOUN|421|22|14||2|1.0
310|ключевой|ключевых|ключевых|ADJF|422|22|15||2|1.0
311|элемент|элементов|элементов|NOUN|423|22|16||1|1.0
312|ввс|ввс|ВВС|ABVR|425|22|18|SPEC|1|1.0
313|вмс|вмс|ВМС|ABVR|426|22|19|SPEC|1|1.0
314|армия|армии|армии|NOUN|427|22|20||4|1.0
315|морской|морской|морской|ADJF|429|22|22||3|1.0
316|пехота|пехоте|пехоте|NOUN|430|22|23||2|1.0
317|сша|сша|США|NOUN|431|22|24|SPEC|15|1.0
318|количество|количество|Количество|NOUN|432|23|1||1|1.0
319|военный|военных|военных|NOUN|433|23|2||19|1.0
320|происшествие|происшествий|происшествий|NOUN|434|23|3||1|1.0
321|возрос|возросло|возросло|VERB|435|23|4||1|1.0
322|устаревшее|устаревшее|устаревшее|COMP|436|23|5||1|1.0
323|оборудование|оборудование|оборудование|NOUN|437|23|6|SPEC|1|1.0
324|используюсь|используется|используется|VERB|438|23|7||1|1.0
325|истечение|истечении|истечении|NOUN|440|23|9||1|1.0
326|срок|срока|срока|NOUN|441|23|10||2|2.0
327|служба|службы|службы|NOUN|442|23|11||1|1.0
328|срок|сроки|сроки|NOUN|444|23|13||2|2.0
329|обучение|обучения|обучения|NOUN|445|23|14||2|1.0
330|личной|личного|личного|ADJF|446|23|15||1|1.0
331|состав|состава|состава|NOUN|447|23|16||3|1.0
332|сокращён|сокращены|сокращены|PRTS|448|23|17||1|1.0
333|показатель|показатели|показатели|NOUN|450|24|2||1|1.0
334|боеготовность|боеготовности|боеготовности|NOUN|451|24|3||2|1.0
335|боеспособность|боеспособности|боеспособности|NOUN|453|24|5||2|1.0
336|рамка|рамках|рамках|NOUN|455|24|7||1|1.0
337|объединенный|объединенного|Объединенного|PRTF|456|24|8|TITL|2|1.0
338|командование|командования|командования|NOUN|457|24|9||2|1.0
339|зона|зоне|зоне|NOUN|459|24|11||3|1.0
340|тихий|тихого|Тихого|ADJF|460|24|12|TITL|5|1.0
341|океан|океана|океана|NOUN|461|24|13||5|1.0
342|улучшаюсь|улучшаются|улучшаются|VERB|462|24|14||1|1.0
343|структурный|структурные|структурные|ADJF|464|24|16||1|1.0
344|проблема|проблемы|проблемы|NOUN|465|24|17||2|1.0
345|остаюсь|остаются|остаются|VERB|467|24|19||1|1.0
346|вооружение|вооружение|Вооружение|NOUN|468|25|1||2|1.0
347|военный|военная|военная|ADJF|470|25|3||19|1.0
348|техника|техника|техника|NOUN|471|25|4|SPEC|2|1.0
349|созданный|созданные|созданные|PRTF|472|25|5||1|1.0
350|1980-х|1980-х|1980-х|NUSR|474|25|7|NUSR|1|1.0
351|год|годах|годах|NOUN|475|25|8||5|1.0
352|становлюсь|становятся|становятся|VERB|476|25|9||4|1.0
353|сложнее|сложнее|сложнее|COMP|478|25|11||1|1.0
354|дороже|дороже|дороже|COMP|480|25|13||2|1.0
355|обслуживание|обслуживании|обслуживании|NOUN|482|25|15||1|1.0
356|время|время|время|NOUN|486|26|4||3|1.0
357|система|системы|системы|NOUN|488|26|6||3|1.0
358|оружие|оружия|оружия|NOUN|489|26|7||2|2.0
359|предназначенный|предназначенные|предназначенные|PRTF|490|26|8||1|1.0
360|конфликт|конфликта|конфликта|NOUN|493|26|11||2|1.0
361|великий|великими|великими|ADJF|495|26|13||4|1.0
362|держава|державами|державами|NOUN|496|26|14||4|1.0
363|подвергнулся|подверглись|подверглись|VERB|497|26|15||2|1.0
364|сокращение|сокращению|сокращению|NOUN|498|26|16||1|1.0
365|2000-х|2000-х|2000-х|NUSR|500|26|18|NUSR|1|1.0
366|год|годах|годах|NOUN|501|26|19||5|1.0
367|освободить|освободить|освободить|INFN|503|26|21||1|1.0
368|место|место|место|NOUN|504|26|22||1|1.0
369|оружие|оружия|оружия|NOUN|506|26|24||2|2.0
370|востребованный|востребованного|востребованного|PRTF|507|26|25||1|1.0
371|ведение|ведения|ведения|NOUN|509|26|27||1|1.0
372|ближневосточный|ближневосточных|ближневосточных|ADJF|510|26|28||1|1.0
373|война|войн|войн|NOUN|511|26|29||3|1.0
374|привёл|привело|привело|VERB|513|27|2||4|1.0
375|непропорциональный|непропорциональному|непропорциональному|ADJF|516|27|5||1|1.0
376|увеличение|увеличению|увеличению|NOUN|517|27|6||3|1.0
377|состав|составе|составе|NOUN|519|27|8||3|1.0
378|вооруженный|вооруженных|вооруженных|ADJF|520|27|9||5|1.0
379|сила|сил|сил|NOUN|521|27|10||9|1.0
380|чрезвычайно|чрезвычайно|чрезвычайно|ADVB|523|27|12||1|1.0
381|интенсивный|интенсивному|интенсивному|ADJF|524|27|13||1|1.0
382|использование|использованию|использованию|NOUN|525|27|14||1|1.0
383|военный|военные|Военные|NOUN|526|28|1||19|1.0
384|сша|сша|США|NOUN|527|28|2|SPEC|15|1.0
385|начинаю|начинают|начинают|VERB|528|28|3||1|1.0
386|работать|работать|работать|INFN|529|28|4||1|1.0
387|экспериментировать|экспериментировать|экспериментировать|INFN|531|28|6||1|1.0
388|возможность|возможностями|возможностями|NOUN|533|28|8||5|1.0
389|следующий|следующего|следующего|ADJF|534|28|9||2|1.0
390|поколение|поколения|поколения|NOUN|535|28|10||1|1.0
391|отсрочка|отсрочка|отсрочка|NOUN|537|29|2||1|1.0
392|отмена|отмена|отмена|NOUN|539|29|4||1|1.0
393|новый|новых|новых|ADJF|540|29|5||3|1.0
394|оружейный|оружейных|оружейных|ADJF|541|29|6||1|1.0
395|программа|программ|программ|NOUN|542|29|7||3|2.0
396|последний|последние|последние|ADJF|544|29|9||1|1.0
397|несколько|несколько|несколько|NUMR|545|29|10||2|1.0
398|десятилетие|десятилетий|десятилетий|NOUN|546|29|11||2|1.0
399|привёл|привели|привели|VERB|547|29|12||4|1.0
400|отставание|отставанию|отставанию|NOUN|549|29|14||1|1.0
401|приоритетный|приоритетных|приоритетных|ADJF|551|29|16||1|1.0
402|программа|программах|программах|NOUN|552|29|17||3|2.0
403|модернизация|модернизации|модернизации|NOUN|553|29|18||2|1.0
404|армия|армии|армии|NOUN|554|29|19||4|1.0
405|флот|флота|флота|NOUN|556|29|21||2|1.0
406|ликвидация|ликвидация|ликвидация|NOUN|558|30|2||1|1.0
407|отрыв|отрыва|отрыва|NOUN|560|30|4||1|1.0
408|превысил|превысит|превысит|VERB|562|30|6||1|1.0
409|бюджетный|бюджетные|бюджетные|ADJF|563|30|7||1|1.0
410|возможность|возможности|возможности|NOUN|564|30|8||5|1.0
411|сша|сша|США|NOUN|565|30|9|SPEC|15|1.0
412|отмечаю|отмечают|отмечают|VERB|566|30|10||2|1.0
413|военный|военные|военные|NOUN|567|30|11||19|1.0
414|эксперт|эксперты|эксперты|NOUN|568|30|12||6|1.0
415|сидней|сиднея|Сиднея|NOUN|570|30|14|TITL|5|1.0
416|американский|американские|американские|ADJF|572|31|2||6|1.0
417|военный|военные|военные|NOUN|573|31|3||19|1.0
418|баз|базы|базы|NOUN|574|31|4||1|1.0
419|ит|индо-тихоокеанском|Индо-Тихоокеанском|NAME|576|31|6|NAME|8|1.0
420|регион|регионе|регионе|NOUN|577|31|7||10|1.0
421|рискую|рискуют|рискуют|VERB|578|31|8||1|1.0
422|подвергнуться|подвергнуться|подвергнуться|INFN|579|31|9||1|1.0
423|возможный|возможному|возможному|ADJF|580|31|10||2|1.0
424|ракетный|ракетному|ракетному|ADJF|581|31|11||1|1.0
425|обстрел|обстрелу|обстрелу|NOUN|582|31|12||1|1.0
426|сторона|стороны|стороны|NOUN|584|31|14||3|1.0
427|китай|китая|Китая|NOUN|585|31|15|SPEC|11|1.0
428|не|не|не|PRCL|587|31|17||7|1.0
429|имею|имеют|имеют|VERB|588|31|18||1|1.0
