|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
72|ключевой|ключевых|ключевых|ADJF|101|7|8||1|1.0
73|согласованный|согласованных|согласованных|PRTF|103|7|10||1|1.0
74|правительство|правительстве|правительстве|NOUN|105|7|12||2|1.0
75|договоренность|договоренностях|договоренностях|NOUN|106|7|13||1|1.0
76|китайский|китайскими|китайскими|ADJF|108|7|15||4|1.0
77|инвестор|инвесторами|инвесторами|NOUN|109|7|16||1|1.0
78|укроборонпромом|укроборонпромом|Укроборонпромом|CLIV|111|7|18|CLIV|1|1.0
79|передача|передачей|передачей|NOUN|114|7|21||1|1.0
80|украинский|украинской|украинской|ADJF|115|7|22||2|1.0
81|госкорпорация|госкорпорации|госкорпорации|NOUN|116|7|23||1|1.0
82|блокирующий|блокирующего|блокирующего|PRTF|117|7|24||1|1.0
83|пакет|пакета|пакета|NOUN|118|7|25||2|1.0
84|размер|размере|размере|NOUN|120|7|27||2|1.0
85|25%|25%|25%|NUSR|122|7|29|NUSR|1|1.0
86|акция|акций|акций|NOUN|123|7|30||3|1.0
87|цель|целью|целью|NOUN|125|7|32||2|1.0
88|совместный|совместного|совместного|ADJF|126|7|33||3|1.0
89|управление|управления|управления|NOUN|127|7|34||2|1.0
90|мс|мотор сич|Мотор Сич|CLIV|128|7|35|CLIV|5|1.0
91|источник|источник|Источник|NOUN|129|8|1||3|1.0
92|напомнил|напомнил|напомнил|VERB|130|8|2||1|1.0
93|указанный|указанный|указанный|ADJF|132|8|4||1|1.0
94|проект|проект|проект|NOUN|133|8|5||2|1.0
95|вопрос|вопросам|вопросам|NOUN|135|8|7||1|1.0
96|развитие|развития|развития|NOUN|136|8|8||1|1.0
97|авиадвигательного|авиадвигательного|авиадвигательного|UNKN|137|8|9|UNKN|1|1.0
98|производство|производства|производства|NOUN|138|8|10||3|2.0
99|украина|украине|Украине|NOUN|140|8|12|SPEC|5|1.0
100|строительство|строительства|строительства|NOUN|142|8|14||2|1.0
101|крупноузлового|крупноузлового|крупноузлового|UNKN|143|8|15|UNKN|1|1.0
102|производство|производства|производства|NOUN|144|8|16||3|2.0
103|китайский|китайском|китайском|ADJF|146|8|18||4|1.0
104|г.ч|г. чунцин|г. Чунцин|ADDR|147|8|19|ADDR|1|1.0
105|начат|начат|начат|PRTS|149|8|21||2|1.0
106|2015г|2015 году|2015 году|NUSR|151|8|23|NUSR|1|1.0
107|баз|базе|базе|NOUN|153|8|25||1|1.0
108|договор|договоров|договоров|NOUN|154|8|26||3|1.0
109|сотрудничество|сотрудничестве|сотрудничестве|NOUN|156|8|28||2|1.0
110|мс|мотор-сич|Мотор-Сич|CLIV|158|8|30|CLIV|5|1.0
111|skyrizon|skyrizon|Skyrizon|TITL|159|8|31|TITL|3|1.0
112|xg|xinwei group|Xinwei Group|NAME|161|8|33|NAME|1|1.0
113|рамка|рамках|рамках|NOUN|164|9|3||1|1.0
114|украинский|украинское|украинское|ADJF|165|9|4||2|1.0
115|предприятие|предприятие|предприятие|NOUN|166|9|5|SPEC|3|1.0
116|2016г|2016 году|2016 году|NUSR|168|9|7|NUSR|1|1.0
117|получил|получило|получило|VERB|170|9|9||1|1.0
118|льготный|льготное|льготное|ADJF|171|9|10||1|1.0
119|кредитный|кредитное|кредитное|ADJF|172|9|11||1|1.0
120|финансирование|финансирование|финансирование|NOUN|173|9|12||2|1.0
121|размер|размере|размере|NOUN|175|9|14||2|1.0
122|100м|100 млн|100 млн|NUSR|176|9|15|NUSR|2|1.0
123|доллар|долларов|долларов|NOUN|177|9|16||2|1.0
124|чунцине|чунцине|Чунцине|TITL|180|9|19|TITL|1|1.0
125|настоящее|настоящему|настоящему|NOUN|182|9|21||1|1.0
126|временю|времени|времени|VERB|183|9|22||1|1.0
127|начат|начато|начато|PRTS|184|9|23||2|1.0
128|строительство|строительство|строительство|NOUN|185|9|24||2|1.0
129|сборочный|сборочного|сборочного|ADJF|186|9|25||1|1.0
130|производство|производства|производства|NOUN|187|9|26||3|1.0
131|базовый|базовым|Базовым|ADJF|188|10|1||1|1.0
132|документ|документом|документом|NOUN|189|10|2||1|1.0
133|проект|проекту|проекту|NOUN|191|10|4||2|1.0
134|являюсь|является|является|VERB|192|10|5||1|1.0
135|договор|договор|договор|NOUN|193|10|6||3|1.0
136|сотрудничество|сотрудничестве|сотрудничестве|NOUN|195|10|8||2|1.0
137|27.04.2018|от 27 апреля 2018 года|от 27 апреля 2018 года|NUSR|196|10|9|NUSR|1|1.0
138|украина|украиной|Украиной|NOUN|198|10|11|SPEC|5|1.0
139|лицо|лице|лице|NOUN|200|10|13||2|1.0
140|укроборонпрома|укроборонпрома|Укроборонпрома|CLIV|201|10|14|CLIV|2|1.0
141|группа|группами|группами|NOUN|203|10|16||1|1.0
142|компания|компаний|компаний|NOUN|204|10|17||4|2.0
143|skyrizon|skyrizon|Skyrizon|TITL|205|10|18|TITL|3|1.0
144|xinwei|xinwei|Xinwei|TITL|207|10|20|TITL|2|1.0
145|прошедший|прошедший|прошедший|ADJF|208|10|21||1|1.0
146|независимый|независимую|независимую|ADJF|209|10|22||1|1.0
147|экспертиза|экспертизу|экспертизу|NOUN|210|10|23||1|1.0
148|британский|британскому|британскому|ADJF|212|10|25|SPEC|1|1.0
149|право|праву|праву|NOUN|213|10|26||1|1.0
150|один|одной|одной|ADJF|214|10|27||3|1.0
151|крупнейший|крупнейших|крупнейших|ADJF|216|10|29||2|1.0
152|мировой|мировых|мировых|NOUN|217|10|30||2|1.0
153|юридический|юридических|юридических|ADJF|218|10|31||1|1.0
154|компания|компаний|компаний|NOUN|219|10|32||4|2.0
155|отметил|отметил|отметил|VERB|220|10|33||2|1.0
156|собеседник|собеседник|собеседник|NOUN|221|10|34||2|1.0
157|агентство|агентства|агентства|NOUN|222|10|35||3|1.0
158|слово|словам|словам|NOUN|225|11|3||1|1.0
159|07.06.2019|7 июня 2019 глда|7 июня 2019 глда|NUSR|226|11|4|NUSR|1|1.0
160|амку|амку|АМКУ|UPPR|228|11|6|UPPR|1|1.0
161|подан|подано|подано|PRTS|230|11|8||1|1.0
162|совместный|совместное|совместное|ADJF|231|11|9||3|2.0
163|заявление|заявление|заявление|NOUN|232|11|10||1|1.0
164|имя|имени|имени|NOUN|234|11|12||1|1.0
165|государство|государства|государства|NOUN|235|11|13||1|1.0
166|украина|украина|Украина|NOUN|236|11|14|SPEC|5|1.0
167|лицо|лице|лице|NOUN|238|11|16||2|1.0
168|укроборонпрома|укроборонпрома|Укроборонпрома|CLIV|239|11|17|CLIV|2|1.0
169|китайский|китайских|китайских|ADJF|241|11|19||4|1.0
170|компания|компаний|компаний|NOUN|242|11|20||4|1.0
171|skyrizon|skyrizon|Skyrizon|TITL|243|11|21|TITL|3|1.0
172|xinwei|xinwei|Xinwei|TITL|245|11|23|TITL|2|1.0
173|концентрация|концентрацию|концентрацию|NOUN|247|11|25||1|1.0
174|25%-50%|25% и 50%|25% и 50%|NUSR|250|11|28|NUSR|1|1.0
175|акция|акций|акций|NOUN|251|11|29||3|1.0
176|мс|мотор сичи|Мотор Сичи|CLIV|252|11|30|CLIV|5|1.0
177|цель|целью|целью|NOUN|254|11|32||2|1.0
178|совместный|совместного|совместного|ADJF|255|11|33||3|2.0
179|управление|управления|управления|NOUN|256|11|34||2|1.0
180|контроль|контроля|контроля|NOUN|258|11|36||1|1.0
181|предприятие|предприятием|предприятием|NOUN|260|11|38|SPEC|3|1.0
182|19.06|19 июня|19 июня|NUSR|262|12|2|NUSR|1|1.0
183|подписан|подписан|подписан|PRTS|264|12|4||1|1.0
184|основной|основной|основной|ADJF|265|12|5||1|1.0
185|пакет|пакет|пакет|NOUN|266|12|6||2|1.0
186|договор|договоров|договоров|NOUN|267|12|7||3|1.0
187|вступил|вступит|вступит|VERB|269|12|9||1|1.0
188|сило|силу|силу|NOUN|271|12|11||1|1.0
189|автоматически|автоматически|автоматически|ADVB|272|12|12||1|1.0
190|основа|основе|основе|NOUN|274|12|14||1|1.0
191|позитивный|позитивного|позитивного|ADJF|275|12|15||1|1.0
192|решение|решения|решения|NOUN|276|12|16||1|1.0
193|антимонопольный|антимонопольного|антимонопольного|ADJF|277|12|17||2|1.0
194|ведомство|ведомства|ведомства|NOUN|278|12|18||1|1.0
195|передан|передан|передан|PRTS|282|12|22||1|1.0
196|изучение|изучения|изучения|NOUN|284|12|24||1|1.0
197|добавил|добавил|добавил|VERB|285|12|25||1|1.0
198|источник|источник|источник|NOUN|286|12|26||3|1.0
