|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
33|мероприятие|мероприятий|мероприятий|NOUN|47|3|11||3|1.0
34|совершенствование|совершенствованию|совершенствованию|NOUN|49|3|13||2|1.0
35|боевой|боевого|боевого|ADJF|50|3|14||3|1.0
36|состав|состава|состава|NOUN|51|3|15||2|1.0
37|министр|министр|Министр|NOUN|52|4|1||5|1.0
38|оборона|обороны|обороны|NOUN|53|4|2||7|1.0
39|рф|рф|РФ|NOUN|54|4|3|UPPR|3|1.0
40|генерал|генерал|генерал|NOUN|55|4|4||1|1.0
41|армия|армии|армии|NOUN|56|4|5||1|1.0
42|сш|сергей шойгу|Сергей Шойгу|NAME|57|4|6|NAME|3|1.0
43|открыл|открыл|открыл|VERB|58|4|7||1|1.0
44|заседание|заседание|заседание|NOUN|59|4|8||2|1.0
45|коллегия|коллегии|коллегии|NOUN|60|4|9||2|1.0
46|минобороны|минобороны|Минобороны|NOUN|61|4|10|TITL|2|1.0
47|рассмотрение|рассмотрением|рассмотрением|NOUN|62|4|11||1|1.0
48|выполнение|выполнения|выполнения|NOUN|63|4|12||1|1.0
49|план|планов|планов|NOUN|64|4|13||1|1.0
50|2019-2025г|2019-2025 годы|2019-2025 годы|NUSR|66|4|15|NUSR|1|1.0
51|западный|западного|Западного|ADJF|67|4|16|TITL|7|1.0
52|восточный|восточного|Восточного|ADJF|69|4|18|TITL|8|1.0
53|военный|военных|военных|NOUN|70|4|19||8|1.0
54|округ|округов|округов|NOUN|71|4|20||3|1.0
55|рамка|рамках|рамках|NOUN|73|4|22||1|1.0
56|реализация|реализации|реализации|NOUN|74|4|23||1|1.0
57|майский|майских|майских|ADJF|75|4|24||1|1.0
58|указ|указов|указов|NOUN|76|4|25||1|1.0
59|президент|президента|президента|NOUN|77|4|26||2|1.0
60|россия|россии|России|NOUN|78|4|27|SPEC|5|1.0
61|2012-2018г|2012 и 2018 годов|2012 и 2018 годов|NUSR|79|4|28|NUSR|1|1.0
62|поручение|поручений|поручений|NOUN|82|4|31||1|1.0
63|итог|итогам|итогам|NOUN|84|4|33||3|1.0
64|совещание|совещаний|совещаний|NOUN|85|4|34||1|1.0
65|сочи|сочи|Сочи|NOUN|87|4|36|TITL|1|1.0
66|глава|глава|Глава|NOUN|88|5|1||2|1.0
67|оборонный|оборонного|оборонного|ADJF|89|5|2||1|1.0
68|ведомство|ведомства|ведомства|NOUN|90|5|3||1|1.0
69|заявил|заявил|заявил|VERB|91|5|4||2|1.0
70|напряженность|напряженности|напряженности|NOUN|93|5|6||1|1.0
71|военно-политический|военно-политической|военно-политической|ADJF|94|5|7||2|1.0
72|обстановка|обстановки|обстановки|NOUN|95|5|8||3|1.0
73|западный|западном|Западном|ADJF|97|5|10|TITL|7|1.0
74|стратегический|стратегическом|стратегическом|ADJF|98|5|11||3|1.0
75|направление|направлении|направлении|NOUN|99|5|12||3|1.0
76|обратил|обратил|обратил|VERB|101|6|2||3|1.0
77|внимание|внимание|внимание|NOUN|102|6|3||3|1.0
78|усиливаюсь|усиливается|усиливается|VERB|105|6|6||1|1.0
79|военный|военное|военное|ADJF|106|6|7||8|1.0
80|присутствие|присутствие|присутствие|NOUN|107|6|8||2|1.0
81|нато|нато|НАТО|ABVR|108|6|9|SPEC|5|1.0
82|частность|частности|частности|NOUN|110|7|2||3|1.0
83|наблюдаюсь|наблюдается|наблюдается|VERB|112|7|4||1|1.0
84|польша|польше|Польше|NOUN|114|7|6|SPEC|4|1.0
85|румыния|румынии|Румынии|NOUN|116|7|8|SPEC|5|1.0
86|сша|сша|США|NOUN|118|7|10|SPEC|4|1.0
87|развертываю|развертывают|развертывают|VERB|119|7|11||1|1.0
88|свой|свои|свои|ADJF|120|7|12||2|1.0
89|система|системы|системы|NOUN|121|7|13||2|1.0
90|про|про|ПРО|ABVR|122|7|14|SPEC|2|1.0
91|румынский|румынской|румынской|ADJF|124|8|2||1|1.0
92|территория|территории|территории|NOUN|125|8|3||1|1.0
93|2016г|с 2016 года|с 2016 года|NUSR|126|8|4|NUSR|1|1.0
94|функционирую|функционирует|функционирует|VERB|127|8|5||1|1.0
95|американский|американская|американская|ADJF|128|8|6||1|1.0
96|военный|военная|военная|ADJF|129|8|7||8|1.0
97|база|база|база|NOUN|130|8|8||1|1.0
98|установлен|установлена|установлена|PRTS|133|8|11||1|1.0
99|система|система|система|NOUN|134|8|12||2|1.0
100|aa|aegis ashore|Aegis Ashore|NAME|135|8|13|NAME|1|1.0
101|пусковой|пусковыми|пусковыми|ADJF|137|8|15||1|1.0
102|установка|установками|установками|NOUN|138|8|16|SPEC|1|1.0
103|mk-41|mk-41|Mk-41|DSNU|139|8|17|DSNU|2|1.0
104|ракетами-перехватчиками|ракетами-перехватчиками|ракетами-перехватчиками|UNKN|141|8|19|UNKN|1|1.0
105|sm-3|sm-3|SM-3|DSNU|142|8|20|DSNU|1|1.0
106|утверждение|утверждению|утверждению|NOUN|144|9|2||1|1.0
107|пентагон|пентагона|Пентагона|NOUN|145|9|3|TITL|1|1.0
108|предназначен|предназначены|предназначены|PRTS|147|9|5||1|1.0
109|перехват|перехвата|перехвата|NOUN|149|9|7||1|1.0
110|баллистический|баллистических|баллистических|ADJF|150|9|8||1|1.0
111|ракета|ракет|ракет|NOUN|151|9|9|SPEC|3|3.0
112|москва|москва|Москва|NOUN|153|9|11|TITL|2|1.0
113|неоднократно|неоднократно|неоднократно|ADVB|154|9|12||1|1.0
114|обвиняю|обвиняла|обвиняла|VERB|155|9|13||1|1.0
115|вашингтон|вашингтон|Вашингтон|NOUN|156|9|14|TITL|3|1.0
116|помощь|помощью|помощью|NOUN|161|9|19||1|1.0
117|mk-41|mk-41|Mk-41|DSNU|162|9|20|DSNU|2|1.0
118|могу|могут|могут|VERB|163|9|21||1|1.0
119|запущен|запущены|запущены|PRTS|165|9|23||1|1.0
120|крылатый|крылатые|крылатые|ADJF|166|9|24||1|1.0
121|ракета|ракеты|ракеты|NOUN|167|9|25|SPEC|3|3.0
122|томагавк|томагавк|Томагавк|NOUN|168|9|26|CLIV|1|1.0
123|нарушаю|нарушает|нарушает|VERB|171|9|29||1|1.0
124|договор|договор|Договор|NOUN|172|9|30|TITL|2|1.0
125|ликвидация|ликвидации|ликвидации|NOUN|174|9|32||1|1.0
126|ракета|ракет|ракет|NOUN|175|9|33|SPEC|3|3.0
127|средний|средней|средней|ADJF|176|9|34||1|1.0
128|меньший|меньшей|меньшей|ADJF|178|9|36||1|1.0
129|дальность|дальности|дальности|NOUN|179|9|37||1|1.0
130|дрсмд|дрсмд|ДРСМД|ABVR|180|9|38|ABVR|1|1.0
131|вашингтон|вашингтон|Вашингтон|NOUN|181|10|1||3|1.0
132|отрицаю|отрицал|отрицал|VERB|183|10|3||1|1.0
133|02.08|2 августа|2 августа|NUSR|186|10|6|NUSR|1|1.0
134|договор|договор|договор|NOUN|187|10|7||2|1.0
135|прекратил|прекратил|прекратил|VERB|188|10|8||1|1.0
136|действовать|действовать|действовать|INFN|189|10|9||1|1.0
137|сша|сша|США|NOUN|191|11|2|SPEC|4|1.0
138|румыния|румыния|Румыния|NOUN|193|11|4|SPEC|5|1.0
139|собираюсь|собираются|собираются|VERB|194|11|5||1|1.0
140|укреплять|укреплять|укреплять|INFN|195|11|6||1|1.0
141|оп|оборонительные позиции|оборонительные позиции|WIQM|196|11|7|WIQM|1|1.0
142|восточный|восточном|восточном|ADJF|198|11|9||8|1.0
143|фланг|фланге|фланге|NOUN|199|11|10||5|1.0
144|нато|нато|НАТО|ABVR|200|11|11|SPEC|5|1.0
145|частность|частности|частности|NOUN|202|11|13||3|1.0
146|черный|черном|Черном|NOUN|204|11|15|TITL|1|1.0
147|море|море|море|NOUN|205|11|16||1|1.0
148|указан|указано|указано|PRTS|207|12|2||1|1.0
149|распространенный|распространенном|распространенном|PRTF|209|12|4||1|1.0
150|вторник|вторник|вторник|NOUN|211|12|6||1|1.0
151|белые|белым|Белым|NOUN|212|12|7|TITL|1|1.0
152|дом|домом|домом|NOUN|213|12|8||1|1.0
153|совместный|совместном|совместном|ADJF|214|12|9||3|1.0
154|заявление|заявлении|заявлении|NOUN|215|12|10||1|1.0
155|президент|президентов|президентов|NOUN|216|12|11||2|1.0
156|два|двух|двух|NUMR|217|12|12||2|1.0
157|государство|государств|государств|NOUN|218|12|13||2|1.0
158|дт|дональда трампа|Дональда Трампа|NAME|219|12|14|NAME|1|1.0
159|кй|клауса йоханниса|Клауса Йоханниса|NAME|221|12|16|NAME|1|1.0
160|итог|итогам|итогам|NOUN|223|12|18||3|1.0
161|встреча|встречи|встречи|NOUN|225|12|20||1|1.0
162|вашингтон|вашингтоне|Вашингтоне|NOUN|227|12|22|TITL|3|1.0
163|не|не|Не|PRCL|228|13|1||1|1.0
164|румыния|румынии|Румынии|NOUN|230|13|3|SPEC|5|1.0
165|укрепление|укрепление|укрепление|NOUN|232|13|5||1|1.0
166|восточный|восточного|восточного|ADJF|233|13|6||8|1.0
167|фланг|фланга|фланга|NOUN|234|13|7||5|1.0
168|нацелен|нацелена|нацелена|PRTS|235|13|8||1|1.0
169|польша|польша|Польша|NOUN|237|13|10|SPEC|4|1.0
170|17.07|17 июля|17 июля|NUSR|240|14|3|NUSR|1|1.0
171|эфир|эфире|эфире|NOUN|242|14|5||1|1.0
172|pr|polskie radio|Polskie Radio|NAME|243|14|6|NAME|1|1.0
173|говорю|говорил|говорил|VERB|244|14|7||1|1.0
174|министр|министр|министр|NOUN|245|14|8||5|1.0
175|оборона|обороны|обороны|NOUN|246|14|9||7|1.0
176|страна|страны|страны|NOUN|247|14|10||2|1.0
177|мб|мариуш блащак|Мариуш Блащак|NAME|248|14|11|NAME|1|1.0
178|усилить|усилить|усилить|INFN|250|15|2||1|1.0
179|восточный|восточный|восточный|ADJF|251|15|3||8|2.0
180|фланг|фланг|фланг|NOUN|252|15|4||5|2.0
181|нато|нато|НАТО|ABVR|253|15|5|SPEC|5|1.0
182|восточный|восточный|восточный|ADJF|257|15|9||8|2.0
183|фланг|фланг|фланг|NOUN|258|15|10||5|2.0
184|наш|нашей|нашей|ADJF|259|15|11||2|1.0
185|страна|страны|страны|NOUN|260|15|12||2|1.0
186|сдерживать|сдерживать|сдерживать|INFN|262|15|14||1|1.0
187|возможный|возможного|возможного|ADJF|263|15|15||1|1.0
188|агрессор|агрессора|агрессора|NOUN|264|15|16||1|1.0
189|подчеркнул|подчеркнул|подчеркнул|VERB|265|15|17||1|1.0
190|напомнил|напомнил|напомнил|VERB|270|16|4||1|1.0
191|создание|создании|создании|NOUN|272|16|6||1|1.0
192|дивизионный|дивизионного|дивизионного|ADJF|273|16|7||1|1.0
193|командование|командования|командования|NOUN|274|16|8||2|1.0
194|подчиняться|подчиняться|подчиняться|INFN|277|16|11||1|1.0
195|войско|войска|войска|NOUN|278|16|12||4|1.0
196|сша|сша|США|NOUN|279|16|13|SPEC|4|1.0
197|восточный|восточном|восточном|ADJF|281|16|15||8|1.0
198|фланг|фланге|фланге|NOUN|282|16|16||5|1.0
199|североатлантический|североатлантического|Североатлантического|ADJF|283|16|17|TITL|1|1.0
200|альянс|альянса|альянса|NOUN|284|16|18||3|1.0
201|румыния|румынии|Румынии|NOUN|286|17|2|SPEC|5|1.0
202|польша|польши|Польши|NOUN|288|17|4|SPEC|4|1.0
203|альянс|альянс|альянс|NOUN|289|17|5||3|1.0
204|расширяю|расширяет|расширяет|VERB|291|17|7||1|1.0
205|военный|военное|военное|ADJF|292|17|8||8|1.0
206|сотрудничество|сотрудничество|сотрудничество|NOUN|293|17|9||1|1.0
207|финляндия|финляндией|Финляндией|NOUN|295|17|11|SPEC|1|1.0
208|швеция|швецией|Швецией|NOUN|297|17|13|SPEC|1|1.0
209|обратил|обратил|обратил|VERB|301|18|4||3|1.0
210|внимание|внимание|внимание|NOUN|302|18|5||3|1.0
211|сш|сергей шойгу|Сергей Шойгу|NAME|303|18|6|NAME|3|1.0
212|слово|словам|словам|NOUN|306|19|3||3|1.0
213|нейтрализация|нейтрализации|нейтрализации|NOUN|308|19|5||1|1.0
214|возникающий|возникающих|возникающих|PRTF|309|19|6||1|1.0
215|угроза|угроз|угроз|NOUN|310|19|7||1|1.0
216|российский|российская|российская|ADJF|311|19|8||3|1.0
217|сторона|сторона|сторона|NOUN|312|19|9||3|1.0
218|реализую|реализует|реализует|VERB|313|19|10||1|1.0
219|комплекс|комплекс|комплекс|NOUN|314|19|11|SPEC|1|1.0
220|мера|мер|мер|NOUN|315|19|12||2|1.0
221|западный|западном|Западном|ADJF|317|20|2|TITL|7|1.0
222|военный|военном|военном|NOUN|318|20|3||8|1.0
223|округ|округе|округе|NOUN|319|20|4||3|1.0
224|текущий|текущем|текущем|ADJF|321|20|6||3|1.0
225|год|году|году|NOUN|322|20|7||5|1.0
226|проведён|проведено|проведено|PRTS|324|20|9||2|1.0
227|20о|20 организационных|20 организационных|NUSR|326|20|11|NUSR|2|1.0
228|мероприятие|мероприятий|мероприятий|NOUN|327|20|12||3|1.0
229|совершенствование|совершенствованию|совершенствованию|NOUN|329|20|14||2|1.0
230|боевой|боевого|боевого|ADJF|330|20|15||3|1.0
231|состав|состава|состава|NOUN|331|20|16||2|1.0
232|число|числе|числе|NOUN|334|20|19||1|1.0
233|береговой|береговых|береговых|ADJF|335|20|20||1|1.0
234|войско|войск|войск|NOUN|336|20|21||4|2.0
235|войско|войск|войск|NOUN|337|20|22||4|2.0
236|противовоздушный|противовоздушной|противовоздушной|ADJF|338|20|23||1|1.0
237|оборона|обороны|обороны|NOUN|339|20|24||7|1.0
238|материально-технический|материально-технического|материально-технического|ADJF|341|20|26||1|1.0
239|обеспечение|обеспечения|обеспечения|NOUN|342|20|27||1|1.0
240|конец|конца|конца|NOUN|344|21|2||1|1.0
241|год|года|года|NOUN|345|21|3||5|1.0
242|округа|округ|округ|NOUN|347|21|5||3|1.0
243|поступил|поступит|поступит|VERB|348|21|6||1|1.0
244|1,3т|1,3 тыс|1,3 тыс|NUSR|350|21|8|NUSR|1|1.0
245|единица|единиц|единиц|NOUN|351|21|9||1|1.0
246|новый|новой|новой|ADJF|352|21|10||1|1.0
247|модернизированный|модернизированной|модернизированной|ADJF|354|21|12||1|1.0
248|техника|техники|техники|NOUN|355|21|13|SPEC|2|1.0
249|продолжился|продолжится|Продолжится|VERB|356|22|1||1|1.0
250|комплектование|комплектование|комплектование|NOUN|357|22|2||1|1.0
251|войско|войск|войск|NOUN|358|22|3||4|1.0
252|округа|округа|округа|NOUN|359|22|4||3|1.0
253|военнослужащими-контрактниками|военнослужащими-контрактниками|военнослужащими-контрактниками|UNKN|360|22|5|UNKN|1|1.0
254|год|году|году|NOUN|363|23|3||5|1.0
255|отобран|отобрано|отобрано|PRTS|365|23|5||1|1.0
256|9т|9 тыс|9 тыс|NUSR|367|23|7|NUSR|1|1.0
257|человек|человек|человек|NOUN|368|23|8||1|1.0
258|сообщил|сообщил|сообщил|VERB|369|23|9||3|1.0
259|министр|министр|министр|NOUN|370|23|10||5|1.0
260|оборона|обороны|обороны|NOUN|371|23|11||7|1.0
261|отметил|отметил|отметил|VERB|373|24|2||3|1.0
262|основный|основные|основные|ADJF|375|24|4||1|1.0
263|усилие|усилия|усилия|NOUN|376|24|5||1|1.0
264|командование|командования|командования|NOUN|377|24|6||2|1.0
265|западный|западного|Западного|ADJF|378|24|7|TITL|7|1.0
266|округа|округа|округа|NOUN|379|24|8||3|1.0
267|направлен|направлены|направлены|PRTS|380|24|9||2|1.0
268|проведение|проведение|проведение|NOUN|382|24|11||1|1.0
269|рб|российско-белорусских|Российско-белорусских|TITL|383|24|12|TITL|1|1.0
270|оперативный|оперативный|оперативный|ADJF|384|24|13||1|1.0
271|учение|учений|учений|NOUN|385|24|14||5|1.0
272|щс|щит союза|Щит союза|WIQM|386|24|15|WIQM|2|1.0
273|2019|2019|2019|WIQM|387|24|16|WIQM|2|1.0
274|завершил|завершат|завершат|VERB|389|25|2||1|1.0
275|двухгодичный|двухгодичный|двухгодичный|UNKN|390|25|3|UNKN|1|1.0
276|цикл|цикл|цикл|NOUN|391|25|4||1|1.0
277|совместный|совместной|совместной|ADJF|392|25|5||3|1.0
278|подготовка|подготовки|подготовки|NOUN|393|25|6||1|1.0
279|два|двух|двух|NUMR|394|25|7||2|1.0
280|государство|государств|государств|NOUN|395|25|8||2|1.0
281|шойгу|шойгу|Шойгу|NOUN|396|26|1||5|1.0
282|отметил|отметил|отметил|VERB|397|26|2||3|1.0
283|маневр|маневры|маневры|NOUN|399|26|4||2|1.0
284|носить|носить|носить|INFN|401|26|6||1|1.0
285|оборонительный|оборонительный|оборонительный|ADJF|403|26|8||2|1.0
286|характер|характер|характер|NOUN|404|26|9||2|1.0
287|планируюсь|планируется|планируется|VERB|408|27|4||1|1.0
288|задействовать|задействовать|задействовать|INFN|409|27|5||1|1.0
289|12т|до 12 тыс|до 12 тыс|NUSR|410|27|6|NUSR|1|1.0
290|военнослужащий|военнослужащих|военнослужащих|NOUN|411|27|7||1|1.0
291|950е|и 950 единиц|и 950 единиц|NUSR|412|27|8|NUSR|1|1.0
292|боевой|боевой|боевой|ADJF|413|27|9||3|1.0
293|техника|техники|техники|NOUN|414|27|10|SPEC|2|1.0
294|прошёл|пройдут|пройдут|VERB|419|28|5||1|1.0
295|полигон|полигоне|полигоне|NOUN|421|28|7||1|1.0
296|мулино|мулино|Мулино|TITL|422|28|8|TITL|1|1.0
297|нижегородский|нижегородской|Нижегородской|ADJF|424|28|10|TITL|1|1.0
298|область|области|области|NOUN|425|28|11||1|1.0
299|13-19.09|с 13 по 19 сентября|с 13 по 19 сентября|NUSR|426|28|12|NUSR|1|1.0
300|предыдущий|предыдущие|Предыдущие|ADJF|427|29|1||1|1.0
301|учение|учения|учения|NOUN|428|29|2||5|1.0
302|з2|запад-2017|Запад-2017|CLIV|429|29|3|CLIV|1|1.0
303|проходил|проходили|проходили|VERB|430|29|4||1|1.0
304|белоруссия|белоруссии|Белоруссии|NOUN|432|29|6|TITL|4|1.0
305|14-20.09.2017|с 14 по 20 сентября 2017 года|с 14 по 20 сентября 2017 года|NUSR|433|29|7|NUSR|1|1.0
306|итог|итогам|итогам|NOUN|436|30|3||3|1.0
307|москва|москве|Москве|NOUN|438|30|5|TITL|2|1.0
308|состоялся|состоялось|состоялось|VERB|439|30|6||1|1.0
309|заседание|заседание|заседание|NOUN|440|30|7||2|1.0
310|совместный|совместной|совместной|ADJF|441|30|8||3|1.0
311|коллегия|коллегии|коллегии|NOUN|442|30|9||2|1.0
312|министерство|министерств|министерств|NOUN|443|30|10||1|1.0
313|оборона|обороны|обороны|NOUN|444|30|11||7|1.0
314|россия|россии|России|NOUN|445|30|12|SPEC|5|1.0
315|белоруссия|белоруссии|Белоруссии|NOUN|447|30|14|TITL|4|1.0
316|участвую|участвовали|участвовали|VERB|450|30|17||1|1.0
317|сш|сергей шойгу|Сергей Шойгу|NAME|451|30|18|NAME|3|1.0
318|белорусский|белорусский|белорусский|ADJF|454|30|21||1|1.0
319|коллега|коллега|коллега|NOUN|455|30|22||1|1.0
320|ар|андрей равков|Андрей Равков|NAME|456|30|23|NAME|1|1.0
321|плановый|плановый|плановый|ADJF|459|31|3||1|1.0
322|характер|характер|характер|NOUN|460|31|4||2|1.0
323|оборонительный|оборонительный|оборонительный|ADJF|462|31|6||2|1.0
324|замысел|замысел|замысел|NOUN|463|31|7||1|1.0
325|учение|учение|учение|ABVR|465|31|9|ABVR|5|1.0
326|сопровождаюсь|сопровождалось|сопровождалось|VERB|466|31|10||1|1.0
327|постоянный|постоянными|постоянными|ADJF|467|31|11||1|1.0
328|информационный|информационными|информационными|ADJF|468|31|12||1|1.0
329|выпад|выпадами|выпадами|NOUN|469|31|13||1|1.0
330|обвинение|обвинениями|обвинениями|NOUN|471|31|15||1|1.0
331|сторона|стороны|стороны|NOUN|473|31|17||3|1.0
332|отдельный|отдельных|отдельных|ADJF|474|31|18||1|1.0
333|наш|наших|наших|ADJF|475|31|19||2|1.0
334|партнер|партнеров|партнеров|NOUN|476|31|20||1|1.0
335|сказал|сказал|сказал|VERB|477|32|1||1|1.0
336|шойгу|шойгу|Шойгу|NOUN|479|32|3|TITL|5|1.0
337|выразил|выразил|выразил|VERB|481|33|2||1|1.0
338|мнение|мнение|мнение|NOUN|482|33|3||1|1.0
339|ажиотаж|ажиотаж|ажиотаж|NOUN|484|33|5||1|1.0
340|западный|западных|западных|ADJF|485|33|6||7|1.0
341|сми|сми|СМИ|NOUN|486|33|7|UPPR|1|1.0
342|маневр|маневров|маневров|NOUN|488|33|9||2|1.0
343|прикрытие|прикрытие|прикрытие|NOUN|490|33|11||1|1.0
344|возросший|возросшей|возросшей|PRTF|491|33|12||1|1.0
345|активность|активности|активности|NOUN|492|33|13||1|1.0
346|нато|нато|НАТО|ABVR|493|33|14|SPEC|5|1.0
347|граница|границ|границ|NOUN|495|33|16||2|1.0
348|россия|россии|России|NOUN|496|33|17|SPEC|5|1.0
349|белоруссия|белоруссии|Белоруссии|NOUN|498|33|19|TITL|4|1.0
350|шойгу|шойгу|Шойгу|NOUN|499|34|1||5|1.0
351|отметил|отметил|отметил|VERB|500|34|2||3|1.0
352|размещаюсь|размещаются|размещаются|VERB|503|34|5||1|1.0
353|дополнительный|дополнительные|дополнительные|ADJF|504|34|6||1|1.0
354|воинский|воинские|воинские|ADJF|505|34|7||2|1.0
355|контингент|контингенты|контингенты|NOUN|506|34|8||2|1.0
356|альянс|альянса|альянса|NOUN|507|34|9||3|1.0
357|сосредотачиваюсь|сосредотачиваются|сосредотачиваются|VERB|508|34|10||1|1.0
358|наступательный|наступательные|наступательные|ADJF|509|34|11||1|1.0
359|вооружение|вооружения|вооружения|NOUN|510|34|12||1|1.0
360|провожусь|проводятся|проводятся|VERB|514|34|16||1|1.0
361|масштабный|масштабные|масштабные|ADJF|515|34|17||1|1.0
362|военный|военные|военные|NOUN|516|34|18||8|1.0
363|учение|учения|учения|NOUN|517|34|19||5|1.0
364|совершенствуюсь|совершенствуется|совершенствуется|VERB|519|34|21||1|1.0
365|инфраструктура|инфраструктура|инфраструктура|NOUN|520|34|22||1|1.0
366|морской|морских|морских|ADJF|521|34|23||1|1.0
367|порт|портов|портов|NOUN|522|34|24||1|1.0
368|аэродром|аэродромов|аэродромов|NOUN|524|34|26||1|1.0
369|щс|щита союза|Щита союза|WIQM|526|35|2|WIQM|2|1.0
370|2019|2019|2019|WIQM|527|35|3|WIQM|2|1.0
371|россия|россия|Россия|NOUN|528|35|4|SPEC|5|1.0
372|готовлюсь|готовится|готовится|VERB|530|35|6||1|1.0
373|тру|трем|трем|VERB|532|35|8||1|1.0
374|учение|учениям|учениям|NOUN|533|35|9||5|1.0
375|од|организации договора|Организации Договора|NAME|534|35|10|NAME|1|1.0
376|коллективный|коллективной|коллективной|ADJF|536|35|12||1|1.0
377|безопасность|безопасности|безопасности|NOUN|537|35|13||1|1.0
378|одкб|одкб|ОДКБ|ABVR|538|35|14|ABVR|1|1.0
379|текущий|текущего|текущего|ADJF|539|35|15||3|1.0
380|год|года|года|NOUN|540|35|16||5|1.0
381|взаимодействие|взаимодействие|Взаимодействие|NOUN|541|35|17|CLIV|1|1.0
382|эшелон|эшелон|Эшелон|NOUN|542|35|18|CLIV|1|1.0
383|поиск|поиск|Поиск|NOUN|544|35|20|CLIV|1|1.0
384|сообщил|сообщил|сообщил|VERB|545|35|21||3|1.0
385|шойгу|шойгу|Шойгу|NOUN|546|35|22|TITL|5|1.0
386|рф|рф|РФ|NOUN|548|36|2|UPPR|3|1.0
387|принял|примут|примут|VERB|551|36|5||1|1.0
388|участие|участие|участие|NOUN|552|36|6||1|1.0
389|воинский|воинские|воинские|ADJF|553|36|7||2|1.0
390|контингент|контингенты|контингенты|NOUN|554|36|8||2|1.0
391|армения|армении|Армении|NOUN|555|36|9|SPEC|1|1.0
392|белоруссия|белоруссии|Белоруссии|NOUN|556|36|10|TITL|4|1.0
393|казахстан|казахстана|Казахстана|NOUN|557|36|11|SPEC|1|1.0
394|киргизия|киргизии|Киргизии|NOUN|558|36|12|TITL|1|1.0
395|таджикистан|таджикистана|Таджикистана|NOUN|560|36|14|SPEC|1|1.0
396|глава|глава|Глава|NOUN|561|37|1||2|1.0
397|российский|российского|российского|ADJF|562|37|2||3|1.0
398|минобороны|минобороны|Минобороны|NOUN|563|37|3|TITL|2|1.0
399|обратил|обратил|обратил|VERB|564|37|4||3|1.0
400|внимание|внимание|внимание|NOUN|565|37|5||3|1.0
401|военно-политический|военно-политическая|военно-политическая|ADJF|567|37|7||2|1.0
402|обстановка|обстановка|обстановка|NOUN|568|37|8||3|1.0
403|продолжаю|продолжает|продолжает|VERB|569|37|9||2|1.0
404|ухудшаться|ухудшаться|ухудшаться|INFN|570|37|10||2|1.0
405|восточный|восточном|Восточном|ADJF|573|37|13|TITL|8|1.0
406|стратегический|стратегическом|стратегическом|ADJF|574|37|14||3|1.0
407|направление|направлении|направлении|NOUN|575|37|15||3|1.0
408|слово|словам|словам|NOUN|578|38|3||3|1.0
409|действие|действия|действия|NOUN|579|38|4||1|1.0
410|сша|сша|США|NOUN|580|38|5|SPEC|4|1.0
411|союзник|союзников|союзников|NOUN|583|38|8||1|1.0
412|направлен|направлены|направлены|PRTS|584|38|9||2|1.0
413|расширение|расширение|расширение|NOUN|586|38|11||1|1.0
414|свой|своего|своего|ADJF|587|38|12||2|1.0
415|влияние|влияния|влияния|NOUN|588|38|13||1|1.0
