|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
90|комиссариат|комиссариат|комиссариат|NOUN|134|7|26||5|1.0
91|справка|справку|справку|NOUN|135|7|27||3|1.0
92|учебный|учебного|учебного|ADJF|137|7|29||2|1.0
93|заведение|заведения|заведения|NOUN|138|7|30||2|1.0
94|свой|своего|своего|ADJF|141|7|33||4|1.0
95|место|места|места|NOUN|142|7|34||7|2.0
96|работа|работы|работы|NOUN|143|7|35||3|1.0
97|штамп|штампа|штампа|NOUN|146|8|3||2|1.0
98|регистрация|регистрации|регистрации|NOUN|148|8|5||5|1.0
99|место|места|места|NOUN|149|8|6||7|1.0
100|нынешний|нынешнего|нынешнего|ADJF|150|8|7||1|1.0
101|проживание|проживания|проживания|NOUN|151|8|8||2|1.0
102|гражданин|гражданина|гражданина|NOUN|152|8|9||1|1.0
103|стал|станет|станет|VERB|154|8|11||1|1.0
104|основание|основанием|основанием|NOUN|155|8|12||1|1.0
105|постановка|постановки|постановки|NOUN|157|8|14||1|1.0
106|человек|человека|человека|NOUN|158|8|15||5|1.0
107|воинский|воинский|воинский|ADJF|160|8|17||8|1.0
108|учет|учет|учет|NOUN|161|8|18||7|1.0
109|нарушитель|нарушителю|Нарушителю|NOUN|162|9|1||2|1.0
110|правило|правил|правил|NOUN|163|9|2||4|1.0
111|воинский|воинского|воинского|ADJF|164|9|3||8|1.0
112|учет|учета|учета|NOUN|165|9|4||7|1.0
113|грожу|грозит|грозит|VERB|167|9|6||2|1.0
114|небольшой|небольшой|небольшой|ADJF|169|9|8||2|1.0
115|штраф|штраф|штраф|NOUN|170|9|9||3|1.0
116|100-500р|от 100 до 500 рублей|от 100 до 500 рублей|NUSR|171|9|10|NUSR|2|1.0
117|сказать|сказать|сказать|INFN|173|10|2||1|1.0
118|иногородний|иногородние|иногородние|ADJF|175|10|4||2|1.0
119|призывник|призывники|призывники|NOUN|176|10|5||5|1.0
120|должен|должны|должны|ADJS|179|10|8||2|1.0
121|отмечаться|отмечаться|отмечаться|INFN|181|10|10||1|1.0
122|чужое|чужих|чужих|NOUN|183|10|12|WIQM|3|1.0
123|комиссариат|комиссариатах|комиссариатах|NOUN|184|10|13||5|1.0
124|отсутствие|отсутствие|отсутствие|NOUN|187|10|16||1|1.0
125|затягиваюсь|затягивалось|затягивалось|VERB|189|10|18||1|1.0
126|90д|90 дней|90 дней|NUSR|193|10|22|NUSR|1|1.0
127|прежний|прежняя|Прежняя|ADJF|194|11|1||1|1.0
128|редакция|редакция|редакция|NOUN|195|11|2||1|1.0
129|закон|закона|Закона|NOUN|196|11|3|TITL|4|1.0
130|воинский|воинской|воинской|ADJF|198|11|5||8|1.0
131|обязанность|обязанности|обязанности|NOUN|199|11|6||2|1.0
132|военный|военной|военной|ADJF|201|11|8||3|1.0
133|служба|службе|службе|NOUN|202|11|9||3|1.0
134|предписываю|предписывала|предписывала|VERB|203|11|10||1|1.0
135|сообщать|сообщать|сообщать|INFN|205|11|12||2|1.0
136|военкомат|военкомат|военкомат|NOUN|207|11|14||2|1.0
137|место|месте|месте|NOUN|209|11|16||7|1.0
138|свой|своего|своего|ADJF|210|11|17||4|1.0
139|пребывание|пребывания|пребывания|NOUN|211|11|18||3|1.0
140|студент|студенты|студенты|NOUN|214|12|3||2|1.0
141|представляю|представляли|представляли|VERB|216|12|5||1|1.0
142|комиссариат|комиссариаты|комиссариаты|NOUN|218|12|7||5|1.0
143|справка|справку|справку|NOUN|219|12|8||3|1.0
144|вуз|вуза|вуза|NOUN|221|12|10||4|1.0
145|установленный|установленного|установленного|ADJF|222|12|11||1|1.0
146|образец|образца|образца|NOUN|223|12|12|SPEC|1|1.0
147|основа|основе|основе|NOUN|225|12|14||2|1.0
148|даю|давали|давали|VERB|228|12|17||1|1.0
149|отсрочка|отсрочку|отсрочку|NOUN|229|12|18||2|1.0
150|армия|армии|армии|NOUN|231|12|20||1|1.0
151|показал|показала|показала|VERB|234|13|3||1|1.0
152|практика|практика|практика|NOUN|235|13|4||1|1.0
153|значительный|значительное|значительное|ADJF|236|13|5||1|1.0
154|количество|количество|количество|NOUN|237|13|6||1|1.0
155|призывников-студентов|призывников-студентов|призывников-студентов|UNKN|238|13|7|UNKN|1|1.0
156|москва|москве|Москве|NOUN|241|13|10|TITL|1|1.0
157|сп|санкт-петербурге|Санкт-Петербурге|NAME|243|13|12|NAME|1|1.0
158|живу|жили|жили|VERB|244|13|13||1|1.0
159|учусь|учились|учились|VERB|246|13|15||2|1.0
160|город|городах|городах|NOUN|249|13|18||4|1.0
161|регистрация|регистрации|регистрации|NOUN|252|13|21||5|1.0
162|не|не|не|PRCL|254|14|2||7|2.0
163|ставлю|ставили|ставили|VERB|255|14|3||1|1.0
164|воинский|воинский|воинский|ADJF|257|14|5||8|1.0
165|учет|учет|учет|NOUN|258|14|6||7|1.0
166|не|не|не|PRCL|260|14|8||7|2.0
167|призываю|призывали|призывали|VERB|261|14|9||1|1.0
168|служба|службу|службу|NOUN|263|14|11||3|1.0
169|молодые|молодые|молодые|NOUN|265|14|13||2|1.0
170|человек|люди|люди|NOUN|266|14|14||5|1.0
171|лишаюсь|лишались|лишались|VERB|267|14|15||1|1.0
172|прав|права|права|ADJS|268|14|16||1|1.0
173|получение|получение|получение|NOUN|270|14|18||1|1.0
174|отсрочка|отсрочки|отсрочки|NOUN|271|14|19||2|1.0
175|попроще|проще|Проще|COMP|272|15|1||1|1.0
176|говоря|говоря|говоря|GRND|273|15|2||1|1.0
177|студент|студент|студент|NOUN|274|15|3||2|1.0
178|вылетевший|вылетевший|вылетевший|PRTF|275|15|4||1|1.0
179|институт|института|института|NOUN|277|15|6||1|1.0
180|неуспеваемость|неуспеваемости|неуспеваемости|NOUN|279|15|8||1|1.0
181|дисциплинарный|дисциплинарного|дисциплинарного|ADJF|281|15|10||1|1.0
182|проступок|проступка|проступка|NOUN|282|15|11||1|1.0
183|другой|другой|другой|ADJF|285|15|14||1|1.0
184|причина|причине|причине|NOUN|286|15|15||1|1.0
185|лишающий|лишающей|лишающей|PRTF|287|15|16||1|1.0
186|призывной|призывной|призывной|ADJF|289|15|18||1|1.0
187|льгота|льготы|льготы|NOUN|290|15|19||1|1.0
188|могу|мог|мог|VERB|291|15|20||1|1.0
189|не|не|не|PRCL|292|15|21||7|1.0
190|опасаться|опасаться|опасаться|INFN|293|15|22||1|1.0
191|отправка|отправки|отправки|NOUN|294|15|23||1|1.0
192|казарма|казарму|казарму|NOUN|296|15|25||1|1.0
193|крайний|крайней|крайней|ADJF|298|15|27||1|1.0
194|меря|мере|мере|NOUN|299|15|28||1|1.0
195|окончание|окончания|окончания|NOUN|301|15|30||1|1.0
196|срок|срока|срока|NOUN|302|15|31||3|1.0
197|действие|действия|действия|NOUN|303|15|32||1|1.0
198|справка|справки|справки|NOUN|304|15|33||3|1.0
199|вуз|вуза|вуза|NOUN|306|15|35||4|1.0
200|точка|точки|точки|NOUN|308|16|2||1|1.0
201|зрение|зрения|зрения|NOUN|309|16|3||1|1.0
202|законодательство|законодательства|законодательства|NOUN|310|16|4||1|1.0
203|наказывать|наказывать|наказывать|INFN|311|16|5||1|1.0
204|новоиспеченный|новоиспеченного|новоиспеченного|ADJF|312|16|6||1|1.0
205|уклонист|уклониста|уклониста|NOUN|313|16|7||3|1.0
206|не|не|не|PRCL|317|16|11||7|1.0
207|не|не|не|PRCL|321|17|2||7|1.0
208|закон|законе|законе|NOUN|324|17|5||4|1.0
209|положение|положении|Положении|NOUN|328|17|9|TITL|2|1.0
210|воинский|воинском|воинском|ADJF|330|17|11||8|1.0
211|учет|учете|учете|NOUN|331|17|12||7|1.0
212|прописан|прописана|прописана|PRTS|333|17|14||1|1.0
213|обязанность|обязанность|обязанность|NOUN|334|17|15||2|1.0
214|иногородний|иногороднего|иногороднего|ADJF|335|17|16||2|1.0
215|призывник|призывника|призывника|NOUN|336|17|17||5|1.0
216|сообщать|сообщать|сообщать|INFN|337|17|18||2|1.0
217|военный|военный|военный|NOUN|341|17|22||3|1.0
218|комиссариат|комиссариат|комиссариат|NOUN|342|17|23||5|1.0
219|место|месту|месту|NOUN|344|17|25||7|1.0
220|фактический|фактического|фактического|ADJF|345|17|26||2|1.0
221|пребывание|пребывания|пребывания|NOUN|346|17|27||3|1.0
222|чужое|чужом|чужом|NOUN|348|17|29||3|1.0
223|город|городе|городе|NOUN|349|17|30||4|1.0
224|адрес|адрес|Адрес|NOUN|350|18|1||1|1.0
225|свой|своего|своего|ADJF|351|18|2||4|2.0
226|временной|временного|временного|ADJF|352|18|3||1|1.0
227|свой|своего|своего|ADJF|355|18|6||4|2.0
228|учебный|учебного|учебного|ADJF|356|18|7||2|1.0
229|заведение|заведения|заведения|NOUN|357|18|8||2|1.0
230|молодой|молодой|молодой|ADJF|358|18|9||1|1.0
231|человек|человек|человек|NOUN|359|18|10||5|1.0
232|указал|укажет|укажет|VERB|360|18|11||1|1.0
233|заявление|заявлении|заявлении|NOUN|362|18|13||1|1.0
234|комиссариат|комиссариат|комиссариат|NOUN|364|18|15||5|1.0
235|ответственный|ответственные|ответственные|ADJF|366|19|2||1|1.0
236|военно-учетную|военно-учетную|военно-учетную|UNKN|368|19|4|UNKN|1|1.0
237|работа|работу|работу|NOUN|369|19|5||3|1.0
238|вуз|вузе|вузе|NOUN|371|19|7||4|1.0
239|место|месту|месту|NOUN|374|19|10||7|1.0
240|трудоустройство|трудоустройства|трудоустройства|NOUN|375|19|11||1|1.0
241|призывник|призывника|призывника|NOUN|376|19|12||5|1.0
242|подтвердил|подтвердят|подтвердят|VERB|378|19|14||1|1.0
243|парень|парень|парень|NOUN|380|19|16||1|1.0
244|не|не|не|PRCL|381|19|17||7|1.0
245|имеющий|имеющий|имеющий|PRTF|382|19|18||1|1.0
246|паспорт|паспорте|паспорте|NOUN|384|19|20||1|1.0
247|штамп|штампа|штампа|NOUN|385|19|21||2|1.0
248|жилищный|жилищной|жилищной|ADJF|387|19|23|WIQM|1|1.0
249|регистрация|регистрации|регистрации|NOUN|388|19|24||5|1.0
250|работаю|работает|работает|VERB|392|19|28||1|1.0
251|учусь|учится|учится|VERB|394|19|30||2|1.0
252|нарушитель|нарушителю|Нарушителю|NOUN|395|20|1||2|1.0
253|правило|правил|правил|NOUN|396|20|2||4|1.0
254|воинский|воинского|воинского|ADJF|397|20|3||8|1.0
255|учет|учета|учета|NOUN|398|20|4||7|1.0
256|грожу|грозит|грозит|VERB|400|20|6||2|1.0
257|небольшой|небольшой|небольшой|ADJF|403|20|9||2|1.0
258|штраф|штраф|штраф|NOUN|404|20|10||3|1.0
259|100-500р|от 100 до 500 рублей|от 100 до 500 рублей|NUSR|405|20|11|NUSR|2|1.0
260|человек|человека|человека|NOUN|408|21|3||5|1.0
261|признаю|признают|признают|VERB|409|21|4||1|1.0
262|уклонист|уклонистом|уклонистом|NOUN|410|21|5||3|1.0
263|военный|военной|военной|ADJF|412|21|7||3|1.0
264|служба|службы|службы|NOUN|413|21|8||3|1.0
265|наказание|наказание|наказание|NOUN|414|21|9||1|1.0
266|жестче|жестче|жестче|COMP|417|21|12||1|1.0
267|штраф|штраф|штраф|NOUN|418|21|13||3|1.0
268|200т|до 200 тыс|до 200 тыс|NUSR|419|21|14|NUSR|1|1.0
269|рубль|рублей|рублей|NOUN|420|21|15||1|1.0
270|размер|размере|размере|NOUN|423|21|18||1|1.0
271|заработный|заработной|заработной|ADJF|424|21|19||1|1.0
272|плат|платы|платы|NOUN|425|21|20||1|1.0
273|иной|иного|иного|ADJF|427|21|22||1|1.0
274|доход|дохода|дохода|NOUN|428|21|23||1|1.0
275|осужденный|осужденного|осужденного|PRTF|429|21|24||1|1.0
276|период|период|период|NOUN|431|21|26||2|1.0
277|18м|до 18 месяцев|до 18 месяцев|NUSR|432|21|27|NUSR|1|1.0
278|суд|суд|Суд|NOUN|433|22|1||1|1.0
279|назначить|назначить|назначить|INFN|436|22|4||1|1.0
280|принудительный|принудительные|принудительные|ADJF|437|22|5||1|1.0
281|работа|работы|работы|NOUN|438|22|6||3|1.0
282|срок|сроком|сроком|NOUN|439|22|7||3|2.0
283|два|двух|двух|NUMR|441|22|9||3|2.0
284|лет|лет|лет|NOUN|442|22|10||2|2.0
285|арестовать|арестовать|арестовать|INFN|443|22|11||1|1.0
286|уклонист|уклониста|уклониста|NOUN|444|22|12||3|1.0
287|период|период|период|NOUN|446|22|14||2|1.0
288|шесть|шести|шести|NUMR|448|22|16||1|1.0
289|месяц|месяцев|месяцев|NOUN|449|22|17||1|1.0
290|лишить|лишить|лишить|INFN|452|22|20||1|1.0
291|свобода|свободы|свободы|NOUN|454|22|22||1|1.0
292|срок|срок|срок|NOUN|456|22|24||3|2.0
293|два|двух|двух|NUMR|458|22|26||3|2.0
294|лет|лет|лет|NOUN|459|22|27||2|2.0
295|юрий|юрий|Юрий|NOUN|460|23|1||1|1.0
296|гаврилов|гаврилов|Гаврилов|NOUN|461|23|2|TITL|1|1.0
