|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
146|st|super tucano|Super Tucano|NAME|224|14|12|NAME|8|1.0
147|один|один|один|ADJF|225|14|13||3|1.0
148|лучший|лучших|лучших|ADJF|227|14|15||1|1.0
149|прекрасный|прекрасную|Прекрасную|ADJF|230|15|1||1|1.0
150|реклама|рекламу|рекламу|NOUN|231|15|2||1|1.0
151|бразильский|бразильской|бразильской|ADJF|233|15|4||2|1.0
152|машина|машине|машине|NOUN|234|15|5|SPEC|3|1.0
153|сделал|сделали|сделали|VERB|235|15|6||1|1.0
154|сша|сша|США|NOUN|236|15|7|SPEC|6|1.0
155|снабжаю|снабжают|снабжают|VERB|238|15|9||2|1.0
156|союзный|союзные|союзные|ADJF|240|15|11||1|1.0
157|страна|страны|страны|NOUN|241|15|12||6|1.0
158|третье|третьего|третьего|NOUN|242|15|13||1|1.0
159|мир|мира|мира|NOUN|243|15|14||1|1.0
160|результат|результате|результате|NOUN|245|16|2||1|1.0
161|st|super tucano|Super Tucano|NAME|246|16|3|NAME|8|1.0
162|не|не|не|PRCL|247|16|4||19|1.0
163|красуюсь|красовался|красовался|VERB|249|16|6||1|1.0
164|выставка|выставках|выставках|NOUN|251|16|8||1|1.0
165|успел|успел|успел|VERB|254|16|11||1|1.0
166|повоевать|повоевать|повоевать|INFN|255|16|12||1|1.0
167|самый|самым|Самым|ADJF|256|17|1||1|1.0
168|успешный|успешным|успешным|ADJF|257|17|2||1|1.0
169|применение|применением|применением|NOUN|258|17|3||6|1.0
170|поставленный|поставленных|поставленных|PRTF|259|17|4||1|1.0
171|американец|американцами|американцами|NOUN|260|17|5||2|1.0
172|штурмовик|штурмовиков|штурмовиков|NOUN|261|17|6|SPEC|5|1.0
173|могу|могут|могут|VERB|262|17|7||3|1.0
174|похвастаться|похвастаться|похвастаться|INFN|263|17|8||1|1.0
175|ввс|ввс|ВВС|ABVR|264|17|9|SPEC|7|1.0
176|афганистан|афганистана|Афганистана|NOUN|265|17|10|SPEC|3|1.0
177|освоение|освоение|освоение|NOUN|267|18|2||1|1.0
178|несложный|несложных|несложных|ADJF|268|18|3||1|1.0
179|самолет|самолетов|самолетов|NOUN|269|18|4|SPEC|14|1.0
180|даюсь|дается|дается|VERB|270|18|5||1|1.0
181|пилот|пилотов|Пилотов|NOUN|272|19|1||3|1.0
182|финансовый|финансовой|финансовой|ADJF|276|19|5||1|1.0
183|технический|технической|технической|ADJF|277|19|6||2|1.0
184|интеллектуальный|интеллектуальной|интеллектуальной|ADJF|279|19|8||1|1.0
185|поддержка|поддержке|поддержке|NOUN|280|19|9||2|1.0
186|сша|сша|США|NOUN|281|19|10|SPEC|6|1.0
187|готовлю|готовили|готовили|VERB|282|19|11||1|1.0
188|два|два|два|NUMR|283|19|12||2|1.0
189|год|года|года|NOUN|284|19|13||4|1.0
190|три|три|три|NUMR|286|20|2||1|1.0
191|год|года|года|NOUN|287|20|3||4|1.0
192|принятие|принятия|принятия|NOUN|289|20|5||2|1.0
193|вооружение|вооружение|вооружение|NOUN|291|20|7||3|1.0
194|афганский|афганские|афганские|ADJF|292|20|8||2|1.0
195|пилот|пилоты|пилоты|NOUN|293|20|9||3|1.0
196|использовал|использовали|использовали|VERB|294|20|10||1|1.0
197|атака|атак|атак|NOUN|296|20|12||1|1.0
198|пушка|пушку|пушку|NOUN|298|20|14|SPEC|1|1.0
199|пулемет|пулеметы|пулеметы|NOUN|300|20|16|SPEC|2|1.0
200|позволил|позволили|позволили|VERB|305|21|5||1|1.0
201|применять|применять|применять|INFN|306|21|6||2|1.0
202|легкое|легкие|легкие|NOUN|307|21|7||3|1.0
203|стокилограммовые|стокилограммовые|стокилограммовые|UNKN|308|21|8|UNKN|1|1.0
204|авиабомба|авиабомбы|авиабомбы|NOUN|309|21|9|SPEC|3|1.0
205|лазерный|лазерным|лазерным|ADJF|311|21|11||1|1.0
206|наведение|наведением|наведением|NOUN|312|21|12||1|1.0
207|обучить|обучить|Обучить|INFN|313|22|1||1|1.0
208|персонал|персонал|персонал|NOUN|314|22|2||1|1.0
209|наладить|наладить|наладить|INFN|316|22|4||1|1.0
210|техобслуживание|техобслуживание|техобслуживание|NOUN|317|22|5||1|1.0
211|самолет|самолета|самолета|NOUN|318|22|6|SPEC|14|1.0
212|оказался|оказалось|оказалось|VERB|319|22|7||2|1.0
213|сложнее|сложнее|сложнее|COMP|321|22|9||2|1.0
214|натаскать|натаскать|натаскать|INFN|323|22|11|WIQM|1|1.0
215|пилот|пилотов|пилотов|NOUN|324|22|12||3|1.0
216|американский|американским|американским|ADJF|326|23|2||2|1.0
217|оценка|оценкам|оценкам|NOUN|327|23|3||1|1.0
218|понадобился|понадобится|понадобится|VERB|330|23|6||1|1.0
219|пять|пять|пять|NUMR|332|23|8||3|1.0
220|лет|лет|лет|NOUN|333|23|9||2|1.0
221|2018 году|2018 году|2018 году|NUSR|335|24|2|NUSR|1|1.0
222|афганский|афганские|афганские|ADJF|336|24|3||2|1.0
223|а-29|а-29|А-29|DSNU|337|24|4|DSNU|2|1.0
224|выполняю|выполняли|выполняли|VERB|338|24|5||1|1.0
225|среднее|среднем|среднем|NOUN|340|24|7||1|1.0
226|пять|пять|пять|NUMR|341|24|8||3|1.0
227|боевы|боевых|боевых|NOUN|342|24|9||4|1.0
228|вылет|вылетов|вылетов|NOUN|343|24|10||2|1.0
229|день|день|день|NOUN|345|24|12||1|1.0
230|нынешний|нынешнем|нынешнем|ADJF|347|25|2||1|1.0
231|год|году|году|NOUN|348|25|3||4|1.0
232|общий|общий|общий|ADJF|350|25|5||1|1.0
233|налет|налет|налет|NOUN|351|25|6||1|1.0
234|начал|начала|начала|VERB|353|25|8||2|1.0
235|использование|использования|использования|NOUN|354|25|9||2|1.0
236|боевы|боевых|боевых|NOUN|356|25|11||4|1.0
237|операция|операциях|операциях|NOUN|357|25|12||1|1.0
238|достиг|достиг|достиг|VERB|358|25|13||1|1.0
239|100 тыс.часов|100 тыс.часов|100 тыс.часов|NUSR|359|25|14|NUSR|1|1.0
240|ввс|ввс|ВВС|ABVR|360|26|1|SPEC|7|1.0
241|страна|страны|страны|NOUN|361|26|2||6|1.0
242|доволен|довольны|довольны|ADJS|362|26|3||1|1.0
243|самолет|самолетом|самолетом|NOUN|363|26|4|SPEC|14|1.0
244|машина|машине|машине|NOUN|366|26|7|SPEC|3|1.0
245|появился|появился|появился|VERB|369|26|10||1|1.0
246|ряд|ряд|ряд|NOUN|370|26|11||1|1.0
247|вопрос|вопросов|вопросов|NOUN|371|26|12||3|1.0
248|реальный|реальная|реальная|ADJF|374|27|3||2|1.0
249|бомбовый|бомбовая|бомбовая|ADJF|375|27|4||1|1.0
250|нагрузка|нагрузка|нагрузка|NOUN|376|27|5||1|1.0
251|условие|условиях|условиях|NOUN|378|27|7||3|1.0
252|афганистан|афганистана|Афганистана|NOUN|379|27|8|SPEC|3|1.0
253|не|не|не|PRCL|381|27|10||19|1.0
254|превышаю|превышала|превышала|VERB|382|27|11||1|1.0
255|полтонны|полтонны|полтонны|NOUN|383|27|12||1|1.0
256|меньше|меньше|меньше|COMP|386|27|15||2|1.0
257|рекламный|рекламных|рекламных|ADJF|389|27|18||1|1.0
258|проспект|проспектах|проспектах|NOUN|390|27|19||1|1.0
259|интереснее|интереснее|интереснее|COMP|392|28|2||1|1.0
260|показателен|показателен|показателен|ADJS|394|28|4||1|1.0
261|опыт|опыт|опыт|NOUN|395|28|5||1|1.0
262|афганистан|афганистана|Афганистана|NOUN|396|28|6|SPEC|3|1.0
263|украинский|украинской|украинской|ADJF|398|28|8||3|1.0
264|ситуация|ситуации|ситуации|NOUN|399|28|9||1|1.0
265|средство|средств|Средств|NOUN|400|29|1||1|1.0
266|пво|пво|ПВО|ABVR|401|29|2|SPEC|1|1.0
267|талиб|талибов|талибов|NOUN|403|29|4||2|1.0
268|меньше|меньше|меньше|COMP|405|29|6||2|1.0
269|30 лет|30 лет|30 лет|NUSR|408|29|9|NUSR|1|1.0
270|душманов|душманов|душманов|UNKN|411|29|12|UNKN|1|1.0
271|борьба|борьбы|борьбы|NOUN|414|30|3||1|1.0
272|советский|советской|советской|ADJF|416|30|5||3|1.0
273|авиация|авиацией|авиацией|NOUN|417|30|6|SPEC|3|1.0
274|сша|сша|США|NOUN|418|30|7|SPEC|6|1.0
275|снабжаю|снабжали|снабжали|VERB|420|30|9||2|1.0
276|афганец|афганцев|афганцев|NOUN|421|30|10||1|1.0
277|пзрк|пзрк|ПЗРК|ABVR|422|30|11|SPEC|1|1.0
278|талиб|талибы|талибы|NOUN|424|31|2||2|1.0
279|не|не|не|PRCL|426|31|4||19|1.0
280|имею|имеют|имеют|VERB|427|31|5||1|1.0
281|серьезнее|серьезнее|серьезнее|COMP|429|31|7||1|1.0
282|дшк|дшк|ДШК|UPPR|430|31|8|UPPR|1|1.0
283|зу-23-2|зу-23-2|ЗУ-23-2|DSNU|432|31|10|DSNU|1|1.0
284|условие|условиях|условиях|NOUN|435|32|3||3|1.0
285|правительственный|правительственные|правительственные|ADJF|437|32|5||1|1.0
286|полуторатонный|полуторатонные|полуторатонные|ADJF|438|32|6||1|1.0
287|крошки-вертолеты|крошки-вертолеты|крошки-вертолеты|UNKN|439|32|7|UNKN|1|1.0
288|md-530f|md-530f|MD-530F|DSNU|440|32|8|DSNU|1|1.0
289|пулемет|пулеметами|пулеметами|NOUN|442|32|10|SPEC|2|1.0
290|несколько|несколькими|несколькими|NUMR|444|32|12||3|1.0
291|нурс|нурс|НУРС|ABVR|445|32|13|SPEC|1|1.0
292|превратился|превратились|превратились|VERB|446|32|14||1|1.0
293|эффективный|эффективную|эффективную|ADJF|448|32|16||3|1.0
294|ударный|ударную|ударную|ADJF|449|32|17||4|1.0
295|сило|силу|силу|NOUN|450|32|18||1|1.0
296|работа|работы|работы|NOUN|452|32|20||1|1.0
297|земля|земле|земле|NOUN|454|32|22||1|1.0
298|повстанец|повстанцы|Повстанцы|NOUN|455|33|1||1|1.0
299|восток|востоке|востоке|NOUN|457|33|3||3|1.0
300|украина|украине|Украине|NOUN|458|33|4|SPEC|8|1.0
301|не|не|не|PRCL|459|33|5||19|1.0
302|скрываю|скрывают|скрывают|VERB|460|33|6||1|1.0
303|мобильный|мобильные|мобильные|ADJF|465|33|11||1|1.0
304|зенитный|зенитные|зенитные|ADJF|466|33|12||1|1.0
305|ракетный|ракетные|ракетные|ADJF|467|33|13||1|1.0
306|комплекс|комплексы|комплексы|NOUN|468|33|14|SPEC|1|1.0
307|полковой|полкового|полкового|ADJF|469|33|15||1|1.0
308|звено|звена|звена|NOUN|470|33|16||1|1.0
309|основное|основном|основном|NOUN|474|34|4||1|1.0
310|старенький|старенькие|старенькие|ADJF|475|34|5||1|1.0
311|с1|стрела-10|Стрела-10|CLIV|476|34|6|CLIV|1|1.0
312|оа|оса-акм|Оса-АКМ|WIQM|478|34|8|WIQM|1|1.0
313|остаюсь|остаются|остаются|VERB|482|34|12||2|1.0
314|угроза|угрозой|угрозой|NOUN|483|34|13||1|1.0
315|легкий|легких|легких|ADJF|485|34|15||3|1.0
316|самолет|самолетов|самолетов|NOUN|486|34|16|SPEC|14|1.0
317|сам|сама|Сама|ADJF|487|35|1||3|1.0
318|украина|украина|Украина|NOUN|489|35|3|SPEC|8|1.0
319|заявляю|заявляет|заявляет|VERB|490|35|4||1|1.0
320|противник|противникам|противникам|NOUN|493|35|7||3|1.0
321|восток|востоке|востоке|NOUN|495|35|9||3|1.0
322|страна|страны|страны|NOUN|496|35|10||6|1.0
323|доступен|доступны|доступны|ADJS|497|35|11||1|1.0
324|продвинутый|продвинутые|продвинутые|PRTF|499|35|13||1|1.0
325|дальнобойный|дальнобойные|дальнобойные|ADJF|501|35|15||1|1.0
326|зрк|зрк|ЗРК|ABVR|502|35|16|SPEC|1|1.0
327|эффективный|эффективное|Эффективное|ADJF|503|36|1||3|1.0
328|применение|применение|применение|NOUN|504|36|2||6|1.0
329|условие|условиях|условиях|NOUN|507|36|5||3|1.0
330|медленный|медленных|медленных|ADJF|508|36|6||1|1.0
331|пилотируемый|пилотируемых|пилотируемых|PRTF|509|36|7||2|1.0
332|самолет|самолетов|самолетов|NOUN|510|36|8|SPEC|14|1.0
333|требую|требует|требует|VERB|511|36|9||1|1.0
334|не|не|не|PRCL|512|36|10||19|1.0
335|квалифицированный|квалифицированных|квалифицированных|ADJF|514|36|12||1|1.0
336|боевы|боевых|боевых|NOUN|515|36|13||4|1.0
337|летчик|летчиков|летчиков|NOUN|516|36|14||1|1.0
338|нужен|нужно|Нужно|ADJS|517|37|1||1|1.0
339|иметь|иметь|иметь|INFN|519|37|3||1|1.0
340|эффективный|эффективную|эффективную|ADJF|520|37|4||3|1.0
341|разведслужба|разведслужбу|разведслужбу|NOUN|521|37|5||1|1.0
342|настоящее|настоящие|настоящие|NOUN|523|37|7||1|1.0
343|штаб|штабы|штабы|NOUN|524|37|8||1|1.0
344|проблема|проблема|Проблема|NOUN|525|38|1||2|1.0
345|применение|применения|применения|NOUN|526|38|2||6|1.0
346|авиация|авиации|авиации|NOUN|527|38|3|SPEC|3|1.0
347|ввс|ввс|ВВС|ABVR|528|38|4|SPEC|7|1.0
348|украина|украины|Украины|NOUN|529|38|5|SPEC|8|1.0
349|2014 году|2014 году|2014 году|NUSR|531|38|7|NUSR|1|1.0
350|отсутствие|отсутствии|отсутствии|NOUN|536|38|12||1|1.0
351|навык|навыков|навыков|NOUN|537|38|13||1|1.0
352|тактик|тактики|тактики|NOUN|539|38|15||1|1.0
353|использование|использования|использования|NOUN|541|38|17||2|1.0
354|не|не|не|PRCL|543|38|19||19|1.0
355|технический|технических|технических|ADJF|545|38|21||2|1.0
356|характеристика|характеристиках|характеристиках|NOUN|546|38|22||3|1.0
357|интенсивный|интенсивной|интенсивной|ADJF|548|39|2||1|1.0
358|помощь|помощи|помощи|NOUN|549|39|3||1|1.0
359|американец|американцев|американцев|NOUN|552|39|6||2|1.0
360|выстроить|выстроить|выстроить|INFN|553|39|7||1|1.0
361|новый|новую|новую|ADJF|554|39|8||2|2.0
362|система|систему|систему|NOUN|555|39|9||1|1.0
363|применение|применения|применения|NOUN|556|39|10||6|1.0
364|новый|новых|новых|ADJF|557|39|11||2|2.0
365|самолет|самолетов|самолетов|NOUN|558|39|12|SPEC|14|1.0
366|невозможно|невозможно|невозможно|ADVB|561|39|15||1|1.0
367|поддержка|поддержкой|поддержкой|NOUN|566|40|5||2|1.0
368|самолет|самолет|самолет|NOUN|568|40|7|SPEC|14|1.0
369|способен|способен|способен|ADJS|569|40|8||1|1.0
370|работать|работать|работать|INFN|571|40|10||1|1.0
371|передовой|передовой|передовой|ADJF|574|40|13||1|1.0
372|не|не|не|PRCL|575|40|14||19|1.0
373|углубляясь|углубляясь|углубляясь|GRND|576|40|15||1|1.0
374|тыл|тыл|тыл|NOUN|578|40|17||1|1.0
375|противник|противника|противника|NOUN|579|40|18||3|1.0
376|остаюсь|остается|Остается|VERB|580|41|1||2|1.0
377|открытый|открытым|открытым|ADJF|581|41|2||1|1.0
378|вопрос|вопрос|вопрос|NOUN|582|41|3||3|1.0
379|вооружение|вооружением|вооружением|NOUN|585|41|6||3|1.0
380|американский|американского|американского|ADJF|587|42|2||2|1.0
381|другой|другого|другого|ADJF|589|42|4||1|1.0
382|иностранный|иностранного|иностранного|ADJF|590|42|5||2|1.0
383|высокотехнологичный|высокотехнологичного|высокотехнологичного|ADJF|591|42|6||1|1.0
384|оружие|оружия|оружия|NOUN|592|42|7||3|1.0
385|самолет|самолет|самолет|NOUN|593|42|8|SPEC|14|1.0
386|смотрюсь|смотрится|смотрится|VERB|594|42|9||1|1.0
387|свой|свое|свое|ADJF|598|43|2||2|1.0
388|время|время|время|NOUN|599|43|3||2|1.0
389|порошенко|порошенко|Порошенко|NOUN|600|43|4|TITL|1|1.0
390|удался|удалось|удалось|VERB|601|43|5||1|1.0
391|выпросить|выпросить|выпросить|INFN|602|43|6||1|1.0
392|оборонительный|оборонительные|оборонительные|ADJF|603|43|7|WIQM|1|1.0
393|javelin|javelin|Javelin|TITL|604|43|8|TITL|1|1.0
394|пугая|пугая|пугая|GRND|605|43|9||1|1.0
395|сша|сша|США|NOUN|606|43|10|SPEC|6|1.0
396|орда|ордами|ордами|NOUN|607|43|11||1|1.0
397|российский|российских|российских|ADJF|608|43|12||1|1.0
398|танк|танков|танков|NOUN|609|43|13|SPEC|1|1.0
399|готовый|готовых|готовых|ADJF|611|43|15||1|1.0
400|вторгнуться|вторгнуться|вторгнуться|INFN|613|43|17||1|1.0
401|украина|украину|Украину|NOUN|615|43|19|SPEC|8|1.0
402|получить|получить|Получить|INFN|616|44|1||1|1.0
403|предлог|предлогом|предлогом|NOUN|620|44|5||1|1.0
404|авиабомба|авиабомбы|авиабомбы|NOUN|621|44|6|SPEC|3|1.0
405|авиационный|авиационные|авиационные|ADJF|623|44|8||1|1.0
406|противотанковый|противотанковые|противотанковые|ADJF|624|44|9||1|1.0
407|ракета|ракеты|ракеты|NOUN|625|44|10|SPEC|3|1.0
408|сложнее|сложнее|сложнее|COMP|627|44|12||2|1.0
409|боеприпас|боеприпасов|боеприпасов|NOUN|629|45|2|SPEC|1|1.0
410|пять|пять|пять|NUMR|634|46|3||3|1.0
411|первый|первых|первых|ADJF|635|46|4||2|1.0
412|месяц|месяцев|месяцев|NOUN|636|46|5||1|1.0
413|боев|боев|боев|NOUN|637|46|6||1|1.0
414|запрещенный|запрещенным|запрещенным|PRTF|639|46|8||1|1.0
415|игил|игил|ИГИЛ|UPPR|640|46|9|UPPR|1|1.0
416|иракский|иракские|иракские|ADJF|641|46|10||1|1.0
417|легкое|легкие|легкие|NOUN|642|46|11||3|1.0
418|ударник|ударники|ударники|NOUN|643|46|12|SPEC|1|1.0
419|cessna|cessna|Cessna|TITL|644|46|13|TITL|1|1.0
420|ac-208|ac-208|AC-208|DSNU|645|46|14|DSNU|1|1.0
421|израсходовал|израсходовали|израсходовали|VERB|646|46|15||1|1.0
422|300 ракет|300 ракет|300 ракет|NUSR|647|46|16|NUSR|1|1.0
