|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
29|пригрозил|пригрозила|пригрозила|VERB|41|3|12||1|1.0
30|закрыть|закрыть|закрыть|INFN|42|3|13||1|1.0
31|завод|завод|завод|NOUN|43|3|14|SPEC|2|1.0
32|насике|насике|Насике|TITL|45|3|16|TITL|2|1.0
33|шм|штат махараштра|штат Махараштра|ABVR|46|3|17|ABVR|1|1.0
34|связан|связано|связано|PRTS|48|4|2||1|1.0
35|март|марте|марте|NOUN|53|4|7||1|1.0
36|2020г|2020 года|2020 года|NUSR|54|4|8|NUSR|1|1.0
37|собран|собран|собран|ADJS|56|4|10||1|1.0
38|последний|последний|последний|ADJF|57|4|11||2|1.0
39|272и|272 истребителей|272 истребителей|NUSR|59|4|13|NUSR|1|1.0
40|су-30мки|су-30мки|Су-30МКИ|DSNU|60|4|14|DSNU|6|1.0
41|лицензия|лицензии|лицензии|NOUN|62|4|16||1|1.0
42|российский|российской|российской|ADJF|63|4|17||3|1.0
43|пао|пао|ПАО|ABVR|64|4|18|SPEC|1|1.0
44|оак|объединённая авиастроительная корпорация|Объединённая авиастроительная корпорация|WIQM|65|4|19|WIQM|1|1.0
45|не|не|не|PRCL|67|5|2||2|2.0
46|закрывать|закрывать|закрывать|INFN|68|5|3||1|1.0
47|сборочный|сборочную|сборочную|ADJF|69|5|4||1|1.0
48|линия|линию|линию|NOUN|70|5|5||1|1.0
49|не|не|не|PRCL|72|5|7||2|2.0
50|терять|терять|терять|INFN|73|5|8||1|1.0
51|производственный|производственную|производственную|ADJF|74|5|9||1|1.0
52|цепочка|цепочку|цепочку|NOUN|75|5|10||1|1.0
53|состоящий|состоящую|состоящую|PRTF|76|5|11||1|1.0
54|400м|400 местных|400 местных|NUSR|78|5|13|NUSR|2|1.0
55|предприятие|предприятий|предприятий|NOUN|79|5|14|SPEC|1|1.0
56|руководство|руководство|руководство|NOUN|80|5|15||1|1.0
57|hal|hal|HAL|UPPR|81|5|16|UPPR|6|1.0
58|предлагаю|предлагает|предлагает|VERB|82|5|17||1|1.0
59|ввс|ввс|ВВС|ABVR|83|5|18|SPEC|3|1.0
60|индия|индии|Индии|NOUN|84|5|19|SPEC|4|1.0
61|заказать|заказать|заказать|INFN|85|5|20||1|1.0
62|72и|72 истребителя|72 истребителя|NUSR|87|5|22|NUSR|1|1.0
63|су-30мки|су-30мки|Су-30МКИ|DSNU|88|5|23|DSNU|6|1.0
64|потенциальный|потенциальная|Потенциальная|ADJF|89|6|1||1|1.0
65|стоимость|стоимость|стоимость|NOUN|90|6|2||2|1.0
66|сделка|сделки|сделки|NOUN|91|6|3||1|1.0
67|превысил|превысит|превысит|VERB|92|6|4||1|1.0
68|$5м|$5 млрд|$5 млрд|NUSR|93|6|5|NUSR|1|1.0
69|ми|минобороны индии|Минобороны Индии|NAME|95|7|2|NAME|2|1.0
70|сообщил|сообщили|сообщили|VERB|96|7|3||2|1.0
71|ввс|ввс|ВВС|ABVR|99|7|6|SPEC|3|1.0
72|могу|могут|могут|VERB|100|7|7||1|1.0
73|заказан|заказаны|заказаны|PRTS|102|7|9||1|1.0
74|д18|до 18|до 18|NUSR|103|7|10|NUSR|1|1.0
75|су-30мки|су-30мки|Су-30МКИ|DSNU|104|7|11|DSNU|6|1.0
76|самолёт|самолётов|самолётов|NOUN|106|7|13|SPEC|2|1.0
77|потерянный|потерянных|потерянных|ADJF|107|7|14||1|1.0
78|результат|результате|результате|NOUN|109|7|16||1|1.0
79|авария|аварий|аварий|NOUN|110|7|17||1|1.0
80|последний|последние|последние|ADJF|112|7|19||2|1.0
81|два|два|два|NUMR|113|7|20||1|1.0
82|десятилетие|десятилетия|десятилетия|NOUN|114|7|21||1|1.0
83|военный|военном|военном|NOUN|116|8|2||1|1.0
84|ведомство|ведомстве|ведомстве|NOUN|117|8|3||1|1.0
85|объясняю|объясняют|объясняют|VERB|118|8|4||1|1.0
86|высокий|высокой|высокой|ADJF|120|8|6||1|1.0
87|стоимость|стоимостью|стоимостью|NOUN|121|8|7||2|1.0
88|местный|местного|местного|ADJF|122|8|8||1|1.0
89|производство|производства|производства|NOUN|123|8|9||1|1.0
90|истребитель|истребитель|истребитель|NOUN|124|8|10|SPEC|5|1.0
91|собранный|собранный|собранный|ADJF|125|8|11||1|1.0
92|индия|индии|Индии|NOUN|127|8|13|SPEC|4|1.0
93|обхожусь|обходится|обходится|VERB|128|8|14||1|1.0
94|$70,3м|$70,3 млн|$70,3 млн|NUSR|130|8|16|NUSR|1|1.0
95|самолёт|самолёт|самолёт|NOUN|133|8|19|SPEC|2|1.0
96|российский|российской|российской|ADJF|134|8|20||3|1.0
97|сборка|сборки|сборки|NOUN|135|8|21||4|1.0
98|стоило|стоит|стоит|VERB|136|8|22||1|1.0
99|$42,15м|$42,15 млн|$42,15 млн|NUSR|137|8|23|NUSR|1|1.0
100|один|одна|одна|ADJF|139|9|2||1|1.0
101|причина|причина|причина|NOUN|140|9|3||1|1.0
102|нежелание|нежелания|нежелания|NOUN|141|9|4||1|1.0
103|индия|индии|Индии|NOUN|142|9|5|SPEC|4|1.0
104|заказывать|заказывать|заказывать|INFN|143|9|6||1|1.0
105|крупный|крупные|крупные|ADJF|144|9|7||1|1.0
106|партия|партии|партии|NOUN|145|9|8||1|1.0
107|су-30мки|су-30мки|Су-30МКИ|DSNU|146|9|9|DSNU|6|1.0
108|hal|hal|HAL|UPPR|148|9|11|UPPR|6|1.0
109|истребитель|истребитель|истребитель|NOUN|149|9|12|SPEC|5|1.0
110|индийский|индийской|индийской|ADJF|150|9|13||2|1.0
111|сборка|сборки|сборки|NOUN|151|9|14||4|1.0
112|нс|не самодостаточен|не самодостаточен|WIQM|152|9|15|WIQM|1|1.0
113|51%|51%|51%|NUSR|154|10|2|NUSR|1|1.0
114|комплектующие|комплектующих|комплектующих|NOUN|155|10|3||1|1.0
115|произвожусь|производятся|производятся|VERB|156|10|4||1|1.0
116|индия|индии|Индии|NOUN|158|10|6|SPEC|4|1.0
117|49%|49%|49%|NUSR|161|10|9|NUSR|1|1.0
118|компонент|компонентов|компонентов|NOUN|162|10|10||2|1.0
119|продолжаю|продолжают|продолжают|VERB|163|10|11||1|1.0
120|поступать|поступать|поступать|INFN|164|10|12||1|1.0
121|россия|россии|России|NOUN|166|10|14|SPEC|2|1.0
122|завод|завод|завод|NOUN|168|11|2|SPEC|2|1.0
123|hal|hal|HAL|UPPR|169|11|3|UPPR|6|1.0
124|насике|насике|Насике|TITL|171|11|5|TITL|2|1.0
125|выпускаю|выпускает|выпускает|VERB|172|11|6||1|1.0
126|12и|12 истребителей|12 истребителей|NUSR|173|11|7|NUSR|1|1.0
127|су-30мки|су-30мки|Су-30МКИ|DSNU|174|11|8|DSNU|6|1.0
128|компонент|компоненты|Компоненты|NOUN|175|12|1||2|1.0
129|истребитель|истребителя|истребителя|NOUN|177|12|3|SPEC|5|2.0
130|произвожу|производят|производят|VERB|178|12|4||1|1.0
131|порядок|порядка|порядка|NOUN|179|12|5||1|1.0
132|400м|400 местных|400 местных|NUSR|180|12|6|NUSR|2|1.0
133|компания|компаний|компаний|NOUN|181|12|7||3|1.0
134|поставляющий|поставляющих|поставляющих|PRTF|182|12|8||1|1.0
135|6000д|6000 деталей|6000 деталей|NUSR|184|12|10|NUSR|1|1.0
136|сумма|сумму|сумму|NOUN|186|12|12||1|1.0
137|$12,5м|$12,5 млн|$12,5 млн|NUSR|187|12|13|NUSR|1|1.0
138|каждый|каждого|каждого|ADJF|189|12|15||2|1.0
139|истребитель|истребителей|истребителей|NOUN|191|12|17|SPEC|5|2.0
140|деталь|деталей|деталей|NOUN|193|13|2||1|1.0
141|поступающий|поступающих|поступающих|PRTF|194|13|3||1|1.0
142|россия|россии|России|NOUN|196|13|5|SPEC|2|1.0
143|значусь|значатся|значатся|VERB|197|13|6||1|1.0
144|титановый|титановые|титановые|ADJF|198|13|7||1|1.0
145|блок|блоки|блоки|NOUN|199|13|8||1|1.0
146|стальной|стальные|стальные|ADJF|200|13|9||1|1.0
147|алюминиевый|алюминиевые|алюминиевые|ADJF|202|13|11||1|1.0
148|пластина|пластины|пластины|NOUN|203|13|12||1|1.0
149|гайка|гайки|гайки|NOUN|206|13|15||1|1.0
150|болт|болты|болты|NOUN|208|13|17||1|1.0
