|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
115|не|не|не|PRCL|164|8|7||6|2.0
116|просчитан|просчитаны|просчитаны|PRTS|167|8|10||1|1.0
117|вашингтон|вашингтоне|Вашингтоне|NOUN|169|8|12|TITL|2|1.0
118|вода|водах|водах|NOUN|171|9|2||1|1.0
119|азовский|азовского|Азовского|ADJF|172|9|3|TITL|1|1.0
120|моря|моря|моря|GRND|173|9|4||5|2.0
121|побережье|побережья|побережья|NOUN|177|9|8||1|1.0
122|черный|черного|Черного|NOUN|178|9|9|TITL|14|1.0
123|моря|моря|моря|GRND|179|9|10||5|2.0
124|остаюсь|остаются|остаются|VERB|181|9|12||1|1.0
125|не|не|не|PRCL|182|9|13||6|1.0
126|18 тысяч|18 тысяч|18 тысяч|NUSR|184|9|15|NUSR|1|1.0
127|мина|мин|мин|NOUN|185|9|16|SPEC|2|1.0
128|второй|второй|Второй|ADJF|187|9|18|TITL|1|1.0
129|мировой|мировой|мировой|NOUN|188|9|19||1|1.0
130|война|войны|войны|NOUN|189|9|20||5|1.0
131|лежу|лежат|лежат|VERB|191|10|2||1|1.0
132|дно|дне|дне|NOUN|194|10|5||1|1.0
133|жду|ждут|ждут|VERB|196|10|7||1|1.0
134|свой|своего|своего|ADJF|197|10|8||3|1.0
135|час|часа|часа|NOUN|198|10|9||1|1.0
136|представить|представить|представить|INFN|200|11|2||1|1.0
137|война|войну|войну|NOUN|201|11|3||5|1.0
138|сша|сша|США|NOUN|203|11|5|SPEC|9|1.0
139|россия|россией|Россией|NOUN|205|11|7|SPEC|5|1.0
140|учение|учениях|учениях|NOUN|208|11|10||5|1.0
141|затонул|затонет|затонет|VERB|209|11|11||1|1.0
142|один|одно|одно|ADJF|210|11|12||1|1.0
143|американский|американских|американских|ADJF|212|11|14||8|1.0
144|судно|судов|судов|NOUN|213|11|15|SPEC|3|1.0
145|подорванный|подорванное|подорванное|PRTF|214|11|16||1|1.0
146|мина|мине|мине|NOUN|217|11|19|SPEC|2|1.0
147|пишу|пишет|пишет|VERB|218|11|20||2|1.0
148|эксперт|эксперт|эксперт|NOUN|219|11|21||2|1.0
149|указал|указал|указал|VERB|221|12|2||2|1.0
150|голдштейн|голдштейн|Голдштейн|TITL|222|12|3|TITL|1|1.0
151|американец|американцам|американцам|NOUN|223|12|4||1|1.0
152|нужен|нужно|нужно|ADJS|224|12|5||2|1.0
153|радоваться|радоваться|радоваться|INFN|225|12|6||1|1.0
154|сша|сша|США|NOUN|228|12|9|SPEC|9|1.0
155|запрещён|запрещено|запрещено|PRTS|229|12|10||1|1.0
156|проводить|проводить|проводить|INFN|230|12|11||1|1.0
157|авианосец|авианосцы|авианосцы|NOUN|231|12|12|SPEC|4|1.0
158|турецкий|турецкие|турецкие|ADJF|233|12|14||1|1.0
159|пролив|проливы|проливы|NOUN|234|12|15||3|1.0
160|соответствие|соответствии|соответствии|NOUN|236|12|17||1|1.0
161|км|конвенцией монтрё|Конвенцией Монтрё|NAME|238|12|19|NAME|1|1.0
162|слово|словам|словам|NOUN|241|13|3||2|1.0
163|автор|автора|автора|NOUN|242|13|4||1|1.0
164|статья|статьи|статьи|NOUN|243|13|5||2|1.0
165|авианосец|авианосцы|авианосцы|NOUN|244|13|6|SPEC|4|1.0
166|уничтожен|уничтожены|уничтожены|PRTS|248|13|10||1|1.0
167|удар|ударами|ударами|NOUN|249|13|11||1|1.0
168|мощный|мощных|мощных|ADJF|251|13|13||1|1.0
169|российский|российских|российских|ADJF|252|13|14||3|2.0
170|дизельный|дизельных|дизельных|ADJF|253|13|15||1|1.0
171|подводный|подводных|подводных|ADJF|254|13|16||1|1.0
172|лодка|лодок|лодок|NOUN|255|13|17|SPEC|1|1.0
173|береговой|береговых|береговых|ADJF|256|13|18||1|1.0
174|мобильный|мобильных|мобильных|ADJF|257|13|19||1|1.0
175|ракетный|ракетных|ракетных|ADJF|258|13|20||2|2.0
176|комплекс|комплексов|комплексов|NOUN|259|13|21|SPEC|2|1.0
177|смертоносный|смертоносных|смертоносных|ADJF|261|13|23|WIQM|1|1.0
178|российский|российских|российских|ADJF|262|13|24||3|2.0
179|ракетный|ракетных|ракетных|ADJF|263|13|25||2|2.0
180|катер|катеров|катеров|NOUN|264|13|26|SPEC|1|1.0
181|кинжал|кинжал|Кинжал|NOUN|265|14|1|SPEC|1|1.0
182|авианосец|авианосцы|авианосцы|NOUN|267|15|2|SPEC|4|1.0
183|имею|имеют|имеют|VERB|268|15|3||2|1.0
184|ограниченный|ограниченную|ограниченную|ADJF|269|15|4||2|1.0
185|полезность|полезность|полезность|NOUN|270|15|5||2|1.0
186|гипотетический|гипотетической|гипотетической|ADJF|272|15|7||2|1.0
187|война|войне|войне|NOUN|273|15|8||5|1.0
188|будущее|будущее|будущее|NOUN|275|15|10||2|1.0
189|украина|украины|Украины|NOUN|276|15|11|SPEC|4|1.0
190|нужен|нужны|нужны|ADJS|281|15|16||2|1.0
191|крупный|крупные|крупные|ADJF|282|15|17||1|1.0
192|корабль|корабли|корабли|NOUN|283|15|18|SPEC|7|1.0
193|вс|вмс сша|ВМС США|UPPR|284|15|19|UPPR|6|1.0
194|конфликт|конфликте|конфликте|NOUN|286|15|21||1|1.0
195|россия|россией|Россией|NOUN|288|15|23|SPEC|5|1.0
196|задался|задался|задался|VERB|289|16|1||1|1.0
197|вопрос|вопросом|вопросом|NOUN|290|16|2||2|1.0
198|аналитик|аналитик|аналитик|NOUN|291|16|3||3|1.0
199|два|двумя|Двумя|NUMR|292|17|1||1|1.0
200|сторожевой|сторожевой|сторожевой|ADJF|295|17|4||1|1.0
201|корабль|корабль|корабль|NOUN|296|17|5|SPEC|7|1.0
202|сметливый|сметливый|Сметливый|ADJF|297|17|6|CLIV|1|1.0
203|черноморский|черноморского|Черноморского|ADJF|298|17|7|TITL|2|1.0
204|флот|флота|флота|NOUN|299|17|8||5|1.0
205|сопроводил|сопроводил|сопроводил|VERB|300|17|9||1|1.0
206|эсминец|эсминец|эсминец|NOUN|301|17|10|SPEC|4|1.0
207|вс|вмс сша|ВМС США|UPPR|302|17|11|UPPR|6|1.0
208|uss|uss|USS|UPPR|303|17|12|UPPR|2|1.0
209|porter|porter|Porter|TITL|304|17|13|TITL|2|1.0
210|вошел|вошел|вошел|VERB|306|17|15||2|1.0
211|акватория|акваторию|акваторию|NOUN|308|17|17||4|1.0
212|черный|черного|Черного|NOUN|309|17|18|TITL|14|1.0
213|моря|моря|моря|GRND|310|17|19||5|1.0
214|сообщаю|сообщал|сообщал|VERB|311|17|20||1|1.0
215|национальный|национальный|Национальный|ADJF|312|17|21|TITL|1|1.0
216|центр|центр|центр|NOUN|313|17|22||1|1.0
217|управление|управления|управления|NOUN|314|17|23||1|1.0
218|оборона|обороной|обороной|NOUN|315|17|24||1|1.0
219|рф|рф|РФ|NOUN|316|17|25|UPPR|1|1.0
220|передаю|передает|передает|VERB|317|17|26||2|1.0
221|фан|фан|ФАН|UPPR|318|17|27|UPPR|1|1.0
222|цель|целях|целях|NOUN|320|18|2||1|1.0
223|оперативный|оперативного|оперативного|ADJF|321|18|3||1|1.0
224|реагирование|реагирования|реагирования|NOUN|322|18|4||1|1.0
225|возможный|возможные|возможные|ADJF|324|18|6||1|1.0
226|нештатный|нештатные|нештатные|ADJF|325|18|7||1|1.0
227|ситуация|ситуации|ситуации|NOUN|326|18|8||1|1.0
228|акватория|акватории|акватории|NOUN|328|18|10||4|1.0
229|черный|черного|Черного|NOUN|329|18|11|TITL|14|2.0
230|моря|моря|моря|GRND|330|18|12||5|1.0
231|сила|силами|силами|NOUN|331|18|13||2|1.0
232|средство|средствами|средствами|NOUN|333|18|15||1|1.0
233|черноморский|черноморского|Черноморского|ADJF|334|18|16|TITL|2|1.0
234|флот|флота|флота|NOUN|335|18|17||5|1.0
235|выполняюсь|выполняется|выполняется|VERB|336|18|18||1|1.0
236|комплекс|комплекс|комплекс|NOUN|337|18|19|SPEC|2|1.0
237|мероприятие|мероприятий|мероприятий|NOUN|338|18|20||1|1.0
238|контроль|контролю|контролю|NOUN|340|18|22||1|1.0
239|действие|действиями|действиями|NOUN|342|18|24||1|1.0
240|корабль|кораблей|кораблей|NOUN|343|18|25|SPEC|7|1.0
241|нато|нато|НАТО|ABVR|344|18|26|SPEC|2|1.0
242|черный|черном|Черном|NOUN|346|18|28|TITL|14|2.0
243|море|море|море|NOUN|347|18|29||11|1.0
244|проведение|проведении|проведении|NOUN|349|18|31||1|1.0
245|военный|военного|военного|NOUN|350|18|32||6|1.0
246|морской|морского|морского|ADJF|351|18|33||1|1.0
247|учение|учения|учения|NOUN|352|18|34||5|1.0
248|sea|sea|Sea|TITL|353|18|35|TITL|1|1.0
249|breeze-2019|breeze-2019|Breeze-2019|DSNU|354|18|36|DSNU|1|1.0
250|пояснил|пояснили|пояснили|VERB|355|18|37||1|1.0
251|сообщение|сообщении|сообщении|NOUN|357|18|39||1|1.0
252|шестой|шестой|Шестой|ADJF|358|19|1||4|1.0
253|флот|флот|флот|NOUN|359|19|2||5|1.0
254|сша|сша|США|NOUN|360|19|3|SPEC|9|1.0
255|сообщил|сообщил|сообщил|VERB|362|19|5||1|1.0
256|свой|своем|своем|ADJF|364|19|7||3|1.0
257|твиттер|твиттере|твиттере|NOUN|365|19|8||1|1.0
258|эсминец|эсминец|эсминец|NOUN|367|19|10|SPEC|4|1.0
259|проходил|проходил|проходил|VERB|368|19|11||1|1.0
260|босфорский|босфорский|Босфорский|ADJF|370|19|13|TITL|1|1.0
261|пролив|пролив|пролив|NOUN|371|19|14||3|1.0
262|черный|черное|Черное|ADJF|373|19|16|TITL|14|1.0
263|море|море|море|NOUN|374|19|17||11|1.0
264|uss|uss|USS|UPPR|375|20|1|UPPR|2|1.0
265|porter|porter|Porter|TITL|376|20|2|TITL|2|1.0
266|начал|начал|начал|VERB|377|20|3||1|1.0
267|переход|переход|переход|NOUN|378|20|4||1|1.0
268|черный|черное|Черное|ADJF|380|20|6|TITL|14|1.0
269|море|море|море|NOUN|381|20|7||11|1.0
270|шестой|шестой|шестой|ADJF|383|21|2||4|1.0
271|2019 году|2019 году|2019 году|NUSR|386|21|5|NUSR|1|1.0
272|черный|черное|Черное|ADJF|389|21|8|TITL|14|1.0
273|море|море|море|NOUN|390|21|9||11|1.0
274|зашел|зайдет|зайдет|VERB|391|21|10||1|1.0
275|корабль|корабль|корабль|NOUN|392|21|11|SPEC|7|1.0
276|американский|американского|американского|ADJF|393|21|12||8|1.0
277|вмф|вмф|ВМФ|ABVR|394|21|13|SPEC|1|1.0
278|развертывание|развертывания|развертывания|NOUN|396|22|2||1|1.0
279|корабль|кораблей|кораблей|NOUN|397|22|3|SPEC|7|1.0
280|поддерживаю|поддерживают|поддерживают|VERB|398|22|4||1|1.0
281|прочный|прочные|прочные|ADJF|399|22|5||1|1.0
282|отношение|отношения|отношения|NOUN|400|22|6||3|1.0
283|сс|с союзниками|с союзниками|ABVR|401|22|7|ABVR|1|1.0
284|необходим|необходимы|необходимы|ADJS|403|22|9||1|1.0
285|укрепление|укрепления|укрепления|NOUN|405|22|11||1|1.0
286|региональный|региональной|региональной|ADJF|406|22|12||1|1.0
287|стабильность|стабильности|стабильности|NOUN|407|22|13||1|1.0
288|говорюсь|говорилось|говорилось|VERB|408|22|14||1|1.0
289|опубликованный|опубликованном|опубликованном|PRTF|410|22|16||1|1.0
290|сеть|сети|сети|NOUN|412|22|18||1|1.0
291|заявление|заявлении|заявлении|NOUN|413|22|19||1|1.0
292|командир|командира|командира|NOUN|414|22|20||1|1.0
293|шестой|шестого|шестого|ADJF|415|22|21||4|1.0
294|флот|флота|флота|NOUN|416|22|22||5|1.0
295|вице-адмирал|вице-адмирала|вице-адмирала|NOUN|417|22|23||1|1.0
296|лф|лизы франчетти|Лизы Франчетти|NAME|418|22|24|NAME|1|1.0
297|черный|черное|Черное|ADJF|421|23|3|TITL|14|1.0
298|море|море|море|NOUN|422|23|4||11|1.0
299|вошел|вошел|вошел|VERB|423|23|5||2|1.0
300|другой|другой|другой|ADJF|424|23|6||1|1.0
301|военный|военный|военный|NOUN|425|23|7||6|1.0
302|американский|американский|американский|ADJF|426|23|8||8|1.0
303|корабль|корабль|корабль|NOUN|427|23|9|SPEC|7|1.0
304|эсминец|эсминец|эсминец|NOUN|428|23|10|SPEC|4|1.0
305|вс|вмс сша|ВМС США|UPPR|429|23|11|UPPR|6|1.0
306|carney|carney|Carney|TITL|430|23|12|TITL|3|1.0
307|появился|появился|появился|VERB|432|24|2||1|1.0
308|акватория|акватории|акватории|NOUN|435|24|5||4|1.0
309|30 июня|30 июня|30 июня|NUSR|436|24|6|NUSR|1|1.0
310|данные|данные|данные|NOUN|440|24|10||1|1.0
311|сервис|сервиса|сервиса|NOUN|441|24|11||1|1.0
312|отслеживание|отслеживанию|отслеживанию|NOUN|443|24|13||1|1.0
313|движение|движения|движения|NOUN|444|24|14||1|1.0
314|судно|судов|судов|NOUN|445|24|15|SPEC|3|1.0
315|marinetraffic|marinetraffic|MarineTraffic|TITL|446|24|16|TITL|1|1.0
316|информация|информации|информации|NOUN|448|25|2||1|1.0
317|шестой|шестого|шестого|ADJF|449|25|3||4|1.0
318|флот|флота|флота|NOUN|450|25|4||5|1.0
319|сш|соединенных штатов|Соединенных Штатов|NAME|451|25|5|NAME|1|1.0
320|carney|carney|Carney|TITL|452|25|6|TITL|3|1.0
321|прибыл|прибыл|прибыл|VERB|453|25|7||1|1.0
322|участвовать|участвовать|участвовать|INFN|456|25|10||1|1.0
323|военно-морской|военно-морских|военно-морских|ADJF|458|25|12||1|1.0
324|учение|учениях|учениях|NOUN|459|25|13||5|1.0
325|sb|sea breeze|Sea Breeze|NAME|460|25|14|NAME|2|1.0
326|2019|2019|2019|NUMB|461|25|15|NUMB|1|1.0
327|представитель|представители|Представители|NOUN|462|26|1||1|1.0
328|вс|вмс сша|ВМС США|UPPR|463|26|2|UPPR|6|1.0
329|подчеркнул|подчеркнули|подчеркнули|VERB|464|26|3||1|1.0
330|участие|участие|участие|NOUN|466|27|1||1|1.0
331|американский|американских|американских|ADJF|467|27|2||8|1.0
332|корабль|кораблей|кораблей|NOUN|468|27|3|SPEC|7|1.0
333|учение|учениях|учениях|NOUN|470|27|5||5|1.0
334|призван|призвано|призвано|PRTS|471|27|6||1|1.0
335|прс|повысить региональную стабильность|повысить региональную стабильность|WIQM|472|27|7|WIQM|1|1.0
336|черный|черном|Черном|NOUN|474|27|9|TITL|14|1.0
337|море|море|море|NOUN|475|27|10||11|1.0
338|маневр|маневрах|маневрах|NOUN|478|28|3||3|1.0
339|задействован|задействованы|задействованы|PRTS|480|28|5||1|1.0
340|32 корабля|32 корабля|32 корабля|NUSR|481|28|6|NUSR|1|1.0
341|24 самолета|24 самолета|24 самолета|NUSR|482|28|7|NUSR|1|1.0
342|3 тыс|3 тыс|3 тыс|NUSR|485|28|10|NUSR|1|1.0
343|военнослужащий|военнослужащих|военнослужащих|NOUN|486|28|11||1|1.0
344|19 стран|19 стран|19 стран|NUSR|488|28|13|NUSR|1|1.0
345|число|числе|числе|NOUN|490|29|2||1|1.0
346|стран-участниц|стран-участниц|стран-участниц|UNKN|491|29|3|UNKN|1|1.0
347|франция|франция|Франция|NOUN|492|29|4|SPEC|1|1.0
348|грузия|грузия|Грузия|NOUN|493|29|5|SPEC|1|1.0
349|украина|украина|Украина|NOUN|494|29|6|SPEC|4|1.0
350|польша|польша|Польша|NOUN|495|29|7|SPEC|1|1.0
351|турция|турция|Турция|NOUN|496|29|8|SPEC|1|1.0
352|великобритания|великобритания|Великобритания|NOUN|497|29|9|SPEC|1|1.0
353|крым|крыму|Крыму|NOUN|499|30|2|TITL|2|1.0
354|заход|заход|заход|NOUN|500|30|3||1|1.0
355|американский|американского|американского|ADJF|501|30|4||8|1.0
356|эсминец|эсминца|эсминца|NOUN|502|30|5|SPEC|4|1.0
357|carney|carney|Carney|TITL|503|30|6|TITL|3|1.0
358|акватория|акваторию|акваторию|NOUN|505|30|8||4|1.0
359|черный|черного|Черного|NOUN|506|30|9|TITL|14|1.0
360|моря|моря|моря|GRND|507|30|10||5|1.0
361|назвал|назвали|назвали|VERB|508|30|11||1|1.0
362|наглый|наглым|наглым|ADJF|509|30|12||2|1.0
363|упорство|упорством|упорством|NOUN|510|30|13||2|1.0
364|передаю|передает|передает|VERB|511|30|14||2|1.0
365|нсн|нсн|НСН|UPPR|512|30|15|UPPR|1|1.0
366|не|не|не|PRCL|514|31|2||6|2.0
367|удивляю|удивляет|удивляет|VERB|515|31|3||1|1.0
368|наглый|наглое|наглое|ADJF|516|31|4||2|1.0
369|упорство|упорство|упорство|NOUN|517|31|5||2|1.0
370|сша|сша|США|NOUN|518|31|6|SPEC|9|2.0
371|присутствовать|присутствовать|присутствовать|INFN|519|31|7||1|1.0
372|черный|черном|Черном|NOUN|521|31|9|TITL|14|1.0
373|море|море|море|NOUN|522|31|10||11|1.0
374|направлен|направлено|направлено|PRTS|524|31|12||1|1.0
375|создание|создание|создание|NOUN|526|31|14||1|1.0
376|напряженность|напряженности|напряженности|NOUN|527|31|15||1|1.0
377|международный|международных|международных|ADJF|529|31|17||1|1.0
378|отношение|отношениях|отношениях|NOUN|530|31|18||3|2.0
379|говорю|говорит|говорит|VERB|532|31|20||1|1.0
380|сша|сша|США|NOUN|536|31|24|SPEC|9|2.0
381|не|не|не|PRCL|537|31|25||6|2.0
382|намерен|намерены|намерены|ADJS|538|31|26||1|1.0
383|отказываться|отказываться|отказываться|INFN|539|31|27||1|1.0
384|агрессивный|агрессивных|агрессивных|ADJF|541|31|29||1|1.0
385|план|планов|планов|NOUN|542|31|30||1|1.0
386|сказал|сказал|сказал|VERB|543|31|31||1|1.0
387|глава|глава|глава|NOUN|544|31|32||1|1.0
388|комитет|комитета|комитета|NOUN|545|31|33||1|1.0
389|крымский|крымского|крымского|ADJF|546|31|34||1|1.0
390|парламент|парламента|парламента|NOUN|547|31|35||1|1.0
391|межнациональный|межнациональным|межнациональным|ADJF|549|31|37||1|1.0
392|отношение|отношениям|отношениям|NOUN|550|31|38||3|2.0
393|юг|юрий гемпель|Юрий Гемпель|NAME|551|31|39|NAME|1|1.0
394|стоило|стоит|Стоит|VERB|552|32|1||1|1.0
395|отметить|отметить|отметить|INFN|553|32|2||1|1.0
396|разведка|разведку|разведку|NOUN|555|32|4||1|1.0
397|крым|крыма|Крыма|NOUN|556|32|5|TITL|2|1.0
398|июль|июле|июле|NOUN|558|32|7||1|1.0
399|сша|сша|США|NOUN|559|32|8|SPEC|9|1.0
400|проводил|проводили|проводили|VERB|560|32|9||1|1.0
401|воздух|воздуха|воздуха|NOUN|563|32|12||1|1.0
402|борт|борта|борта|NOUN|565|32|14||1|1.0
403|патрульный|патрульного|патрульного|ADJF|566|32|15||1|1.0
404|противолодочный|противолодочного|противолодочного|ADJF|567|32|16||1|1.0
405|самолет|самолета|самолета|NOUN|568|32|17|SPEC|1|1.0
406|вс|вмс сша|ВМС США|UPPR|569|32|18|UPPR|6|2.0
407|p-8a|p-8a|P-8A|DSNU|570|32|19|DSNU|1|1.0
408|poseidon|poseidon|Poseidon|TITL|571|32|20|TITL|1|1.0
409|помощь|помощью|помощью|NOUN|575|32|24||1|1.0
410|беспилотник|беспилотника|беспилотника|NOUN|576|32|25|SPEC|1|1.0
411|вс|ввс сша|ВВС США|UPPR|577|32|26|UPPR|6|2.0
412|rq-4b-30|rq-4b-30|RQ-4B-30|DSNU|578|32|27|DSNU|1|1.0
413|gh|global hawk|Global Hawk|NAME|579|32|28|NAME|1|1.0
414|рафаэль|рафаэль|Рафаэль|NOUN|580|33|1||1|1.0
415|фахрутдин|фахрутдинов|Фахрутдинов|NOUN|581|33|2|TITL|1|1.0
