|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
31|ремонтно-восстановительный|ремонтно-восстановительных|ремонтно-восстановительных|ADJF|40|4|15||5|1.0
32|батальон|батальонов|батальонов|NOUN|41|4|16||5|1.0
33|введение|введение|Введение|NOUN|42|5|1||1|1.0
34|ремонтно-восстановительный|ремонтно-восстановительных|ремонтно-восстановительных|ADJF|43|5|2||5|1.0
35|батальон|батальонов|батальонов|NOUN|44|5|3||5|1.0
36|состав|состав|состав|NOUN|46|5|5||3|1.0
37|армия|армий|армий|NOUN|47|5|6||4|2.0
38|увеличил|увеличило|увеличило|VERB|48|5|7||1|1.0
39|возможность|возможности|возможности|NOUN|49|5|8||1|1.0
40|эвакуация|эвакуации|эвакуации|NOUN|51|5|10||1|1.0
41|неисправный|неисправных|неисправных|ADJF|52|5|11||1|1.0
42|образец|образцов|образцов|NOUN|53|5|12|SPEC|1|1.0
43|ремонт|ремонту|ремонту|NOUN|55|5|14||1|1.0
44|2,5 раза|2,5 раза|2,5 раза|NUSR|59|5|18|NUSR|2|1.0
45|счет|счет|счет|NOUN|61|5|20||1|1.0
46|оперативный|оперативного|оперативного|ADJF|62|5|21||1|1.0
47|принятие|принятия|принятия|NOUN|63|5|22||1|1.0
48|решение|решения|решения|NOUN|64|5|23||2|1.0
49|должностной|должностными|должностными|ADJF|65|5|24||1|1.0
50|лицо|лицами|лицами|NOUN|66|5|25||1|1.0
51|материально-технический|материально-технического|материально-технического|ADJF|67|5|26||2|2.0
52|обеспечение|обеспечения|обеспечения|NOUN|68|5|27||4|2.0
53|армия|армии|армии|NOUN|69|5|28||4|2.0
54|сообщил|сообщил|сообщил|VERB|70|5|29||1|1.0
55|заместитель|заместитель|заместитель|NOUN|71|5|30||1|1.0
56|командующий|командующего|командующего|NOUN|72|5|31||1|1.0
57|войско|войсками|войсками|NOUN|73|5|32||1|1.0
58|цво|цво|ЦВО|UPPR|74|5|33|UPPR|2|1.0
59|материально-технический|материально-техническому|материально-техническому|ADJF|76|5|35||2|2.0
60|обеспечение|обеспечению|обеспечению|NOUN|77|5|36||4|2.0
61|генерал-майор|генерал-майор|генерал-майор|NOUN|78|5|37||1|1.0
62|ал|алексей лемякин|Алексей Лемякин|NAME|79|5|38|NAME|1|1.0
63|отметил|отметил|отметил|VERB|81|6|2||1|1.0
64|ремонтно-восстановительный|ремонтно-восстановительные|ремонтно-восстановительные|ADJF|83|6|4||5|1.0
65|батальон|батальоны|батальоны|NOUN|84|6|5||5|1.0
66|находился|находятся|находятся|VERB|85|6|6||1|1.0
67|кемеровский|кемеровской|Кемеровской|ADJF|87|6|8|TITL|1|1.0
68|самарский|самарской|Самарской|ADJF|89|6|10|TITL|1|1.0
69|область|областях|областях|NOUN|90|6|11||2|1.0
70|челябинский|челябинской|Челябинской|ADJF|93|7|3|TITL|1|1.0
71|область|области|области|NOUN|94|7|4||2|1.0
72|с 1 декабря 2018 года|с 1 декабря 2018 года|с 1 декабря 2018 года|NUSR|95|7|5|NUSR|1|1.0
73|действую|действует|действует|VERB|96|7|6||1|1.0
74|отдельный|отдельный|отдельный|ADJF|97|7|7||3|1.0
75|ремонтно-эвакуационный|ремонтно-эвакуационный|ремонтно-эвакуационный|UNKN|98|7|8|UNKN|1|1.0
76|полк|полк|полк|NOUN|99|7|9||1|1.0
77|сообщаюсь|сообщалось|сообщалось|VERB|101|8|2||1|1.0
78|отдельный|отдельные|отдельные|ADJF|103|8|4||3|1.0
79|ремонтно-восстановительный|ремонтно-восстановительные|ремонтно-восстановительные|ADJF|104|8|5||5|1.0
80|батальон|батальоны|батальоны|NOUN|105|8|6||5|1.0
81|расформирован|расформированы|расформированы|PRTS|108|8|9||1|1.0
82|2008 году|2008 году|2008 году|NUSR|110|8|11|NUSR|1|1.0
83|вернул|вернут|вернут|VERB|111|8|12||1|1.0
84|состав|состав|состав|NOUN|113|8|14||3|1.0
85|вооруженный|вооруженных|вооруженных|ADJF|114|8|15||1|1.0
86|сила|сил|сил|NOUN|115|8|16||1|1.0
87|россия|россии|России|NOUN|116|8|17|SPEC|1|1.0
88|сообщаю|сообщает|сообщает|VERB|117|8|18||1|1.0
89|пресс-служба|пресс-служба|пресс-служба|NOUN|118|8|19||1|1.0
90|центральный|центрального|Центрального|ADJF|119|8|20|TITL|1|1.0
91|военный|военного|военного|NOUN|120|8|21||2|1.0
92|округа|округа|округа|NOUN|121|8|22||1|1.0
