|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
51|партия|партия|партия|NOUN|65|6|23||1|1.0
52|строительный|строительных|строительных|ADJF|66|6|24||3|1.0
53|материал|материалов|материалов|NOUN|67|6|25||2|1.0
54|170 единиц|170 единиц|170 единиц|NUSR|70|6|28|NUSR|2|1.0
55|вооружение|вооружения|вооружения|NOUN|71|6|29||4|1.0
56|военный|военной|военной|ADJF|72|6|30||6|2.0
57|специальный|специальной|специальной|ADJF|74|6|32||2|1.0
58|техника|техники|техники|NOUN|75|6|33|SPEC|4|1.0
59|говорюсь|говорится|говорится|VERB|76|6|34||2|1.0
60|сообщение|сообщении|сообщении|NOUN|78|6|36||2|1.0
61|данные|данным|данным|NOUN|80|7|2||2|1.0
62|пресс-служба|пресс-службы|пресс-службы|NOUN|81|7|3||2|1.0
63|груз|грузы|грузы|NOUN|82|7|4||3|1.0
64|доставлен|доставлены|доставлены|PRTS|84|7|6||3|1.0
65|северный|северным|Северным|ADJF|85|7|7|TITL|6|2.0
66|морской|морским|морским|ADJF|86|7|8||1|1.0
67|зафрахтованный|зафрахтованными|зафрахтованными|PRTF|88|7|10||1|1.0
68|гражданский|гражданскими|гражданскими|ADJF|89|7|11||1|1.0
69|судно|судами|судами|NOUN|90|7|12|SPEC|1|1.0
70|действующий|действующими|действующими|ADJF|91|7|13||1|1.0
71|интерес|интересах|интересах|NOUN|93|7|15||1|1.0
72|северный|северного|Северного|ADJF|94|7|16|TITL|6|2.0
73|флот|флота|флота|NOUN|95|7|17||6|1.0
74|лихтеровоз|лихтеровоз|Лихтеровоз|NOUN|96|8|1||1|1.0
75|севморпуть|севморпуть|Севморпуть|CLIV|97|8|2|CLIV|1|1.0
76|привез|привез|привез|VERB|98|8|3||1|1.0
77|тикси|тикси|Тикси|NOUN|100|8|5|TITL|5|1.0
78|архангельск|архангельска|Архангельска|NOUN|102|8|7|TITL|1|1.0
79|85 единиц|85 единиц|85 единиц|NUSR|103|8|8|NUSR|1|1.0
80|военный|военной|военной|ADJF|104|8|9||6|1.0
81|техника|техники|техники|NOUN|105|8|10|SPEC|4|1.0
82|поступивший|поступившей|поступившей|PRTF|106|8|11||1|1.0
83|вооружение|вооружение|вооружение|NOUN|108|8|13||4|1.0
84|новое|нового|нового|NOUN|109|8|14||3|1.0
85|соединение|соединения|соединения|NOUN|110|8|15||3|1.0
86|пво|пво|ПВО|ABVR|111|8|16|SPEC|3|1.0
87|северный|северного|Северного|ADJF|112|8|17|TITL|6|1.0
88|флот|флота|флота|NOUN|113|8|18||6|1.0
89|предназначенный|предназначенного|предназначенного|PRTF|114|8|19||1|1.0
90|охрана|охраны|охраны|NOUN|116|8|21||1|1.0
91|воздушный|воздушной|воздушной|ADJF|117|8|22||1|1.0
92|граница|границы|границы|NOUN|118|8|23||1|1.0
93|россия|россии|России|NOUN|119|8|24|SPEC|1|1.0
94|арктика|арктике|Арктике|NOUN|121|8|26|TITL|1|1.0
95|настоящее|настоящее|настоящее|NOUN|123|9|2||2|1.0
96|время|время|время|NOUN|124|9|3||2|1.0
97|бухта|бухте|бухте|NOUN|126|9|5||3|1.0
98|тикси|тикси|Тикси|NOUN|127|9|6|TITL|5|1.0
99|иду|идет|идет|VERB|128|9|7||2|1.0
100|разгрузка|разгрузка|разгрузка|NOUN|129|9|8||3|1.0
101|теплоход|теплохода|теплохода|NOUN|130|9|9||3|1.0
102|вв|валерий васильев|Валерий Васильев|CLIV|131|9|10|CLIV|2|1.0
103|доставил|доставил|доставил|VERB|133|9|12||2|1.0
104|2,5 тыс.т|2,5 тыс.т|2,5 тыс.т|NUSR|134|9|13|NUSR|2|1.0
105|строительный|строительных|строительных|ADJF|135|9|14||3|1.0
106|груз|грузов|грузов|NOUN|136|9|15||3|1.0
107|труба|трубы|трубы|NOUN|139|10|3||1|1.0
108|блочно-модульные|блочно-модульные|блочно-модульные|UNKN|140|10|4|UNKN|1|1.0
109|конструкция|конструкции|конструкции|NOUN|141|10|5||1|1.0
110|другой|другие|другие|ADJF|143|10|7||1|1.0
111|материал|материалы|материалы|NOUN|144|10|8||2|1.0
112|строительство|строительства|строительства|NOUN|146|10|10||1|1.0
113|жилой|жилых|жилых|ADJF|147|10|11||1|1.0
114|хозяйственный|хозяйственных|хозяйственных|ADJF|149|10|13||1|1.0
115|здание|зданий|зданий|NOUN|150|10|14||1|1.0
116|новое|нового|нового|NOUN|151|10|15||3|1.0
117|военный|военного|военного|NOUN|152|10|16||6|1.0
118|городок|городка|городка|NOUN|153|10|17||1|1.0
119|борт|борту|борту|NOUN|156|11|3||1|1.0
120|теплоход|теплохода|теплохода|NOUN|157|11|4||3|1.0
121|находился|находятся|находятся|VERB|158|11|5||1|1.0
122|90 единиц|90 единиц|90 единиц|NUSR|160|11|7|NUSR|1|1.0
123|вооружение|вооружения|вооружения|NOUN|161|11|8||4|1.0
124|военный|военной|военной|ADJF|162|11|9||6|1.0
125|специальный|специальной|специальной|ADJF|164|11|11||2|1.0
126|техника|техники|техники|NOUN|165|11|12|SPEC|4|1.0
127|разгрузка|разгрузка|разгрузка|NOUN|166|11|13||3|1.0
128|завершён|завершена|завершена|PRTS|169|11|16||2|1.0
129|ближайший|ближайшие|ближайшие|ADJF|171|11|18||1|1.0
130|день|дни|дни|NOUN|172|11|19||1|1.0
131|сообщаюсь|сообщалось|сообщалось|VERB|174|12|2||1|1.0
132|формирование|формирование|формирование|NOUN|176|12|4||1|1.0
133|новый|новой|новой|ADJF|177|12|5||1|1.0
134|дивизия|дивизии|дивизии|NOUN|178|12|6||1|1.0
135|пво|пво|ПВО|ABVR|179|12|7|SPEC|3|1.0
136|северный|северного|Северного|ADJF|180|12|8|TITL|6|1.0
137|флот|флота|флота|NOUN|181|12|9||6|1.0
138|должен|должно|должно|ADJS|182|12|10||1|1.0
139|завершён|завершено|завершено|PRTS|184|12|12||2|1.0
140|2019 году|2019 году|2019 году|NUSR|186|12|14|NUSR|1|1.0
141|данные|данных|Данных|NOUN|187|13|1||2|1.0
142|зенитный|зенитных|зенитных|ADJF|189|13|3||1|1.0
143|ракетный|ракетных|ракетных|ADJF|190|13|4||1|1.0
144|система|системах|системах|NOUN|191|13|5||1|1.0
145|поступил|поступят|поступят|VERB|193|13|7||1|1.0
146|вооружение|вооружение|вооружение|NOUN|195|13|9||4|1.0
147|соединение|соединения|соединения|NOUN|196|13|10||3|1.0
148|не|не|не|PRCL|197|13|11||1|1.0
149|имеюсь|имеется|имеется|VERB|198|13|12||1|1.0
