|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
97|вечный|вечные|вечные|ADJF|170|10|20||4|1.0
98|гусеница|гусеницу|гусеницу|NOUN|171|10|21|SPEC|5|1.0
99|не|не|не|PRCL|172|10|22||39|3.0
100|сбить|сбить|сбить|INFN|173|10|23||2|1.0
101|шина|шину|шину|NOUN|175|10|25||16|1.0
102|не|не|не|PRCL|176|10|26||39|3.0
103|сдуть|сдуть|сдуть|INFN|177|10|27||2|1.0
104|удвоение|удвоение|удвоение|NOUN|180|11|3||2|1.0
105|каток|катков|катков|NOUN|181|11|4||16|1.0
106|ширин|ширине|ширине|NOUN|183|11|6||7|1.0
107|допустим|допустимо|допустимо|ADJS|185|11|8||2|1.0
108|бш|бмп3 шире|БМП3 шире|ABVR|186|11|9|ABVR|1|1.0
109|давление|давление|давление|NOUN|188|11|11||4|1.0
110|грунт|грунт|грунт|NOUN|190|11|13||4|1.0
111|падаю|падает|падает|VERB|191|11|14||3|1.0
112|низкий|низкого|низкого|ADJF|193|11|16||2|1.0
113|руление|руление|Руление|NOUN|194|12|1||3|1.0
114|отключение|отключение|отключение|NOUN|196|12|3||2|1.0
115|привод|привода|привода|NOUN|197|12|4||4|1.0
116|побортно|побортно|побортно|UNKN|198|12|5|UNKN|2|1.0
117|слайд|слайды|Слайды|NOUN|199|13|1||1|1.0
118|каток|катков|катков|NOUN|202|14|3||16|1.0
119|6 осей|6 осей|6 осей|NUSR|203|14|4|NUSR|1|1.0
120|24 штуки|24 штуки|24 штуки|NUSR|205|14|6|NUSR|1|1.0
121|ширина|ширина|Ширина|NOUN|206|15|1||7|1.0
122|бмп-3|бмп-3|БМП-3|DSNU|207|15|2|DSNU|3|1.0
123|3,14 метра|3,14 метра|3,14 метра|NUSR|208|15|3|NUSR|1|1.0
124|сделать|сделать|сделать|INFN|210|16|2||6|1.0
125|2 т|2 т|2 т|NUSR|213|16|5|NUSR|1|1.0
126|колесо|колесо|колесо|NOUN|215|16|7||9|1.0
127|езжу|ездило|ездило|VERB|217|16|9||1|1.0
128|не|не|не|PRCL|219|16|11||39|1.0
129|вид|вид|вид|NOUN|220|16|12||4|1.0
130|делаю|делало|делало|VERB|221|16|13||3|1.0
131|ширина|ширина|Ширина|NOUN|222|17|1||7|2.0
132|шина|шин|шин|NOUN|223|17|2||16|1.0
133|полметра|полуметра|полуметра|NOUN|225|17|4||4|2.0
134|не|не|не|PRCL|226|17|5||39|1.0
135|танк|танка|танка|NOUN|228|17|7|SPEC|20|1.0
136|каток|каток|каток|NOUN|229|17|8||16|1.0
137|ширина|шириной|шириной|NOUN|230|17|9||7|2.0
138|полметра|полуметра|полуметра|NOUN|232|17|11||4|2.0
139|давление|давления|давления|NOUN|235|17|14||4|1.0
140|грунт|грунт|грунт|NOUN|237|17|16||4|1.0
141|2 тонны|2 тонны|2 тонны|NUSR|239|17|18|NUSR|2|1.0
142|решать|решать|решать|INFN|243|17|22||1|1.0
143|8*4|8*4|8*4|NUSR|248|18|2|NUSR|1|1.0
144|50т|50т|50т|NUSR|250|18|4|NUSR|2|1.0
145|10*4|10*4|10*4|NUSR|252|19|2|NUSR|1|1.0
146|5 тонн|5 тонн|5 тонн|NUSR|255|19|5|NUSR|2|1.0
147|колесо|колесо|колесо|NOUN|257|19|7||9|1.0
148|диаметр|диаметр|Диаметр|NOUN|258|20|1||4|1.0
149|шина|шины|шины|NOUN|259|20|2||16|1.0
150|1,2 метра|1,2 метра|1,2 метра|NUSR|260|20|3|NUSR|1|1.0
151|ширина|ширина|ширина|NOUN|261|20|4||7|1.0
152|спарки|спарки|спарки|UNKN|262|20|5|UNKN|1|1.0
153|0,65 метра|0,65 метра|0,65 метра|NUSR|264|20|7|NUSR|1|1.0
154|вышел|выйдет|выйдет|VERB|267|21|3||7|1.0
155|полный|полная|полная|ADJF|268|21|4||9|1.0
156|ширина|ширина|ширина|NOUN|269|21|5||7|1.0
157|3,3 метра|3,3 метра|3,3 метра|NUSR|270|21|6|NUSR|1|1.0
158|толщина|толщины|толщины|NOUN|272|21|8||3|1.0
159|броня|брони|брони|NOUN|273|21|9|SPEC|28|1.0
160|страмбовать|страмбовать|страмбовать|UNKN|275|22|2|UNKN|1|1.0
161|вышел|выйдет|выйдет|VERB|276|22|3||7|1.0
162|24*6|24*6|24*6|NUSR|277|22|4|NUSR|1|1.0
163|длинен|длинна|длинна|ADJS|279|22|6||2|1.0
164|край|края|края|NOUN|281|22|8||3|2.0
165|край|края|края|NOUN|283|22|10||3|2.0
166|колесо|колеса|колеса|NOUN|284|22|11||9|2.0
167|8,3 метра|8,3 метра|8,3 метра|NUSR|285|22|12|NUSR|1|1.0
168|остаюсь|остаётся|Остаётся|VERB|286|22|13|TITL|1|1.0
169|один|одно|одно|ADJF|287|22|14||4|1.0
170|решение|решение|решение|NOUN|288|22|15||2|1.0
171|уменьшить|уменьшить|уменьшить|INFN|289|22|16||1|1.0
172|диаметр|диаметр|диаметр|NOUN|290|22|17||4|1.0
173|колесо|колеса|колеса|NOUN|291|22|18||9|2.0
174|нагрузка|нагрузка|нагрузка|NOUN|294|22|21||1|1.0
175|разрешаемый|разрешаемая|разрешаемая|PRTF|295|22|22||1|1.0
176|шина|шину|шину|NOUN|297|22|24||16|1.0
177|4т|4т|4т|NUSR|298|22|25|NUSR|1|1.0
178|фактический|фактической|фактической|ADJF|300|22|27||1|1.0
179|2т|2т|2т|NUSR|301|22|28|NUSR|2|1.0
180|сделал|сделаем|Сделаем|VERB|302|23|1||2|1.0
181|28*7|28*7|28*7|NUSR|303|23|2|NUSR|2|2.0
182|танк|танка|танка|NOUN|305|23|4|SPEC|20|1.0
183|7 катковой|7 катковой|7 катковой|NUSR|307|23|6|NUSR|1|1.0
184|двойной|двойной|двойной|ADJF|310|23|9||1|1.0
185|ширин|ширине|ширине|NOUN|311|23|10||7|2.0
186|каток|катка|катка|NOUN|312|23|11||16|1.0
187|ширин|ширины|ширины|NOUN|314|23|13||7|2.0
188|шина|шины|шины|NOUN|315|23|14||16|1.0
189|28*7|28*7|28*7|NUSR|318|23|17|NUSR|2|2.0
190|1,78 т|1,78 т|1,78 т|NUSR|320|24|2|NUSR|1|1.0
191|каток|каток|каток|NOUN|322|24|4||16|1.0
192|диаметр|диаметр|Диаметр|NOUN|323|25|1||4|1.0
193|каток|катков|катков|NOUN|324|25|2||16|1.0
194|танк|танка|танка|NOUN|326|25|4|SPEC|20|2.0
195|750-630|750-630|750-630|NUSR|327|25|5|NUSR|1|1.0
196|меньше|меньше|меньше|COMP|330|25|8||4|1.0
197|тяжёлый|тяжёлых|тяжёлых|ADJF|332|25|10||1|1.0
198|танк|танках|танках|NOUN|333|25|11|SPEC|20|2.0
199|умещаюсь|умещаются|умещаются|VERB|339|26|6||1|1.0
200|меньший|меньший|меньший|ADJF|342|26|9||2|1.0
201|габарит|габарит|габарит|NOUN|343|26|10||4|1.0
202|выглядел|выглядит|выглядит|VERB|346|27|3||1|1.0
203|странный|странным|странным|ADJF|347|27|4||1|1.0
204|шина|шиной|шиной|NOUN|349|27|6||16|1.0
205|1,2 то|1,2 то|1,2 то|NUSR|350|27|7|NUSR|1|1.0
206|танк|танк|танк|NOUN|351|27|8|SPEC|20|1.0
207|каток|катками|катками|NOUN|355|27|12||16|1.0
208|0,75|0,75|0,75|NUSR|356|27|13|NUSR|1|1.0
209|семь|семи|семи|NUMR|360|28|4||3|2.0
210|метровый|метровый|метровый|ADJF|361|28|5||2|1.0
211|корпус|корпус|корпус|NOUN|362|28|6||19|1.0
212|встал|встанет|встанет|VERB|364|28|8||1|1.0
213|семь|семь|семь|NUMR|365|28|9||3|2.0
214|ося|осей|осей|NOUN|366|28|10||1|1.0
215|шина|шинами|шинами|NOUN|368|28|12||16|2.0
216|по 0,9 метра|по 0,9 метра|по 0,9 метра|NUSR|370|28|14|NUSR|1|1.0
217|торчу|торчат|торчат|VERB|373|28|17||1|1.0
218|габарит|габарит|габарит|NOUN|376|28|20||4|1.0
219|шина|шинами|шинами|NOUN|379|28|23||16|2.0
220|нормальный|нормальное|нормальное|ADJF|380|28|24||2|2.0
221|расстояние|расстояние|расстояние|NOUN|381|28|25||1|1.0
222|давление|давление|давление|NOUN|383|28|27||4|1.0
223|грунт|грунт|грунт|NOUN|385|28|29||4|1.0
224|вышел|выйдет|выйдет|VERB|386|28|30||7|1.0
225|нормальный|нормальное|нормальное|ADJF|387|28|31||2|2.0
226|полный|полная|Полная|ADJF|388|29|1||9|1.0
227|ширина|ширина|ширина|NOUN|389|29|2||7|1.0
228|корпус|корпуса|корпуса|NOUN|390|29|3||19|2.0
229|иметь|иметь|иметь|INFN|392|29|5||1|1.0
230|один|одно|одно|ADJF|393|29|6||4|1.0
231|решение|решение|решение|NOUN|394|29|7||2|1.0
232|4 метра|4 метра|4 метра|NUSR|397|29|10|NUSR|2|1.0
233|ширин|ширины|ширины|NOUN|398|29|11||7|1.0
234|постановка|постановку|постановку|NOUN|402|29|15||2|1.0
235|корпус|корпуса|корпуса|NOUN|403|29|16||19|2.0
236|то|т-образного|Т-образного|TITL|404|29|17|TITL|2|1.0
237|посадка|посадку|посадку|NOUN|408|29|21||2|1.0
238|народ|народа|народа|NOUN|409|29|22||2|1.0
239|лицо|лицом|лицом|NOUN|411|29|24||2|2.0
240|лицо|лицу|лицу|NOUN|413|29|26||2|2.0
241|вариант|вариант|Вариант|NOUN|417|30|1||3|1.0
242|блог|блоге|блоге|NOUN|420|30|4||6|1.0
243|25т|25т|25т|NUSR|422|30|6|NUSR|4|1.0
244|птнв|полулёжа тут не выйдет|полулёжа тут не выйдет|ABVR|423|30|7|ABVR|1|1.0
245|сделать|сделать|сделать|INFN|426|31|3||6|1.0
246|не|не|не|PRCL|431|32|4||39|1.0
247|пихать|пихать|пихать|INFN|433|32|6||1|1.0
248|16 человек|16 человек|16 человек|NUSR|435|32|8|NUSR|1|1.0
249|не|не|не|PRCL|440|33|5||39|1.0
250|бтр|бтр|БТР|ABVR|441|33|6|SPEC|4|1.0
251|т-15|т-15|Т-15|DSNU|443|33|8|DSNU|2|1.0
252|везу|везёт|везёт|VERB|445|33|10||1|1.0
253|2 отряда|2 отряда|2 отряда|NUSR|446|33|11|NUSR|1|1.0
254|экономия|экономия|экономия|NOUN|448|33|13||1|1.0
255|деньга|денег|денег|NOUN|449|33|14||1|1.0
256|броня|брони|брони|NOUN|451|33|16|SPEC|28|1.0
257|счёт|счёт|счёт|NOUN|454|33|19||1|1.0
258|большой|большой|большой|ADJF|455|33|20||3|1.0
259|масса|массы|массы|NOUN|456|33|21||11|1.0
260|огого-го|огого-го|огого-го|UNKN|457|33|22|UNKN|1|1.0
261|колея|колея|Колея|NOUN|458|34|1||2|1.0
262|3,4 метра|3,4 метра|3,4 метра|NUSR|461|34|4|NUSR|1|1.0
263|3,4 и|3,4 и|3,4 и|NUSR|466|34|9|NUSR|1|1.0
264|т-14|т-14|Т-14|DSNU|467|34|10|DSNU|3|1.0
265|полный|полной|полной|ADJF|469|34|12||9|1.0
266|ширина|шириной|шириной|NOUN|470|34|13||7|1.0
267|4 метра|4 метра|4 метра|NUSR|472|34|15|NUSR|2|1.0
268|2+1,3+броня|2+1,3+броня|2+1,3+броня|NUSR|476|34|19|NUSR|1|1.0
269|бой|бою|бою|NOUN|482|35|4||2|1.0
270|машина|машины|машины|NOUN|483|35|5|SPEC|6|1.0
271|хожу|ходят|ходят|VERB|484|35|6||2|1.0
272|по 1 и|по 1 и|по 1 и|NUSR|485|35|7|NUSR|1|1.0
273|фальшборт|фальшборт|фальшборт|NOUN|489|35|11||6|1.0
274|откинуть|откинуть|откинуть|INFN|492|35|14||3|1.0
275|боевой|боевое|боевое|ADJF|496|35|18||1|1.0
276|положение|положение|положение|NOUN|497|35|19||1|1.0
277|дкпд|дверь как поворачивается дома|дверь как поворачивается дома|ABVR|498|35|20|ABVR|1|1.0
278|петля|петлях|петлях|NOUN|501|35|23||1|1.0
279|вес|вес|Вес|NOUN|502|36|1||2|1.0
280|ходовой|ходовой|ходовой|ADJF|503|36|2||16|1.0
281|танк|танка|танка|NOUN|504|36|3|SPEC|20|2.0
282|8,8 тонн|8,8 тонн|8,8 тонн|NUSR|505|36|4|NUSR|1|1.0
283|0,6 это|0,6 это|0,6 это|NUSR|508|36|7|NUSR|1|1.0
284|обрезинивание|обрезинивание|обрезинивание|NOUN|509|36|8||1|1.0
285|гусеница|гусеницы|гусеницы|NOUN|510|36|9|SPEC|5|2.0
286|тонна|тонна|тонна|NOUN|512|36|11||4|1.0
287|сам|сама|сама|ADJF|513|36|12||1|1.0
288|гусеница|гусеница|гусеница|NOUN|514|36|13|SPEC|5|2.0
289|нет|нет|нет|PRED|519|36|18||4|1.0
290|каток|катки|катки|NOUN|520|36|19||16|2.0
291|0,15*12|0,15*12|0,15*12|NUSR|522|36|21|NUSR|1|1.0
292|каток|каток|каток|NOUN|526|36|25||16|2.0
293|половинчатый|половинчатый|половинчатый|ADJF|527|36|26||1|1.0
294|тяжелее|тяжелее|тяжелее|COMP|531|36|30||1|1.0
295|обычный|обычного|обычного|ADJF|532|36|31||1|1.0
296|танковый|танкового|танкового|ADJF|533|36|32||2|1.0
297|избежание|избежание|избежание|NOUN|536|36|35||1|1.0
298|споров|споров|споров|GRND|537|36|36||1|1.0
299|взял|возьмём|возьмём|VERB|538|36|37||1|1.0
300|масса|массу|массу|NOUN|539|36|38||11|1.0
301|танк|танка|танка|NOUN|541|36|40|SPEC|20|2.0
302|полный|полную|полную|ADJF|542|36|41||9|1.0
303|20%|20%|20%|NUSR|543|36|42|NUSR|1|1.0
304|сложный|сложная|сложная|ADJF|545|37|2||1|1.0
305|проблема|проблема|проблема|NOUN|546|37|3||1|1.0
306|деть|деть|деть|INFN|548|37|5||1|1.0
307|подвесок|подвеску|подвеску|NOUN|550|37|7||2|1.0
308|гусеничный|гусеничной|гусеничной|ADJF|553|38|3||1|1.0
309|торсионы|торсионы|торсионы|UNKN|554|38|4|UNKN|2|1.0
310|дно|дне|дне|NOUN|556|38|6||5|1.0
311|глава|глава|Глава|NOUN|563|39|1||3|1.0
312|2|2|2|NUMB|564|39|2|NUMB|3|1.0
313|броневанна|броневанна|Броневанна|UNKN|565|40|1|UNKN|6|1.0
314|имею|имеем|Имеем|VERB|566|41|1||3|2.0
315|39,8 тонн|39,8 тонн|39,8 тонн|NUSR|567|41|2|NUSR|1|1.0
316|ходовой|ходовой|ходовой|ADJF|571|41|6||16|1.0
317|мто|мто|МТО|ABVR|572|41|7|SPEC|9|1.0
318|3|3|3|NUMB|573|41|8|NUMB|2|1.0
319|2т|2т|2т|NUSR|574|41|9|NUSR|2|1.0
320|топливо|топливо|топливо|NOUN|575|41|10|SPEC|1|1.0
321|1т|1т|1т|NUSR|576|41|11|NUSR|1|1.0
322|36|36|36|NUMB|578|41|13|NUMB|1|1.0
323|6т|6т|6т|NUSR|579|41|14|NUSR|1|1.0
324|объём|объём|объём|NOUN|581|41|16||3|1.0
325|имею|имел|имел|VERB|584|41|19||3|2.0
326|броня|брони|брони|NOUN|585|41|20|SPEC|28|2.0
327|по 40мм|по 40мм|по 40мм|NUSR|586|41|21|NUSR|2|1.0
328|масса|массе|массе|NOUN|588|41|23||11|1.0
329|броня|брони|брони|NOUN|589|41|24|SPEC|28|2.0
330|11 тонн|11 тонн|11 тонн|NUSR|592|41|27|NUSR|3|1.0
331|ходовой|ходовая|ходовая|ADJF|594|42|2||16|1.0
332|2 тонн|2 тонн|2 тонн|NUSR|596|42|4|NUSR|1|1.0
333|колесо|колесо|колесо|NOUN|598|42|6||9|1.0
334|7 осей по 4 колеса|7 осей по 4 колеса|7 осей по 4 колеса|NUSR|600|42|8|NUSR|1|1.0
335|каждый|каждое|каждое|ADJF|602|42|10||4|1.0
336|габарит|габариты|габариты|NOUN|603|42|11||4|1.0
337|каток|катков|катков|NOUN|604|42|12||16|3.0
338|каток|катками|катками|NOUN|607|42|15||16|3.0
339|шире|шире|шире|NOUN|609|42|17||1|1.0
340|шина|шины|шины|NOUN|613|42|21||16|1.0
341|каток|катков|катков|NOUN|615|42|23||16|3.0
342|скачать|скачать|скачать|INFN|618|43|2||1|1.0
343|талмуд|талмуд|талмуд|NOUN|621|43|5||1|1.0
344|оу|общее устройство|Общее Устройство|NAME|622|43|6|NAME|1|1.0
345|то|техническое обслуживание|Техническое Обслуживание|NAME|624|43|8|NAME|2|1.0
346|бтр-80|бтр-80|БТР-80|DSNU|625|43|9|DSNU|1|1.0
347|оказался|окажется|окажется|VERB|626|43|10||1|1.0
348|нужен|нужно|нужно|ADJS|628|43|12||3|1.0
349|0,2 метра|0,2 метра|0,2 метра|NUSR|629|43|13|NUSR|1|1.0
350|отдать|отдать|отдать|INFN|631|43|15||1|1.0
351|ништяки|ништяки|ништяки|UNKN|633|43|17|UNKN|1|1.0
352|каждый|каждого|каждого|ADJF|637|43|21||4|1.0
353|колесо|колеса|колеса|NOUN|638|43|22||9|1.0
354|по 0,3 на 0,3 на 0,5|по 0,3 на 0,3 на 0,5|по 0,3 на 0,3 на 0,5|NUSR|639|43|23|NUSR|1|1.0
355|торчать|торчать|торчать|INFN|647|44|8||1|1.0
356|шина|шину|шину|NOUN|649|44|10||16|2.0
357|каток|каток|каток|NOUN|652|44|13||16|1.0
358|шина|шиной|шиной|NOUN|656|44|17||16|2.0
359|колёсный|колёсный|колёсный|ADJF|662|45|6||2|1.0
360|вариант|вариант|вариант|NOUN|663|45|7||3|1.0
361|полметра|полметра|полметра|NOUN|665|45|9||4|1.0
362|корпус|корпусу|корпусу|NOUN|667|45|11||19|1.0
363|метровый|метровому|метровому|ADJF|668|45|12||2|1.0
364|броня|брони|брони|NOUN|670|45|14|SPEC|28|1.0
365|3 раза|3 раза|3 раза|NUSR|676|45|20|NUSR|3|1.0
366|15%|15%|15%|NUSR|677|46|1|NUSR|4|1.0
367|металлический|металлической|металлической|ADJF|679|46|3||1|1.0
368|часть|части|части|NOUN|680|46|4||6|1.0
369|схема|схема|Схема|NOUN|681|47|1||2|1.0
370|принцип|принципе|принципе|NOUN|683|48|2||2|1.0
371|не|не|не|PRCL|684|48|3||39|2.0
372|заморачиваться|заморачиваться|заморачиваться|UNKN|686|48|5|UNKN|1|1.0
373|правильный|правильным|правильным|ADJF|688|48|7||1|1.0
374|угол|углом|углом|NOUN|689|48|8||4|1.0
375|наклон|наклона|наклона|NOUN|690|48|9||2|1.0
376|нлд|нлд|НЛД|UPPR|691|48|10|UPPR|4|1.0
377|вставка|вставкой|вставкой|NOUN|693|48|12||1|1.0
378|крыша|крыши|крыши|NOUN|695|48|14||11|1.0
379|борт|борта|борта|NOUN|697|48|16||10|1.0
380|поклажа|поклажи|поклажи|NOUN|699|48|18||1|1.0
381|хватит|хватит|хватит|VERB|702|48|21||1|1.0
382|мотор|мотор|мотор|NOUN|706|48|25||2|1.0
383|габаритен|габаритно|габаритно|ADJS|707|48|26||1|1.0
384|1050 мм|1050 мм|1050 мм|NUSR|708|48|27|NUSR|1|1.0
385|1000|1000|1000|NUMB|713|48|32|NUMB|1|1.0
386|блог|блог|блог|NOUN|716|48|35||6|1.0
387|пишу|пишу|пишу|VERB|717|48|36||4|1.0
388|не|не|не|PRCL|719|48|38||39|2.0
389|эскиз|эскиз|эскиз|NOUN|720|48|39||1|1.0
390|вышестоящий|вышестоящему|вышестоящему|ADJF|721|48|40||1|1.0
391|конструктор|конструктору|конструктору|NOUN|722|48|41||1|1.0
392|устраиваю|устраивает|устраивает|VERB|725|49|3||1|1.0
393|сарай|сарай|сарай|NOUN|727|49|5||2|1.0
394|стал|стал|стал|VERB|728|49|6||5|1.0
395|половина|половину|половину|NOUN|731|49|9||2|1.0
396|броня|брони|брони|NOUN|733|49|11|SPEC|28|1.0
397|3 раза|3 раза|3 раза|NUSR|735|49|13|NUSR|3|1.0
398|огранка|огранку|огранку|NOUN|738|50|3||1|1.0
399|делать|делать|делать|INFN|739|50|4||2|1.0
400|не|не|не|PRCL|740|50|5||39|1.0
401|добыть|добыть|добыть|INFN|743|50|8||1|1.0
402|10%|10%|10%|NUSR|745|50|10|NUSR|2|1.0
403|броня|брони|брони|NOUN|746|50|11|SPEC|28|1.0
404|полный|полная|полная|ADJF|748|51|2||9|1.0
405|сборка|сборка|сборка|NOUN|749|51|3||1|1.0
406|следующий|следующем|следующем|ADJF|752|51|6||1|1.0
407|выпуск|выпуске|выпуске|NOUN|753|51|7||2|1.0
408|умолчание|умолчанию|умолчанию|NOUN|757|51|11||1|1.0
409|аппарат|аппарат|аппарат|NOUN|758|51|12|SPEC|2|1.0
410|гроб|гроб|гроб|NOUN|760|51|14||4|1.0
411|собранный|собранный|собранный|ADJF|761|51|15||1|1.0
412|листовой|листового|листового|ADJF|763|51|17||3|1.0
413|железа|железа|железа|NOUN|764|51|18||1|1.0
414|весь|весь|весь|NOUN|767|51|21||10|1.0
415|утилитарный|утилитарный|утилитарный|ADJF|771|51|25||1|1.0
416|стоило|стоит|стоит|VERB|773|51|27||2|1.0
417|меньше|меньше|меньше|COMP|774|51|28||4|1.0
418|парный|парный|парный|ADJF|776|51|30||1|1.0
419|пуск|пуск|пуск|NOUN|777|51|31||1|1.0
420|авиаптуров|авиаптуров|авиаПТУРов|UNKN|778|51|32|UNKN|1|1.0
421|сабж|сабж|Сабж|NOUN|779|52|1||4|1.0
422|25 т|25 т|25 т|NUSR|781|52|3|NUSR|1|1.0
