|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
84|пятый|пятого|пятого|ADJF|127|8|15||4|1.0
85|поколение|поколения|поколения|NOUN|128|8|16||4|1.0
86|весь|вся|Вся|ADJF|129|9|1||1|1.0
87|необходимый|необходимая|необходимая|ADJF|130|9|2||1|1.0
88|документация|документация|документация|NOUN|131|9|3||1|1.0
89|поставка|поставок|поставок|NOUN|133|9|5||2|1.0
90|машина|машины|машины|NOUN|134|9|6|SPEC|1|1.0
91|рубеж|рубеж|рубеж|NOUN|136|9|8||1|1.0
92|получен|получена|получена|PRTS|137|9|9||1|1.0
93|россия|россия|Россия|NOUN|138|9|10|SPEC|3|1.0
94|готов|готова|готова|ADJS|139|9|11||2|1.0
95|провести|провести|провести|INFN|140|9|12||1|1.0
96|презентация|презентацию|презентацию|NOUN|141|9|13||1|1.0
97|иностранный|иностранных|иностранных|ADJF|143|9|15||1|1.0
98|партнер|партнеров|партнеров|NOUN|144|9|16||1|1.0
99|потенциальный|потенциальных|потенциальных|ADJF|146|10|2||2|1.0
100|покупатель|покупателей|покупателей|NOUN|147|10|3||2|1.0
101|самолет|самолета|самолета|NOUN|148|10|4|SPEC|5|1.0
102|называюсь|назывались|назывались|VERB|150|10|6||1|1.0
103|алжир|алжир|Алжир|NOUN|151|10|7|SPEC|1|1.0
104|вьетнам|вьетнам|Вьетнам|NOUN|152|10|8|SPEC|1|1.0
105|индия|индия|Индия|NOUN|153|10|9|SPEC|2|1.0
106|китай|китай|Китай|NOUN|154|10|10|SPEC|1|1.0
107|турция|турция|Турция|NOUN|156|10|12|SPEC|1|1.0
108|интерес|интерес|Интерес|NOUN|157|11|1||1|1.0
109|новинка|новинке|новинке|NOUN|159|11|3||1|1.0
110|международный|международном|международном|ADJF|161|11|5||2|1.0
111|рынок|рынке|рынке|NOUN|162|11|6||2|1.0
112|вооружение|вооружений|вооружений|NOUN|163|11|7||2|1.0
113|учесть|учесть|учесть|INFN|168|11|12||1|1.0
114|су-57|су-57|Су-57|DSNU|170|11|14|DSNU|3|1.0
115|дешевее|дешевле|дешевле|COMP|172|11|16||1|1.0
116|f-35|f-35|F-35|DSNU|173|11|17|DSNU|4|1.0
117|мнение|мнению|мнению|NOUN|175|12|2||2|1.0
118|автор|авторов|авторов|NOUN|176|12|3||1|1.0
119|китайский|китайского|китайского|ADJF|177|12|4||3|1.0
120|издание|издания|издания|NOUN|178|12|5||2|1.0
121|главный|главным|главным|ADJF|179|12|6||1|1.0
122|покупатель|покупателем|покупателем|NOUN|180|12|7||2|1.0
123|стал|станет|станет|VERB|183|12|10||1|1.0
124|индия|индия|Индия|NOUN|184|12|11|SPEC|2|1.0
125|вкладываю|вкладывала|вкладывала|VERB|187|12|14||1|1.0
126|средство|средства|средства|NOUN|188|12|15||1|1.0
127|совместный|совместную|совместную|ADJF|190|12|17||1|1.0
128|россия|россией|Россией|NOUN|192|12|19|SPEC|3|1.0
129|разработка|разработку|разработку|NOUN|193|12|20||1|1.0
130|самолет|самолета|самолета|NOUN|194|12|21|SPEC|5|1.0
131|пятый|пятого|пятого|ADJF|195|12|22||4|1.0
132|поколение|поколения|поколения|NOUN|196|12|23||4|1.0
133|напомнил|напомним|Напомним|VERB|197|13|1||1|1.0
134|государственный|государственные|государственные|ADJF|198|13|2||1|1.0
135|испытание|испытания|испытания|NOUN|199|13|3||1|1.0
136|истребитель|истребителя|истребителя|NOUN|200|13|4|SPEC|3|1.0
137|завершился|завершатся|завершатся|VERB|201|13|5||1|1.0
138|конец|концу|концу|NOUN|203|13|7||1|1.0
139|текущий|текущего|текущего|ADJF|204|13|8||1|1.0
140|год|года|года|NOUN|205|13|9||1|1.0
141|алексей|алексей|Алексей|NOUN|206|14|1||1|1.0
142|иванов|иванов|Иванов|ADJF|207|14|2|TITL|1|1.0
