|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
32|десантируемый|десантируемых|десантируемых|ADJF|49|3|17||1|1.0
33|система|систем|систем|NOUN|50|3|18||49|1.0
34|ближайший|ближайшие|ближайшие|ADJF|53|3|21||3|1.0
35|год|годы|годы|NOUN|54|3|22||8|1.0
36|кп|крылатая пехота|крылатая пехота|WIQM|55|3|23|WIQM|1|1.0
37|стал|станет|станет|VERB|56|3|24||4|1.0
38|мобильнее|мобильнее|мобильнее|COMP|58|3|26||1|1.0
39|весь|всю|всю|ADJF|60|4|2||4|1.0
40|история|историю|историю|NOUN|61|4|3||1|1.0
41|развитие|развития|развития|NOUN|62|4|4||2|1.0
42|нии|нии|НИИ|ABVR|63|4|5|SPEC|17|1.0
43|парашютостроение|парашютостроения|парашютостроения|NOUN|64|4|6||7|1.0
44|спроектировал|спроектировал|спроектировал|VERB|65|4|7||1|1.0
45|5 тыс.парашютных|5 тыс.парашютных|5 тыс.парашютных|NUSR|67|4|9|NUSR|1|1.0
46|система|систем|систем|NOUN|68|4|10||49|1.0
47|различный|различного|различного|ADJF|69|4|11||4|1.0
48|назначение|назначения|назначения|NOUN|70|4|12||4|1.0
49|момент|момента|момента|NOUN|72|5|2||6|1.0
50|создание|создания|создания|NOUN|73|5|3||4|1.0
51|система|системы|системы|NOUN|74|5|4||49|1.0
52|претерпел|претерпели|претерпели|VERB|75|5|5||1|1.0
53|глубокий|глубокие|глубокие|ADJF|76|5|6||2|1.0
54|качественный|качественные|качественные|ADJF|77|5|7||1|1.0
55|изменение|изменения|изменения|NOUN|78|5|8||1|1.0
56|область|область|область|NOUN|79|5|9||1|1.0
57|применение|применения|применения|NOUN|81|5|11||5|1.0
58|расширился|расширилась|расширилась|VERB|83|5|13||1|1.0
59|настоящее|настоящее|настоящее|NOUN|85|6|2||5|1.0
60|время|время|время|NOUN|86|6|3||8|1.0
61|разработанный|разработанные|разработанные|PRTF|87|6|4||1|1.0
62|стена|стенах|стенах|NOUN|89|6|6||1|1.0
63|институт|института|института|NOUN|90|6|7||5|1.0
64|парашют|парашюты|парашюты|NOUN|91|6|8|SPEC|23|1.0
65|используюсь|используются|используются|VERB|92|6|9||2|1.0
66|спасение|спасения|спасения|NOUN|94|6|11||4|1.0
67|экипаж|экипажей|экипажей|NOUN|95|6|12||1|1.0
68|различный|различных|различных|ADJF|96|6|13||4|2.0
69|летательный|летательных|летательных|ADJF|97|6|14||1|1.0
70|аппарат|аппаратов|аппаратов|NOUN|98|6|15|SPEC|3|2.0
71|торможение|торможения|торможения|NOUN|99|6|16||1|1.0
72|самолет|самолетов|самолетов|NOUN|100|6|17|SPEC|5|2.0
73|посадка|посадке|посадке|NOUN|102|6|19||1|1.0
74|вывод|вывода|вывода|NOUN|103|6|20||1|1.0
75|штопор|штопора|штопора|NOUN|106|6|23||1|1.0
76|приземление|приземления|приземления|NOUN|107|6|24||4|2.0
77|беспилотник|беспилотников|беспилотников|NOUN|108|6|25|SPEC|1|1.0
78|десантирование|десантирования|десантирования|NOUN|109|6|26||11|1.0
79|самолет|самолетов|самолетов|NOUN|111|6|28|SPEC|5|2.0
80|личной|личного|личного|ADJF|112|6|29||1|1.0
81|состав|состава|состава|NOUN|113|6|30||2|1.0
82|боевой|боевой|боевой|ADJF|115|6|32||1|1.0
83|техника|техники|техники|NOUN|116|6|33|SPEC|4|1.0
84|ибрк|и боеприпасов различного калибра|и боеприпасов различного калибра|ABVR|117|6|34|ABVR|1|1.0
85|спуск|спуска|спуска|NOUN|118|6|35||3|2.0
86|сохранный|сохранного|сохранного|ADJF|120|6|37||1|1.0
87|приземление|приземления|приземления|NOUN|121|6|38||4|2.0
88|часть|частей|частей|NOUN|122|6|39||5|1.0
89|ракета|ракет|ракет|NOUN|123|6|40|SPEC|1|1.0
90|ракетоплан|ракетопланов|ракетопланов|NOUN|124|6|41|SPEC|1|1.0
91|искусственный|искусственных|искусственных|ADJF|126|6|43||1|1.0
92|спутник|спутников|спутников|NOUN|127|6|44||1|1.0
93|земля|земли|Земли|NOUN|128|6|45|TITL|2|1.0
94|спуск|спуска|спуска|NOUN|129|6|46||3|2.0
95|аппаратура|аппаратуры|аппаратуры|NOUN|130|6|47|SPEC|1|1.0
96|автоматический|автоматических|автоматических|ADJF|131|6|48||1|1.0
97|аэростат|аэростатов|аэростатов|NOUN|132|6|49|SPEC|1|1.0
98|космический|космических|космических|ADJF|133|6|50||2|1.0
99|аппарат|аппаратов|аппаратов|NOUN|134|6|51|SPEC|3|2.0
100|различный|различного|различного|ADJF|135|6|52||4|2.0
101|назначение|назначения|назначения|NOUN|136|6|53||4|1.0
102|число|числе|числе|NOUN|139|6|56||5|1.0
103|другой|другие|другие|ADJF|142|6|59||6|1.0
104|планет|планеты|планеты|NOUN|143|6|60||1|1.0
105|спортивный|спортивных|спортивных|ADJF|147|6|64||1|1.0
106|целее|целей|целей|COMP|148|6|65||1|1.0
107|нии|нии|НИИ|ABVR|152|7|4|SPEC|17|1.0
108|разработка|разработки|разработки|NOUN|154|7|6||4|1.0
109|применяюсь|применяются|применяются|VERB|156|7|8||3|1.0
110|шахта|шахтах|шахтах|NOUN|158|7|10||1|1.0
111|остановка|остановки|остановки|NOUN|160|7|12||1|1.0
112|ударный|ударной|ударной|ADJF|161|7|13||1|1.0
113|волна|волны|волны|NOUN|162|7|14||1|1.0
114|взрыв|взрыва|взрыва|NOUN|163|7|15||1|1.0
115|газа|газа|газа|ABVR|164|7|16|ABVR|1|1.0
116|общий|общем|общем|ADJF|166|8|2||1|1.0
117|самый|самые|самые|ADJF|167|8|3||2|1.0
118|разнообразный|разнообразные|разнообразные|ADJF|168|8|4||1|1.0
119|парашютный|парашютные|парашютные|ADJF|169|8|5||14|1.0
120|система|системы|системы|NOUN|170|8|6||49|1.0
121|данный|данный|данный|ADJF|172|9|2||2|1.0
122|момент|момент|момент|NOUN|173|9|3||6|1.0
123|институт|институте|институте|NOUN|175|9|5||5|1.0
124|ведусь|ведется|ведется|VERB|176|9|6||4|1.0
125|порядок|порядка|порядка|NOUN|177|9|7||7|1.0
126|десять|десяти|десяти|NUMR|178|9|8||1|1.0
127|проект|проектов|проектов|NOUN|179|9|9||1|1.0
128|возникаю|возникает|возникает|VERB|181|10|2||4|1.0
129|необходимость|необходимость|необходимость|NOUN|182|10|3||2|1.0
130|применение|применения|применения|NOUN|183|10|4||5|1.0
131|парашютный|парашютной|парашютной|ADJF|184|10|5||14|1.0
132|система|системы|системы|NOUN|185|10|6||49|1.0
133|назначение|назначения|назначения|NOUN|187|10|8||4|1.0
134|экзотический|экзотического|экзотического|ADJF|190|10|11||1|1.0
135|прихожу|приходят|приходят|VERB|192|10|13||1|1.0
136|реализуюсь|реализуется|реализуется|VERB|198|10|19||1|1.0
137|пояснил|пояснил|пояснил|VERB|199|10|20||1|1.0
138|тасс|тасс|ТАСС|NOUN|200|10|21|UPPR|2|1.0
139|начальник|начальник|начальник|NOUN|201|10|22||1|1.0
140|испытательный|испытательной|испытательной|ADJF|202|10|23||5|1.0
141|служба|службы|службы|NOUN|203|10|24||1|1.0
142|предприятие|предприятия|предприятия|NOUN|204|10|25|SPEC|2|1.0
143|парашютист-испытатель|парашютист-испытатель|парашютист-испытатель|UNKN|205|10|26|UNKN|4|1.0
144|1-го|1-го|1-го|NUSR|206|10|27|NUSR|3|1.0
145|класс|класса|класса|NOUN|207|10|28||4|1.0
146|вн|владимир нестеров|Владимир Нестеров|NAME|208|10|29|NAME|1|1.0
147|ход|ходе|ходе|NOUN|210|11|2||3|1.0
148|посещение|посещения|посещения|NOUN|211|11|3||1|1.0
149|нии|нии|НИИ|ABVR|212|11|4|SPEC|17|1.0
150|журналист|журналисты|журналисты|NOUN|213|11|5||1|1.0
151|тасс|тасс|ТАСС|NOUN|214|11|6|UPPR|2|1.0
152|побывал|побывали|побывали|VERB|215|11|7||1|1.0
153|сборочный|сборочном|сборочном|ADJF|217|11|9||1|1.0
154|цех|цехе|цехе|NOUN|218|11|10||1|1.0
155|делаю|делают|делают|VERB|220|11|12||1|1.0
156|опытный|опытные|опытные|ADJF|221|11|13||2|1.0
157|образец|образцы|образцы|NOUN|222|11|14|SPEC|4|1.0
158|парашютно-десантный|парашютно-десантной|парашютно-десантной|ADJF|223|11|15||2|1.0
159|техника|техники|техники|NOUN|224|11|16|SPEC|4|1.0
160|поступаю|поступают|поступают|VERB|227|11|19||1|1.0
161|испытательный|испытательный|испытательный|ADJF|229|11|21||5|1.0
162|центр|центр|центр|NOUN|230|11|22||3|1.0
163|проведение|проведения|проведения|NOUN|232|11|24||1|1.0
164|испытание|испытаний|испытаний|NOUN|233|11|25||16|1.0
165|тормозной|тормозные|тормозные|ADJF|236|12|3||2|1.0
166|парашют|парашюты|парашюты|NOUN|237|12|4|SPEC|23|1.0
167|десантный|десантные|десантные|ADJF|239|12|6||4|1.0
168|спасательный|спасательные|спасательные|ADJF|241|12|8||1|1.0
169|число|числе|числе|NOUN|244|12|11||5|1.0
170|парашютный|парашютные|парашютные|ADJF|246|12|13||14|1.0
171|система|системы|системы|NOUN|247|12|14||49|1.0
172|спускаемый|спускаемых|спускаемых|PRTF|249|12|16||1|1.0
173|аппарат|аппаратов|аппаратов|NOUN|250|12|17|SPEC|3|1.0
174|космический|космических|космических|ADJF|251|12|18||2|1.0
175|корабль|кораблей|кораблей|NOUN|252|12|19|SPEC|1|1.0
176|создаваемый|создаваемые|создаваемые|ADJF|255|13|3||1|1.0
177|изделие|изделия|изделия|NOUN|257|13|5||4|1.0
178|показывать|показывать|показывать|INFN|258|13|6||1|1.0
179|запрещён|запрещено|запрещено|PRTS|259|13|7||1|1.0
180|работник|работники|Работники|NOUN|260|14|1||1|1.0
181|институт|института|института|NOUN|261|14|2||5|1.0
182|признался|признаются|признаются|VERB|262|14|3||1|1.0
183|пример|примеру|примеру|NOUN|265|14|6||1|1.0
184|один|одну|одну|ADJF|266|14|7||6|1.0
185|тормозной|тормозную|тормозную|ADJF|267|14|8||2|1.0
186|система|систему|систему|NOUN|268|14|9||49|2.0
187|самолет|самолета|самолета|NOUN|270|14|11|SPEC|5|1.0
188|сделать|сделать|сделать|INFN|272|14|13||2|1.0
189|достаточен|достаточно|достаточно|ADJS|273|14|14||5|1.0
190|день|день|день|NOUN|276|14|17||3|1.0
191|половина|половину|половину|NOUN|277|14|18||1|1.0
192|изделие|изделия|изделия|NOUN|278|14|19||4|1.0
193|завишу|зависит|зависит|VERB|281|14|22||1|1.0
194|сложность|сложности|сложности|NOUN|283|14|24||1|1.0
195|конструкция|конструкции|конструкции|NOUN|284|14|25||3|1.0
196|система|системы|системы|NOUN|285|14|26||49|2.0
197|степень|степени|степени|NOUN|287|14|28||2|1.0
198|отработка|отработки|отработки|NOUN|289|14|30||2|1.0
199|простой|простая|Простая|ADJF|290|15|1||2|1.0
200|конструкция|конструкция|конструкция|NOUN|291|15|2||3|1.0
201|достаточен|достаточно|достаточно|ADJS|293|15|4||5|1.0
202|аэроупругий|аэроупругий|аэроупругий|UNKN|294|15|5|UNKN|1|1.0
203|говорить|говорить|говорить|INFN|296|16|2||3|1.0
204|система|системах|системах|NOUN|298|16|4||49|2.0
205|массовый|массового|массового|ADJF|299|16|5||2|1.0
206|десантирование|десантирования|десантирования|NOUN|300|16|6||11|1.0
207|применяюсь|применяются|применяются|VERB|302|16|8||3|1.0
208|вд|воздушно-десантных|Воздушно-десантных|TITL|304|16|10|TITL|2|1.0
209|войско|войсках|войсках|NOUN|305|16|11||7|1.0
210|мнение|мнению|мнению|NOUN|308|16|14||1|1.0
211|главное|главного|главного|NOUN|309|16|15||2|1.0
212|конструктор|конструктора|конструктора|NOUN|310|16|16||10|1.0
213|нии|нии|НИИ|ABVR|311|16|17|SPEC|17|1.0
214|вк|владимира качалова|Владимира Качалова|NAME|312|16|18|NAME|1|1.0
215|парашютный|парашютные|парашютные|ADJF|314|16|20||14|1.0
216|система|системы|системы|NOUN|315|16|21||49|2.0
217|должен|должны|должны|ADJS|316|16|22||1|1.0
218|иметь|иметь|иметь|INFN|317|16|23||1|1.0
219|простой|простую|простую|ADJF|319|16|25||2|1.0
220|конструкция|конструкцию|конструкцию|NOUN|320|16|26||3|1.0
221|достаточен|достаточно|достаточно|ADJS|325|16|31||5|1.0
222|надежный|надежными|надежными|ADJF|326|16|32||1|1.0
223|аэроупругими|аэроупругими|аэроупругими|UNKN|328|16|34|UNKN|1|1.0
224|касаюсь|касается|касается|VERB|330|17|2||1|1.0
225|тканее|тканей|тканей|COMP|331|17|3||1|1.0
226|изготавливаюсь|изготавливаются|изготавливаются|VERB|334|17|6||2|1.0
227|парашютный|парашютные|парашютные|ADJF|335|17|7||14|1.0
228|система|системы|системы|NOUN|336|17|8||49|1.0
229|эволюция|эволюция|эволюция|NOUN|338|17|10||1|1.0
230|начался|началась|началась|VERB|340|17|12||3|1.0
231|натуральный|натуральных|натуральных|ADJF|342|17|14||2|1.0
232|шелк|шелка|шелка|NOUN|343|17|15||2|1.0
233|появился|появились|появились|VERB|345|17|17||1|1.0
234|синтетический|синтетические|синтетические|ADJF|346|17|18||1|1.0
235|полиамид|полиамид|полиамид|NOUN|347|17|19||2|1.0
236|полиэфир|полиэфир|полиэфир|NOUN|349|17|21||2|1.0
237|полиамид|полиамид|Полиамид|NOUN|350|18|1||2|1.0
238|капрон|капрон|капрон|NOUN|352|18|3||2|1.0
239|полиэфир|полиэфир|полиэфир|NOUN|353|18|4||2|1.0
240|лавсан|лавсан|лавсан|NOUN|356|18|7||2|1.0
241|плюс|плюсы|плюсы|NOUN|358|19|2||1|1.0
242|минус|минусы|минусы|NOUN|360|19|4||1|1.0
243|каждый|каждой|каждой|ADJF|361|19|5||1|1.0
244|ткань|ткани|ткани|NOUN|362|19|6||5|1.0
245|лавсан|лавсан|лавсан|NOUN|363|19|7||2|1.0
246|стойкий|стойкий|стойкий|ADJF|366|19|10||1|1.0
247|ультрафиолет|ультрафиолету|ультрафиолету|NOUN|368|19|12||1|1.0
248|внешний|внешним|внешним|ADJF|371|19|15||1|1.0
249|воздействие|воздействиям|воздействиям|NOUN|372|19|16||1|1.0
250|температурный|температурным|температурным|ADJF|373|19|17||1|1.0
251|фактор|факторам|факторам|NOUN|374|19|18||1|1.0
252|говорю|говорит|говорит|VERB|375|19|19||7|1.0
253|качалов|качалов|Качалов|NOUN|376|19|20|TITL|11|1.0
254|ведусь|ведется|Ведется|VERB|377|20|1||4|1.0
255|нии|нии|НИИ|ABVR|379|20|3|SPEC|17|1.0
256|работа|работа|работа|NOUN|380|20|4||10|1.0
257|совершенствование|совершенствованию|совершенствованию|NOUN|383|20|7||3|2.0
258|материал|материалов|материалов|NOUN|384|20|8||8|2.0
259|связь|связи|связи|NOUN|386|20|10||2|1.0
260|иду|идет|идет|VERB|389|20|13||10|1.0
261|постоянный|постоянное|постоянное|ADJF|390|20|14||1|1.0
262|взаимодействие|взаимодействие|взаимодействие|NOUN|391|20|15||1|1.0
263|производитель|производителями|производителями|NOUN|393|20|17||1|1.0
264|материал|материалов|материалов|NOUN|394|20|18||8|2.0
265|поиск|поиск|поиск|NOUN|395|20|19||1|1.0
266|новый|новых|новых|ADJF|396|20|20||6|1.0
267|совершенствование|совершенствование|совершенствование|NOUN|397|20|21||3|2.0
268|технология|технологии|технологии|NOUN|398|20|22||2|2.0
269|изготовление|изготовления|изготовления|NOUN|400|20|24||1|1.0
270|пропитка|пропитки|пропитки|NOUN|401|20|25||1|1.0
271|финишный|финишной|финишной|ADJF|403|20|27||1|1.0
272|отделка|отделки|отделки|NOUN|404|20|28||1|1.0
273|формируюсь|формируются|формируются|VERB|406|20|30||1|1.0
274|основный|основные|основные|ADJF|407|20|31||5|1.0
275|эксплуатационный|эксплуатационные|эксплуатационные|ADJF|408|20|32||1|1.0
276|свойство|свойства|свойства|NOUN|409|20|33||3|1.0
277|технология|технологий|технологий|NOUN|410|20|34||2|2.0
278|сборка|сборки|сборки|NOUN|411|20|35||1|1.0
279|изделие|изделий|изделий|NOUN|412|20|36||4|1.0
280|иду|идет|Идет|VERB|413|21|1||10|1.0
281|снижение|снижение|снижение|NOUN|414|21|2||1|1.0
282|масса|массы|массы|NOUN|415|21|3||11|1.0
283|материал|материала|материала|NOUN|416|21|4||8|1.0
284|говорить|говорить|говорить|INFN|418|22|2||3|1.0
285|первый|первых|первых|ADJF|420|22|4||4|1.0
286|натуральный|натуральных|натуральных|ADJF|421|22|5||2|1.0
287|материал|материалах|материалах|NOUN|422|22|6||8|1.0
288|плотность|плотность|плотность|NOUN|424|22|8||2|2.0
289|купольный|купольной|купольной|ADJF|425|22|9||1|1.0
290|ткань|ткани|ткани|NOUN|426|22|10||5|1.0
291|доходил|доходила|доходила|VERB|427|22|11||1|1.0
292|до 60-80 г|до 60-80 г|до 60-80 г|NUSR|428|22|12|NUSR|1|1.0
293|кв.м|кв.м|кв.м|UNKN|430|22|14|UNKN|2|2.0
294|последний|последние|последние|ADJF|433|22|17||2|1.0
295|образец|образцы|образцы|NOUN|434|22|18|SPEC|4|1.0
296|имею|имеют|имеют|VERB|435|22|19||6|1.0
297|плотность|плотность|плотность|NOUN|436|22|20||2|2.0
298|32-34 г|32-34 г|32-34 г|NUSR|437|22|21|NUSR|1|1.0
299|кв.м|кв.м|кв.м|UNKN|439|22|23|UNKN|2|2.0
300|преимущество|преимущество|преимущество|NOUN|442|23|3||1|1.0
301|уменьшение|уменьшение|уменьшение|NOUN|443|23|4||1|1.0
302|масса|массы|массы|NOUN|444|23|5||11|1.0
303|купол|купола|купола|NOUN|445|23|6||14|1.0
304|большинство|большинства|большинства|NOUN|447|24|2||1|1.0
305|составляю|составляет|составляет|VERB|449|24|4||1|1.0
306|15 кг|15 кг|15 кг|NUSR|451|24|6|NUSR|1|1.0
307|парашют|парашют|парашют|NOUN|456|25|5|SPEC|23|1.0
308|проектируюсь|проектировался|проектировался|VERB|457|25|6||3|2.0
309|масса|массу|массу|NOUN|459|25|8||11|2.0
310|десантник|десантника|десантника|NOUN|460|25|9||9|1.0
311|120 кг|120 кг|120 кг|NUSR|461|25|10|NUSR|1|1.0
312|современный|современный|современный|ADJF|463|25|12||1|1.0
313|купол|купол|купол|NOUN|464|25|13||14|1.0
314|проектируюсь|проектируется|проектируется|VERB|465|25|14||3|2.0
315|масса|массу|массу|NOUN|468|25|17||11|2.0
316|160 кг|160 кг|160 кг|NUSR|469|25|18|NUSR|1|1.0
317|запас|запасом|запасом|NOUN|471|25|20||1|1.0
318|прочность|прочности|прочности|NOUN|472|25|21||1|1.0
319|120 применений|120 применений|120 применений|NUSR|474|25|23|NUSR|1|1.0
320|рассказываю|рассказывает|рассказывает|VERB|475|25|24||4|1.0
321|качалов|качалов|Качалов|NOUN|476|25|25|TITL|11|1.0
322|уточняя|уточняя|уточняя|GRND|477|25|26||2|1.0
323|человек|люди|люди|NOUN|479|25|28||4|1.0
324|стал|стали|стали|VERB|480|25|29||4|1.0
325|крупнее|крупнее|крупнее|COMP|481|25|30||1|1.0
326|увеличился|увеличился|увеличился|VERB|482|25|31||1|1.0
327|объем|объем|объем|NOUN|483|25|32||9|1.0
328|вооружение|вооружений|вооружений|NOUN|484|25|33||5|1.0
329|изменился|изменилась|Изменилась|VERB|485|26|1||1|1.0
330|концепция|концепция|концепция|NOUN|487|26|3||5|1.0
331|десантирование|десантирования|десантирования|NOUN|488|26|4||11|1.0
332|ведусь|велось|велось|VERB|490|27|2||4|1.0
333|десантирование|десантирование|десантирование|NOUN|491|27|3||11|1.0
334|человек|людей|людей|NOUN|492|27|4||4|1.0
335|вооружение|вооружений|вооружений|NOUN|494|27|6||5|1.0
336|бронежилет|бронежилетов|бронежилетов|NOUN|496|27|8|SPEC|9|1.0
337|рамка|рамках|рамках|NOUN|499|28|3||2|1.0
338|последний|последней|последней|ADJF|500|28|4||2|1.0
339|модификация|модификации|модификации|NOUN|501|28|5||3|1.0
340|вооружение|вооружений|вооружений|NOUN|502|28|6||5|1.0
341|использование|использования|использования|NOUN|504|28|8||1|1.0
342|военный|военной|военной|ADJF|505|28|9||3|1.0
343|экипировка|экипировки|экипировки|NOUN|506|28|10|SPEC|2|1.0
344|ратник|ратник|Ратник|NOUN|507|28|11|CLIV|2|1.0
345|бронежилет|бронежилет|бронежилет|NOUN|509|28|13|SPEC|9|1.0
346|вешу|весит|весит|VERB|510|28|14||1|1.0
347|порядок|порядка|порядка|NOUN|511|28|15||7|1.0
348|18 кг|18 кг|18 кг|NUSR|512|28|16|NUSR|1|1.0
349|разный|разное|разное|ADJF|514|28|18||1|1.0
350|исполнение|исполнение|исполнение|NOUN|515|28|19||1|1.0
351|класс|классы|классы|NOUN|516|28|20||4|1.0
352|защита|защиты|защиты|NOUN|517|28|21||2|1.0
353|первое|первого|первого|NOUN|519|28|23||1|1.0
354|пятый|пятый|пятый|ADJF|521|28|25||1|1.0
355|масса|масса|масса|NOUN|522|28|26||11|1.0
356|увеличиваюсь|увеличивается|увеличивается|VERB|523|28|27||1|1.0
357|масса|масса|масса|NOUN|526|29|3||11|1.0
358|купол|купола|купола|NOUN|527|29|4||14|1.0
359|расту|растет|растет|VERB|528|29|5||2|1.0
360|владимир|владимир|Владимир|NOUN|529|30|1||7|1.0
361|качалов|качалов|Качалов|NOUN|530|30|2|TITL|11|1.0
362|главный|главный|главный|ADJF|531|30|3||7|1.0
363|конструктор|конструктор|конструктор|NOUN|532|30|4||10|1.0
364|нии|нии|НИИ|ABVR|533|30|5|SPEC|17|1.0
365|парашютостроение|парашютостроения|парашютостроения|NOUN|534|30|6||7|1.0
366|возникаю|возникает|возникает|VERB|536|31|2||4|1.0
367|необходимость|необходимость|необходимость|NOUN|537|31|3||2|1.0
368|минимизировать|минимизировать|минимизировать|INFN|538|31|4||1|1.0
369|масса|массу|массу|NOUN|539|31|5||11|1.0
370|происхожу|происходит|происходит|VERB|542|31|8||1|1.0
371|счет|счет|счет|NOUN|544|31|10||2|1.0
372|применяюсь|применяются|применяются|VERB|547|31|13||3|1.0
373|легкое|легкие|легкие|NOUN|549|31|15||1|1.0
374|ткань|ткани|ткани|NOUN|550|31|16||5|1.0
375|снижаю|снижают|снижают|VERB|553|31|19||2|1.0
376|укладочный|укладочный|укладочный|ADJF|555|31|21||1|1.0
377|объем|объем|объем|NOUN|556|31|22||9|1.0
378|задача|задача|Задача|NOUN|557|32|1||3|1.0
379|наш|нашего|нашего|ADJF|559|32|3||2|1.0
380|заказчик|заказчика|заказчика|NOUN|560|32|4||3|1.0
381|спроектировать|спроектировать|спроектировать|INFN|561|32|5||1|1.0
382|купол|купола|купола|NOUN|562|32|6||14|1.0
383|система|системы|системы|NOUN|564|32|8||49|2.0
384|отечественный|отечественных|отечественных|ADJF|566|32|10||2|2.0
385|материал|материалов|материалов|NOUN|567|32|11||8|2.0
386|горю|горит|горит|VERB|568|32|12||1|1.0
387|специалист|специалист|специалист|NOUN|569|32|13||5|1.0
388|новый|новая|Новая|ADJF|570|32|14|TITL|6|1.0
389|система|система|система|NOUN|571|32|15||49|2.0
390|д-14|д-14|Д-14|DSNU|572|32|16|DSNU|2|1.0
391|разрабатываюсь|разрабатывается|разрабатывается|VERB|573|32|17||2|1.0
392|отечественный|отечественных|отечественных|ADJF|576|32|20||2|2.0
393|материал|материалов|материалов|NOUN|577|32|21||8|2.0
394|веду|ведем|ведем|VERB|583|33|6||1|1.0
395|работа|работы|работы|NOUN|584|33|7||10|1.0
396|исследование|исследованию|исследованию|NOUN|586|33|9||2|1.0
397|импортный|импортных|импортных|ADJF|587|33|10||1|1.0
398|материал|материалов|материалов|NOUN|588|33|11||8|1.0
399|определение|определения|определения|NOUN|590|33|13||1|1.0
400|свойство|свойств|свойств|NOUN|592|33|15||3|1.0
401|качалов|качалов|Качалов|NOUN|593|34|1||11|1.0
402|отмечаю|отмечает|отмечает|VERB|594|34|2||1|1.0
403|говорить|говорить|говорить|INFN|597|34|5||3|1.0
404|ткань|ткани|ткани|NOUN|599|34|7||5|1.0
405|один|одна|одна|ADJF|601|34|9||6|1.0
406|главный|главных|главных|ADJF|603|34|11||7|1.0
407|характеристика|характеристик|характеристик|NOUN|604|34|12||3|1.0
408|воздухопроницаемость|воздухопроницаемость|воздухопроницаемость|NOUN|605|34|13||1|1.0
409|шелк|шелк|шелк|NOUN|607|35|2||2|1.0
410|воздухопроницаемый|воздухопроницаемый|воздухопроницаемый|ADJF|610|35|5||1|1.0
411|капрон|капрон|капрон|NOUN|611|35|6||2|1.0
412|используюсь|используются|используются|VERB|616|35|11||2|1.0
413|малопроницаемый|малопроницаемые|малопроницаемые|ADJF|617|35|12||1|1.0
414|ткань|ткани|ткани|NOUN|618|35|13||5|1.0
415|нулевой|нулевой|нулевой|ADJF|621|35|16||1|1.0
416|проницаемость|проницаемости|проницаемости|NOUN|622|35|17||1|1.0
417|меньше|меньше|меньше|COMP|627|36|5||2|2.0
418|купол|купол|купол|NOUN|628|36|6||14|1.0
419|пропускал|пропускает|пропускает|VERB|629|36|7||1|1.0
420|воздух|воздух|воздух|NOUN|630|36|8||6|1.0
421|меньше|меньше|меньше|COMP|632|36|10||2|2.0
422|площадь|площадь|площадь|NOUN|636|36|14||1|1.0
423|снижаю|снижает|снижает|VERB|638|36|16||2|1.0
424|масса|массу|массу|NOUN|639|36|17||11|1.0
425|влияю|влияет|влияет|VERB|643|37|4||1|1.0
426|объем|объем|объем|NOUN|646|37|7||9|1.0
427|масса|массу|массу|NOUN|649|37|10||11|1.0
