|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
28|дв2|десантный взвод 2019|Десантный взвод 2019|WIQM|36|3|10|WIQM|1|1.0
29|прошел|пройдет|пройдет|VERB|38|3|12||1|1.0
30|псковской|псковской|Псковской|ADJF|40|3|14|TITL|1|1.0
31|область|области|области|NOUN|41|3|15||1|1.0
32|период|период|период|NOUN|43|3|17||1|1.0
33|с 3 по 13 августа|с 3 по 13 августа|с 3 по 13 августа|NUSR|44|3|18|NUSR|1|1.0
34|350 участников|350 участников|350 участников|NUSR|46|3|20|NUSR|1|1.0
35|конкурс|конкурса|конкурса|NOUN|47|3|21||5|3.0
36|совершил|совершили|совершили|VERB|48|3|22||2|1.0
37|тренировочный|тренировочные|тренировочные|ADJF|49|3|23||2|1.0
38|прыжок|прыжки|прыжки|NOUN|50|3|24||2|1.0
39|вертолет|вертолетов|вертолетов|NOUN|52|3|26|SPEC|1|1.0
40|армейский|армейской|армейской|ADJF|53|3|27||2|1.0
41|авиация|авиации|авиации|NOUN|54|3|28|SPEC|1|1.0
42|ми-8|ми-8|Ми-8|DSNU|55|3|29|DSNU|1|1.0
43|амтш|амтш|АМТШ|UPPR|56|3|30|UPPR|1|1.0
44|парашютный|парашютных|парашютных|ADJF|58|3|32||1|1.0
45|система|системах|системах|NOUN|59|3|33||1|1.0
46|д-10|д-10|Д-10|DSNU|60|3|34|DSNU|1|1.0
47|высота|высоты|высоты|NOUN|62|3|36||1|1.0
48|600 метров|600 метров|600 метров|NUSR|63|3|37|NUSR|1|1.0
49|говорюсь|говорится|говорится|VERB|64|3|38||1|1.0
50|заявление|заявлении|заявлении|NOUN|66|3|40||1|1.0
51|уточняюсь|уточняется|Уточняется|VERB|67|4|1||1|1.0
52|29 июля|29 июля|29 июля|NUSR|69|4|3|NUSR|1|1.0
53|проведён|проведена|проведена|PRTS|71|4|5||1|1.0
54|предпрыжковая|предпрыжковая|предпрыжковая|UNKN|72|4|6|UNKN|1|1.0
55|тренировка|тренировка|тренировка|NOUN|73|4|7||1|1.0
56|военный|военные|военные|NOUN|76|4|10||1|1.0
57|смог|смогли|смогли|VERB|77|4|11||1|1.0
58|отработать|отработать|отработать|INFN|78|4|12||1|1.0
59|действие|действия|действия|NOUN|79|4|13||1|1.0
60|десантник|десантников|десантников|NOUN|80|4|14||1|1.0
61|разный|разных|разных|ADJF|82|4|16||1|1.0
62|условие|условиях|условиях|NOUN|83|4|17||1|1.0
63|армейский|армейские|Армейские|ADJF|84|5|1||2|1.0
64|международный|международные|международные|ADJF|85|5|2||1|1.0
65|игра|игры|игры|NOUN|86|5|3||1|1.0
66|провожусь|проводятся|проводятся|VERB|87|5|4||1|1.0
67|2019 году|2019 году|2019 году|NUSR|89|5|6|NUSR|1|1.0
68|пятый|пятый|пятый|ADJF|91|5|8||1|1.0
69|конкурс|конкурсы|Конкурсы|NOUN|93|6|1||5|1.0
70|прошёл|пройдут|пройдут|VERB|94|6|2||2|1.0
71|территория|территории|территории|NOUN|96|6|4||1|1.0
72|10 государств|10 государств|10 государств|NUSR|97|6|5|NUSR|1|1.0
73|россия|россии|России|NOUN|98|6|6|SPEC|1|1.0
74|азербайджан|азербайджана|Азербайджана|NOUN|99|6|7|SPEC|1|1.0
75|армения|армении|Армении|NOUN|100|6|8|SPEC|1|1.0
76|белоруссия|белоруссии|Белоруссии|NOUN|101|6|9|TITL|1|1.0
77|индия|индии|Индии|NOUN|102|6|10|SPEC|1|1.0
78|иран|ирана|Ирана|NOUN|103|6|11|SPEC|1|1.0
79|казахстан|казахстана|Казахстана|NOUN|104|6|12|SPEC|1|1.0
80|китай|китая|Китая|NOUN|105|6|13|SPEC|1|1.0
81|монголия|монголии|Монголии|NOUN|106|6|14|SPEC|1|1.0
82|узбекистан|узбекистана|Узбекистана|NOUN|108|6|16|SPEC|1|1.0
83|организатор|организаторы|Организаторы|NOUN|109|7|1||1|1.0
84|ожидаю|ожидают|ожидают|VERB|110|7|2||1|1.0
85|участие|участия|участия|NOUN|111|7|3||1|1.0
86|шесть|шести|шести|NUMR|113|7|5||1|1.0
87|тысяча|тысяч|тысяч|NOUN|114|7|6||1|1.0
88|военнослужащий|военнослужащих|военнослужащих|NOUN|115|7|7||1|1.0
89|30 стран|30 стран|30 стран|NUSR|117|7|9|NUSR|1|1.0
90|финальный|финальные|Финальные|ADJF|118|8|1||1|1.0
91|состязание|состязания|состязания|NOUN|119|8|2||1|1.0
92|арми-2019|арми-2019|АрМИ-2019|DSNU|120|8|3|DSNU|2|1.0
93|прошёл|пройдут|пройдут|VERB|121|8|4||2|1.0
94|с 3 по 17 августа|с 3 по 17 августа|с 3 по 17 августа|NUSR|122|8|5|NUSR|1|1.0
