|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
141|россия|россии|России|NOUN|197|13|7|SPEC|7|1.0
142|течение|течение|течение|NOUN|199|13|9||1|1.0
143|60 дней|60 дней|60 дней|NUSR|200|13|10|NUSR|1|1.0
144|уничтожить|уничтожить|уничтожить|INFN|201|13|11||1|1.0
145|модифицировать|модифицировать|модифицировать|INFN|203|13|13||1|1.0
146|ракета|ракету|ракету|NOUN|204|13|14|SPEC|10|1.0
147|9м729|9м729|9М729|ABVR|205|13|15|ABVR|1|1.0
148|свой|своим|своим|ADJF|208|13|18||2|1.0
149|параметр|параметрам|параметрам|NOUN|209|13|19||1|1.0
150|утверждаю|утверждают|утверждают|VERB|211|13|21||1|1.0
151|вашингтон|вашингтоне|Вашингтоне|NOUN|213|13|23|TITL|1|1.0
152|нарушаю|нарушает|нарушает|VERB|214|13|24||2|1.0
153|договор|договор|договор|NOUN|215|13|25||6|1.0
154|американский|американская|американская|ADJF|217|14|2||4|1.0
155|сторона|сторона|сторона|NOUN|218|14|3||4|1.0
156|ужесточил|ужесточила|ужесточила|VERB|219|14|4||1|1.0
157|требование|требования|требования|NOUN|220|14|5||1|1.0
158|настаивая|настаивая|настаивая|GRND|221|14|6||1|1.0
159|верифицируемый|верифицируемом|верифицируемом|PRTF|224|14|9||1|1.0
160|уничтожение|уничтожении|уничтожении|NOUN|225|14|10||1|1.0
161|ракета|ракеты|ракеты|NOUN|226|14|11|SPEC|10|1.0
162|россия|россия|Россия|NOUN|227|15|1|SPEC|7|1.0
163|отверг|отвергла|отвергла|VERB|228|15|2||1|1.0
164|обвинение|обвинения|обвинения|NOUN|229|15|3||1|1.0
165|американский|американской|американской|ADJF|230|15|4||4|1.0
166|сторона|стороны|стороны|NOUN|231|15|5||4|1.0
167|свой|своей|своей|ADJF|233|15|7||2|1.0
168|ракета|ракете|ракете|NOUN|234|15|8|SPEC|10|1.0
169|выдвинув|выдвинув|выдвинув|GRND|235|15|9||1|1.0
170|встречный|встречные|встречные|NOUN|236|15|10||1|1.0
171|претензия|претензии|претензии|NOUN|237|15|11||1|1.0
172|сша|сша|США|NOUN|239|15|13|SPEC|10|1.0
173|администрация|администрация|Администрация|NOUN|240|16|1||1|1.0
174|сша|сша|США|NOUN|241|16|2|SPEC|10|1.0
175|объявил|объявила|объявила|VERB|242|16|3||1|1.0
176|приостанавливаю|приостанавливает|приостанавливает|VERB|244|16|5||2|1.0
177|участие|участие|участие|NOUN|245|16|6||3|1.0
178|дрсмд|дрсмд|ДРСМД|UPPR|247|16|8|UPPR|5|1.0
179|2 февраля|2 февраля|2 февраля|NUSR|248|16|9|NUSR|2|1.0
180|шесть|шесть|шесть|NUMR|251|16|12||1|1.0
181|месяц|месяцев|месяцев|NOUN|252|16|13||2|1.0
182|вышел|выйдет|выйдет|VERB|253|16|14||1|1.0
183|договор|договора|договора|NOUN|255|16|16||6|1.0
184|россия|россия|Россия|NOUN|257|16|18|SPEC|7|1.0
185|не|не|не|PRCL|258|16|19||2|1.0
186|вернулся|вернется|вернется|VERB|259|16|20||1|1.0
187|соблюдение|соблюдению|соблюдению|NOUN|262|16|23||1|1.0
188|2 февраля|2 февраля|2 февраля|NUSR|263|17|1|NUSR|2|1.0
189|путин|путин|Путин|NOUN|264|17|2|TITL|1|1.0
190|заявил|заявил|заявил|VERB|265|17|3||4|1.0
191|ответ|ответ|ответ|NOUN|267|17|5||3|1.0
192|россия|россии|России|NOUN|268|17|6|SPEC|7|1.0
193|выход|выход|выход|NOUN|270|17|8||1|1.0
194|сша|сша|США|NOUN|271|17|9|SPEC|10|1.0
195|дрсмд|дрсмд|ДРСМД|UPPR|273|17|11|UPPR|5|1.0
196|зеркальный|зеркальным|зеркальным|ADJF|275|17|13||1|1.0
197|москва|москва|Москва|NOUN|276|17|14|TITL|2|1.0
198|приостанавливаю|приостанавливает|приостанавливает|VERB|277|17|15||2|1.0
199|участие|участие|участие|NOUN|278|17|16||3|1.0
200|договор|договоре|договоре|NOUN|280|17|18||6|1.0
201|начинаю|начинает|начинает|VERB|282|17|20||1|1.0
202|ниокр|ниокр|НИОКР|ABVR|283|17|21|SPEC|2|1.0
203|создание|созданию|созданию|NOUN|285|17|23||2|1.0
204|новый|новых|новых|ADJF|286|17|24||3|1.0
205|вид|видов|видов|NOUN|287|17|25||1|1.0
206|ракета|ракет|ракет|NOUN|288|17|26|SPEC|10|1.0
207|5 февраля|5 февраля|5 февраля|NUSR|289|18|1|NUSR|1|1.0
208|министр|министр|министр|NOUN|290|18|2||1|1.0
209|оборона|обороны|обороны|NOUN|291|18|3||1|1.0
210|рф|рф|РФ|NOUN|292|18|4|UPPR|2|1.0
211|сш|сергей шойгу|Сергей Шойгу|NAME|293|18|5|NAME|1|1.0
212|заявил|заявил|заявил|VERB|294|18|6||4|1.0
213|ответ|ответ|ответ|NOUN|297|18|9||3|1.0
214|решение|решение|решение|NOUN|299|18|11||1|1.0
215|сша|сша|США|NOUN|300|18|12|SPEC|10|1.0
216|приостановить|приостановить|приостановить|INFN|301|18|13||1|1.0
217|участие|участие|участие|NOUN|302|18|14||3|1.0
218|дрсмд|дрсмд|ДРСМД|UPPR|304|18|16|UPPR|5|1.0
219|россия|россия|Россия|NOUN|305|18|17|SPEC|7|1.0
220|2019-2020 годах|2019-2020 годах|2019-2020 годах|NUSR|307|18|19|NUSR|1|1.0
221|разработал|разработает|разработает|VERB|308|18|20||1|1.0
222|наземный|наземный|наземный|ADJF|309|18|21||4|2.0
223|вариант|вариант|вариант|NOUN|310|18|22||1|1.0
224|комплекс|комплекса|комплекса|NOUN|311|18|23|SPEC|2|2.0
225|калибр|калибр|Калибр|NOUN|312|18|24|SPEC|1|1.0
226|крылатый|крылатой|крылатой|ADJF|314|18|26||2|1.0
227|ракета|ракетой|ракетой|NOUN|315|18|27|SPEC|10|2.0
228|большой|большой|большой|ADJF|316|18|28||2|2.0
229|дальность|дальности|дальности|NOUN|317|18|29||7|2.0
230|наземный|наземный|наземный|ADJF|320|18|32||4|2.0
231|комплекс|комплекс|комплекс|NOUN|321|18|33|SPEC|2|2.0
232|гиперзвуковой|гиперзвуковой|гиперзвуковой|ADJF|323|18|35||1|1.0
233|ракета|ракетой|ракетой|NOUN|324|18|36|SPEC|10|2.0
234|большой|большой|большой|ADJF|325|18|37||2|2.0
235|дальность|дальности|дальности|NOUN|326|18|38||7|2.0
236|среда|среду|среду|NOUN|329|19|3||1|1.0
237|советник|советник|советник|NOUN|330|19|4||1|1.0
238|нацбезопасности|нацбезопасности|нацбезопасности|UNKN|332|19|6|UNKN|1|1.0
239|президент|президента|президента|NOUN|333|19|7||3|1.0
240|сша|сша|США|NOUN|334|19|8|SPEC|10|2.0
241|дб|джон болтон|Джон Болтон|NAME|335|19|9|NAME|1|1.0
242|время|время|время|NOUN|337|19|11||1|1.0
243|выступление|выступления|выступления|NOUN|338|19|12||1|1.0
244|студенческий|студенческой|студенческой|ADJF|340|19|14||1|1.0
245|конференция|конференции|конференции|NOUN|341|19|15||1|1.0
246|фонд|фонда|фонда|NOUN|342|19|16||1|1.0
247|ма|молодая америка|Молодая Америка|CLIV|343|19|17|CLIV|1|1.0
248|подтвердил|подтвердил|подтвердил|VERB|344|19|18||1|1.0
249|сша|сша|США|NOUN|346|19|20|SPEC|10|2.0
250|планирую|планируют|планируют|VERB|347|19|21||2|1.0
251|выйти|выйти|выйти|INFN|348|19|22||2|1.0
252|договор|договора|Договора|NOUN|350|19|24|TITL|6|1.0
253|ликвидация|ликвидации|ликвидации|NOUN|352|19|26||2|1.0
254|ракета|ракет|ракет|NOUN|353|19|27|SPEC|10|1.0
255|средний|средней|средней|ADJF|354|19|28||4|1.0
256|меньший|меньшей|меньшей|ADJF|356|19|30||2|1.0
257|дальность|дальности|дальности|NOUN|357|19|31||7|1.0
258|2 августа|2 августа|2 августа|NUSR|358|19|32|NUSR|1|1.0
