|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
156|занавес|занавеса|занавеса|NOUN|220|17|6||1|1.0
157|наука|науке|науке|NOUN|222|17|8||2|1.0
158|вопиющий|вопиющей|вопиющей|ADJF|225|17|11||1|1.0
159|форма|форме|форме|NOUN|226|17|12||1|1.0
160|общение|общение|Общение|NOUN|227|18|1||1|1.0
161|иностранный|иностранными|иностранными|ADJF|229|18|3||5|1.0
162|коллега|коллегами|коллегами|NOUN|230|18|4||4|1.0
163|приравниваться|приравниваться|приравниваться|INFN|232|18|6||1|1.0
164|не|не|не|PRCL|234|18|8||5|1.0
165|госизмене|госизмене|госизмене|UNKN|236|18|10|UNKN|1|1.0
166|предательство|предательству|предательству|NOUN|240|18|14||1|1.0
167|считал|считает|считает|VERB|241|18|15||1|1.0
168|лятс|лятс|Лятс|TITL|242|18|16|TITL|1|1.0
169|нужен|нужно|нужно|ADJS|244|19|2||1|1.0
170|проявлять|проявлять|проявлять|INFN|245|19|3||1|1.0
171|определенный|определенную|определенную|ADJF|246|19|4||1|1.0
172|бдительность|бдительность|бдительность|NOUN|247|19|5||1|1.0
173|зарубежный|зарубежные|зарубежные|ADJF|250|19|8||5|1.0
174|спецслужба|спецслужбы|спецслужбы|NOUN|251|19|9||1|1.0
175|не|не|не|PRCL|254|19|12||5|3.0
176|дремлю|дремлют|дремлют|VERB|255|19|13||1|1.0
177|не|не|не|PRCL|258|19|16||5|3.0
178|должен|должны|должны|ADJS|262|19|20||4|1.0
179|заковывать|заковывать|заковывать|INFN|263|19|21||1|1.0
180|правило|правила|правила|NOUN|267|19|25||3|1.0
181|хороший|хорошему|хорошему|ADJF|272|19|30||1|1.0
182|итог|итоге|итоге|NOUN|274|19|32||2|1.0
183|не|не|не|PRCL|275|19|33||5|3.0
184|привёл|приведут|приведут|VERB|276|19|34||2|1.0
185|прокомментировал|прокомментировал|прокомментировал|VERB|277|19|35||1|1.0
186|приказ|приказ|приказ|NOUN|278|19|36||3|1.0
187|минобрнауки|минобрнауки|Минобрнауки|NOUN|279|19|37|TITL|5|1.0
188|пресс-секретарь|пресс-секретарь|пресс-секретарь|NOUN|280|19|38||1|1.0
189|президент|президента|президента|NOUN|281|19|39||1|1.0
190|дп|дмитрий песков|Дмитрий Песков|NAME|282|19|40|NAME|1|1.0
