|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
80|роскосмос|роскосмоса|Роскосмоса|NOUN|124|9|7|TITL|1|1.0
81|разработка|разработки|разработки|NOUN|126|9|9||3|1.0
82|область|области|области|NOUN|128|9|11||1|1.0
83|уг|умного города|умного города|WIQM|129|9|12|WIQM|2|1.0
84|клепач|клепач|Клепач|UNKN|130|10|1|UNKN|2|1.0
85|призвал|призвал|призвал|VERB|132|10|3||2|1.0
86|смотреть|смотреть|смотреть|INFN|133|10|4||2|1.0
87|сектор|сектор|сектор|NOUN|135|10|6||2|1.0
88|опк|опк|ОПК|ABVR|136|10|7|SPEC|4|1.0
89|не|не|не|PRCL|137|10|8||3|1.0
90|производитель|производителей|производителей|NOUN|141|10|12||2|1.0
91|оборонный|оборонной|оборонной|ADJF|142|10|13||2|1.0
92|продукция|продукции|продукции|NOUN|143|10|14||2|1.0
93|значительный|значительную|значительную|ADJF|148|10|19||2|1.0
94|часть|часть|часть|NOUN|149|10|20||2|1.0
95|промышленность|промышленности|промышленности|NOUN|150|10|21||3|1.0
96|экономика|экономики|экономики|NOUN|152|10|23||3|1.0
97|говорим|говорим|говорим|PRTS|156|11|4||1|1.0
98|умный|умной|умной|ADJF|158|11|6|WIQM|1|1.0
99|цифровой|цифровой|цифровой|ADJF|160|11|8||1|1.0
100|экономика|экономике|экономике|NOUN|161|11|9||3|1.0
101|вижу|видим|видим|VERB|164|11|12||1|1.0
102|сфера|сфере|сфере|NOUN|168|11|16||1|1.0
103|работаю|работают|работают|VERB|169|11|17||1|1.0
104|предприятие|предприятия|предприятия|NOUN|170|11|18|SPEC|2|1.0
105|оборонно-промышленный|оборонно-промышленного|оборонно-промышленного|ADJF|171|11|19||1|1.0
106|комплекс|комплекса|комплекса|NOUN|172|11|20|SPEC|3|1.0
107|широкий|широком|широком|ADJF|174|11|22||2|1.0
108|смысл|смысле|смысле|NOUN|175|11|23||1|1.0
109|ценность|ценность|ценность|NOUN|178|12|3||1|1.0
110|опк|опк|ОПК|ABVR|179|12|4|SPEC|4|1.0
111|вклад|вклад|вклад|NOUN|183|12|8||1|1.0
112|темп|темпы|темпы|NOUN|185|12|10||1|1.0
113|рост|роста|роста|NOUN|186|12|11||1|1.0
114|промышленность|промышленности|промышленности|NOUN|187|12|12||3|1.0
115|ввп|ввп|ВВП|NOUN|188|12|13|UPPR|1|1.0
116|отметил|отметил|отметил|VERB|189|12|14||1|1.0
