|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
58|первый|первым|первым|ADJF|79|6|3||2|1.0
59|зарубежный|зарубежным|зарубежным|ADJF|80|6|4||1|1.0
60|покупатель|покупателей|покупателей|NOUN|81|6|5||1|1.0
61|данна|данной|данной|NOUN|82|6|6||1|1.0
62|машина|машины|машины|NOUN|83|6|7|SPEC|1|1.0
63|первый|первый|Первый|ADJF|84|7|1||2|1.0
64|вертолет|вертолет|вертолет|NOUN|85|7|2|SPEC|5|1.0
65|ка-52|ка-52|Ка-52|DSNU|86|7|3|DSNU|9|1.0
66|пустынный|пустынной|пустынной|ADJF|88|7|5||1|1.0
67|камуфляжный|камуфляжной|камуфляжной|ADJF|89|7|6||1|1.0
68|окраска|окраске|окраске|NOUN|90|7|7||1|1.0
69|замечен|замечен|замечен|PRTS|92|7|9||2|1.0
70|предприятие|предприятии|предприятии|NOUN|94|7|11|SPEC|1|1.0
71|пао|пао|ПАО|ABVR|95|7|12|SPEC|1|1.0
72|аакп|арсеньевская авиационная компания прогресс имени н.и.сазыкина|Арсеньевская авиационная компания Прогресс имени Н.И.Сазыкина|WIQM|96|7|13|WIQM|1|1.0
73|июнь|июне|июне|NOUN|98|7|15||1|1.0
74|2017 года|2017 года|2017 года|NUSR|99|7|16|NUSR|3|1.0
75|2017 году|2017 году|2017 году|NUSR|101|8|2|NUSR|1|1.0
76|генеральный|генеральный|генеральный|ADJF|102|8|3||1|1.0
77|директор|директор|директор|NOUN|103|8|4||1|1.0
78|холдинг|холдинга|холдинга|NOUN|104|8|5||2|1.0
79|вр|вертолеты россии|Вертолеты России|CLIV|105|8|6|CLIV|2|1.0
80|аб|андрей богинский|Андрей Богинский|NAME|106|8|7|NAME|1|1.0
81|сообщил|сообщил|сообщил|VERB|107|8|8||1|1.0
82|план|плану|плану|NOUN|110|8|11||1|1.0
83|конец|конца|конца|NOUN|112|8|13||1|1.0
84|2017 года|2017 года|2017 года|NUSR|113|8|14|NUSR|3|1.0
85|египет|египет|Египет|NOUN|115|8|16|SPEC|7|1.0
86|поставлен|поставлены|поставлены|PRTS|117|8|18||1|1.0
87|15 ед|15 ед|15 ед|NUSR|118|8|19|NUSR|1|1.0
88|ка-52|ка-52|Ка-52|DSNU|119|9|1|DSNU|9|1.0
89|первое|первые|Первые|NOUN|120|10|1||1|1.0
90|три|три|три|NUMR|121|10|2||1|1.0
91|ка-52|ка-52|Ка-52|DSNU|122|10|3|DSNU|9|1.0
92|передан|переданы|переданы|PRTS|124|10|5||1|1.0
93|вс|вс|ВС|ABVR|125|10|6|SPEC|2|1.0
94|египет|египта|Египта|NOUN|126|10|7|SPEC|7|1.0
95|середина|середине|середине|NOUN|128|10|9||1|1.0
96|2017 года|2017 года|2017 года|NUSR|129|10|10|NUSR|3|1.0
97|используюсь|использовались|использовались|VERB|131|10|12||1|1.0
98|подготовка|подготовки|подготовки|NOUN|133|10|14||1|1.0
99|пилот|пилотов|пилотов|NOUN|134|10|15||1|1.0
100|судя|судя|Судя|GRND|137|11|1||1|1.0
101|полученный|полученным|полученным|PRTF|139|11|3||1|1.0
102|август|августе|августе|NOUN|141|11|5||1|1.0
103|2018 года|2018 года|2018 года|NUSR|142|11|6|NUSR|1|1.0
104|спутниковый|спутниковым|спутниковым|ADJF|143|11|7||1|1.0
105|снимка|снимкам|снимкам|NOUN|144|11|8||1|1.0
106|международный|международного|международного|ADJF|145|11|9||1|1.0
107|аэропорт|аэропорта|аэропорта|NOUN|146|11|10||1|1.0
108|катамея|катамея|Катамея|TITL|147|11|11|TITL|1|1.0
109|рк|район каира|район Каира|ABVR|148|11|12|ABVR|1|1.0
110|момент|момент|момент|NOUN|151|11|15||1|1.0
111|вооружение|вооружение|вооружение|NOUN|153|11|17||1|1.0
112|вс|вс|ВС|ABVR|154|11|18|SPEC|2|1.0
113|египет|египта|Египта|NOUN|155|11|19|SPEC|7|1.0
114|поступил|поступили|поступили|VERB|156|11|20||1|1.0
115|не|не|не|PRCL|157|11|21||1|1.0
116|12 вертолетов|12 вертолетов|12 вертолетов|NUSR|159|11|23|NUSR|1|1.0
117|ка-52|ка-52|Ка-52|DSNU|160|11|24|DSNU|9|1.0
118|аллигатор|аллигатор|Аллигатор|NOUN|161|11|25|CLIV|4|1.0
119|российский|российского|российского|ADJF|162|11|26||1|1.0
120|производство|производства|производства|NOUN|163|11|27||1|1.0
121|боевой|боевой|Боевой|ADJF|164|12|1||2|2.0
122|разведывательно-ударный|разведывательно-ударный|разведывательно-ударный|UNKN|165|12|2|UNKN|1|1.0
123|вертолет|вертолет|вертолет|NOUN|166|12|3|SPEC|5|2.0
124|новое|нового|нового|NOUN|167|12|4||1|1.0
125|поколение|поколения|поколения|NOUN|168|12|5||1|1.0
126|ка-52|ка-52|Ка-52|DSNU|169|12|6|DSNU|9|1.0
127|аллигатор|аллигатор|Аллигатор|NOUN|170|12|7|CLIV|4|1.0
128|предназначен|предназначен|предназначен|PRTS|171|12|8||1|1.0
129|уничтожение|уничтожения|уничтожения|NOUN|173|12|10||1|1.0
130|танк|танков|танков|NOUN|174|12|11|SPEC|1|1.0
131|бронированный|бронированной|бронированной|ADJF|175|12|12||1|1.0
132|небронированный|небронированной|небронированной|ADJF|177|12|14||1|1.0
133|боевой|боевой|боевой|ADJF|178|12|15||2|2.0
134|техника|техники|техники|NOUN|179|12|16|SPEC|1|1.0
135|живой|живой|живой|NOUN|180|12|17||1|1.0
136|сила|силы|силы|NOUN|181|12|18||3|1.0
137|вертолет|вертолетов|вертолетов|NOUN|183|12|20|SPEC|5|2.0
138|противник|противника|противника|NOUN|184|12|21||1|1.0
139|передний|переднем|переднем|ADJF|186|12|23||1|1.0
140|край|крае|крае|NOUN|187|12|24||1|1.0
141|тактический|тактической|тактической|ADJF|190|12|27||1|1.0
142|глубина|глубине|глубине|NOUN|191|12|28||1|1.0
143|любой|любых|любых|ADJF|193|12|30||2|2.0
144|погодный|погодных|погодных|ADJF|194|12|31||1|1.0
145|условие|условиях|условиях|NOUN|195|12|32||1|1.0
146|любой|любое|любое|ADJF|198|12|35||2|2.0
147|время|время|время|NOUN|199|12|36||1|1.0
148|сутки|суток|суток|NOUN|200|12|37||1|1.0
