|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
107|элемент|элементов|элементов|NOUN|158|9|10||1|1.0
108|самолет|самолета|самолета|NOUN|159|9|11|SPEC|11|3.0
109|су-25|су-25|Су-25|DSNU|160|9|12|DSNU|2|2.0
110|окб|окб|ОКБ|ABVR|165|9|17|SPEC|1|1.0
111|пос|п.о. сухого|П.О. Сухого|FLNM|167|9|19|FLNM|1|1.0
112|самолет|самолет|самолет|NOUN|168|9|20|SPEC|11|3.0
113|су-25|су-25|Су-25|DSNU|169|9|21|DSNU|2|2.0
114|обозначаюсь|обозначался|обозначался|VERB|170|9|22||1|1.0
115|код|кодом|кодом|NOUN|171|9|23||2|2.0
116|т-8|т-8|Т-8|DSNU|172|9|24|DSNU|1|1.0
117|создаваемый|создаваемый|создаваемый|ADJF|174|9|26||1|1.0
118|самолет|самолет|самолет|NOUN|175|9|27|SPEC|11|3.0
119|имею|имел|имел|VERB|176|9|28||2|1.0
120|код|код|код|NOUN|177|9|29||2|2.0
121|т-8в|т-8в|Т-8В|DSNU|178|9|30|DSNU|1|1.0
122|винтовой|винтовой|винтовой|ABVR|179|9|31|ABVR|1|1.0
123|основный|основную|Основную|ADJF|180|10|1||1|1.0
124|работа|работу|работу|NOUN|181|10|2||3|1.0
125|выполняю|выполняли|выполняли|VERB|182|10|3||1|1.0
126|начальник|начальник|начальник|NOUN|183|10|4||1|1.0
127|бригада|бригады|бригады|NOUN|184|10|5||2|1.0
128|12|100-2|100-2|WIQM|185|10|6|WIQM|2|1.0
129|аиа|арнольд иванович андрианов|Арнольд Иванович Андрианов|NAME|186|10|7|NAME|1|1.0
130|ведущий|ведущие|ведущие|ADJF|187|10|8||1|1.0
131|конструктор|конструкторы|конструкторы|NOUN|188|10|9||1|1.0
132|ннв|н.н. венедиктов|Н.Н. Венедиктов|FLNM|189|10|10|FLNM|1|1.0
133|ввс|в.в. сахаров|В.В. Сахаров|FLNM|190|10|11|FLNM|1|1.0
134|вим|в.и. москаленко|В.И. Москаленко|FLNM|191|10|12|FLNM|1|1.0
135|руководитель|руководителем|Руководителем|NOUN|192|11|1||1|1.0
136|тема|темы|темы|NOUN|193|11|2||1|1.0
137|епг|е.п.грунин|Е.П.Грунин|FLNM|195|11|4|FLNM|1|1.0
138|консультирую|консультировал|Консультировал|VERB|196|12|1||1|1.0
139|работа|работы|работы|NOUN|197|12|2||3|1.0
140|юви|юрий викторович ивашечкин|Юрий Викторович Ивашечкин|NAME|198|12|3|NAME|1|1.0
141|один|одним|Одним|ADJF|199|13|1||1|1.0
142|самый|самых|самых|ADJF|201|13|3||1|1.0
143|любопытный|любопытных|любопытных|NOUN|202|13|4||4|1.0
144|рамка|рамках|рамках|NOUN|204|13|6||3|1.0
145|программа|программы|программы|NOUN|206|13|8||6|1.0
146|стал|стал|стал|VERB|207|13|9||1|1.0
147|проект|проект|проект|NOUN|208|13|10||5|1.0
148|т-710|т-710|Т-710|DSNU|209|13|11|DSNU|1|1.0
149|анаконда|анаконда|Анаконда|NOUN|210|13|12|CLIV|2|1.0
150|двухфюзеляжного|двухфюзеляжного|двухфюзеляжного|UNKN|211|13|13|UNKN|1|1.0
151|тип|типу|типу|NOUN|213|13|15||1|1.0
152|американский|американского|американского|ADJF|214|13|16||1|1.0
153|самолет|самолета|самолета|NOUN|215|13|17|SPEC|11|1.0
154|ov-10|ov-10|OV-10|DSNU|216|13|18|DSNU|1|1.0
155|bronco|bronco|Bronco|TITL|217|13|19|TITL|1|1.0
156|штурмовик|штурмовика|штурмовика|NOUN|218|13|20|SPEC|3|1.0
157|самолет|самолета|самолета|NOUN|221|14|3|SPEC|11|2.0
158|огневой|огневой|огневой|ADJF|222|14|4||2|1.0
159|поддержка|поддержки|поддержки|NOUN|223|14|5||2|1.0
160|машина|машина|машина|NOUN|225|14|7|SPEC|3|1.0
161|могу|могла|могла|VERB|226|14|8||3|1.0
162|использоваться|использоваться|использоваться|INFN|227|14|9||1|1.0
163|десантный|десантном|десантном|ADJF|229|14|11||1|1.0
164|санитарный|санитарном|санитарном|ADJF|230|14|12||1|1.0
165|учебный|учебном|учебном|ADJF|231|14|13||1|1.0
166|вариант|варианте|варианте|NOUN|232|14|14||3|1.0
167|разведчик|разведчик|разведчик|NOUN|234|14|16||1|1.0
168|самолет|самолет|самолет|NOUN|235|14|17|SPEC|11|2.0
169|рэб|рэб|РЭБ|ABVR|236|14|18|SPEC|1|1.0
170|корректировщик|корректировщик|корректировщик|NOUN|237|14|19||1|1.0
171|огонь|огня|огня|NOUN|238|14|20||1|1.0
172|предполагаемый|предполагаемые|Предполагаемые|PRTF|239|15|1||1|1.0
173|ттх|ттх|ТТХ|ABVR|240|15|2|SPEC|1|1.0
174|самолет|самолета|самолета|NOUN|241|15|3|SPEC|11|1.0
175|следующий|следующими|следующими|ADJF|243|15|5||1|1.0
176|взлетный|взлетный|взлетный|ADJF|244|15|6||1|1.0
177|вес|вес|вес|NOUN|245|15|7||3|3.0
178|предполагаюсь|предполагался|предполагался|VERB|246|15|8||4|1.0
179|7500к|7500 кг|7500 кг|NUSR|247|15|9|NUSR|1|1.0
180|вес|вес|вес|NOUN|248|15|10||3|3.0
181|пустой|пустого|пустого|ADJF|249|15|11||1|1.0
182|снаряженный|снаряженного|снаряженного|PRTF|250|15|12||1|1.0
183|4600к|4600 кг|4600 кг|NUSR|251|15|13|NUSR|1|1.0
184|вес|вес|вес|NOUN|252|15|14||3|3.0
185|полезный|полезной|полезной|ADJF|253|15|15||1|1.0
186|нагрузка|нагрузки|нагрузки|NOUN|254|15|16||3|1.0
187|2900к|2900 кг|2900 кг|NUSR|255|15|17|NUSR|1|1.0
188|масса|масса|масса|NOUN|257|15|19||2|1.0
189|топливо|топлива|топлива|NOUN|258|15|20|SPEC|2|1.0
190|1500к|1500 кг|1500 кг|NUSR|259|15|21|NUSR|1|1.0
191|максимальный|максимальной|максимальной|ADJF|261|16|2||2|1.0
192|заправка|заправке|заправке|NOUN|262|16|3||1|1.0
193|топливо|топливом|топливом|NOUN|263|16|4|SPEC|2|1.0
194|масса|масса|масса|NOUN|264|16|5||2|1.0
195|нормальный|нормальной|нормальной|ADJF|265|16|6||1|1.0
196|боевой|боевой|боевой|ADJF|266|16|7||3|1.0
197|нагрузка|нагрузки|нагрузки|NOUN|267|16|8||3|1.0
198|1400к|1400 кг|1400 кг|NUSR|268|16|9|NUSR|1|1.0
199|7д|7 десантников|7 десантников|NUSR|270|16|11|NUSR|1|1.0
200|перегруженный|перегруженном|перегруженном|PRTF|272|17|2||1|1.0
201|вариант|варианте|варианте|NOUN|273|17|3||3|1.0
202|нести|нести|нести|INFN|275|17|5||1|1.0
203|д2500к|до 2500 кг|до 2500 кг|NUSR|276|17|6|NUSR|1|1.0
204|боевой|боевой|боевой|ADJF|277|17|7||3|1.0
205|нагрузка|нагрузки|нагрузки|NOUN|278|17|8||3|1.0
206|самолет|самолет|Самолет|NOUN|279|18|1|SPEC|11|1.0
207|имею|имел|имел|VERB|280|18|2||2|1.0
208|8т|8 точек|8 точек|NUSR|281|18|3|NUSR|1|1.0
209|подвесок|подвески|подвески|NOUN|282|18|4||1|1.0
210|вооружение|вооружения|вооружения|NOUN|283|18|5||1|1.0
211|4н|4 на|4 на|NUSR|284|18|6|NUSR|1|1.0
212|крыло|крыле|крыле|NOUN|285|18|7|SPEC|1|1.0
213|и4н|и 4 на|и 4 на|NUSR|286|18|8|NUSR|1|1.0
214|пилон|пилоне|пилоне|NOUN|287|18|9||1|1.0
215|фюзеляж|фюзеляжем|фюзеляжем|NOUN|289|18|11|SPEC|2|1.0
216|носовой|носовая|Носовая|ADJF|290|19|1||1|1.0
217|часть|часть|часть|NOUN|291|19|2||1|1.0
218|фюзеляж|фюзеляжа|фюзеляжа|NOUN|292|19|3|SPEC|2|1.0
219|взят|взята|взята|PRTS|293|19|4||1|1.0
220|су-25уб|су-25уб|Су-25УБ|DSNU|295|19|6|DSNU|1|1.0
221|спаренный|спаренной|спаренной|PRTF|298|19|9||1|1.0
222|3|30-мм|30-мм|NUSR|299|19|10|NUSR|1|1.0
223|пушка|пушкой|пушкой|NOUN|300|19|11|SPEC|1|1.0
224|гш-30|гш-30|ГШ-30|DSNU|301|19|12|DSNU|1|1.0
225|пилотский|пилотской|пилотской|ADJF|303|19|14||1|1.0
226|бронированный|бронированной|бронированной|ADJF|304|19|15||2|2.0
227|кабина|кабиной|кабиной|NOUN|305|19|16|SPEC|1|1.0
228|находился|находится|находится|VERB|306|19|17||1|1.0
229|бронированный|бронированный|бронированный|ADJF|307|19|18||2|2.0
230|отсек|отсек|отсек|NOUN|309|19|20||1|1.0
231|отделение|отделения|отделения|NOUN|311|19|22||1|1.0
232|десантник|десантников|десантников|NOUN|312|19|23||1|1.0
233|предполагаюсь|предполагалось|Предполагалось|VERB|313|20|1||4|1.0
234|использование|использование|использование|NOUN|314|20|2||3|1.0
235|двигатель|двигателей|двигателей|NOUN|315|20|3|SPEC|2|1.0
236|твд-20|твд-20|ТВД-20|DSNU|316|20|4|DSNU|1|1.0
237|твд-1500|твд-1500|ТВД-1500|DSNU|317|20|5|DSNU|1|1.0
238|другой|других|других|ADJF|319|20|7||2|1.0
239|вариант|вариантов|вариантов|NOUN|320|20|8||3|1.0
240|мощность|мощностью|мощностью|NOUN|321|20|9||1|1.0
241|1400л|1400 л.с|1400 л.с|NUSR|323|20|11|NUSR|1|1.0
242|мотогондолы|мотогондолы|мотогондолы|UNKN|324|20|12|UNKN|1|1.0
243|закрываюсь|закрывались|закрывались|VERB|325|20|13||1|1.0
244|броня|броней|броней|NOUN|326|20|14|SPEC|1|1.0
245|винт|винты|винты|NOUN|327|20|15||1|1.0
246|шестилопастные|шестилопастные|шестилопастные|UNKN|328|20|16|UNKN|1|1.0
247|скорость|скорость|Скорость|NOUN|329|21|1||1|1.0
248|двигатель|двигателях|двигателях|NOUN|332|21|4|SPEC|2|1.0
249|предполагаюсь|предполагалась|предполагалась|VERB|333|21|5||4|1.0
250|480-490к|480-490 км/ч|480-490 км/ч|NUSR|334|21|6|NUSR|1|1.0
251|проведен|проведен|проведен|PRTS|336|22|2||1|1.0
252|полный|полный|полный|ADJF|337|22|3||1|1.0
253|процесс|процесс|процесс|NOUN|338|22|4||1|1.0
254|продувка|продувок|продувок|NOUN|339|22|5||1|1.0
255|модель|моделей|моделей|NOUN|340|22|6||1|1.0
256|цаги|цаги|ЦАГИ|NOUN|342|22|8|UPPR|1|1.0
257|ссср|ссср|СССР|ABVR|347|22|13|SPEC|1|1.0
258|развалился|развалился|развалился|VERB|348|22|14||1|1.0
259|угроза|угроза|угроза|NOUN|350|22|16||1|1.0
260|ядерный|ядерной|ядерной|ADJF|351|22|17||3|1.0
261|война|войны|войны|NOUN|352|22|18||2|1.0
262|утратил|утратила|утратила|VERB|353|22|19||1|1.0
263|момент|момент|момент|NOUN|356|22|22||2|1.0
264|актуальность|актуальность|актуальность|NOUN|357|22|23||1|1.0
265|программа|программа|программа|NOUN|358|22|24||6|1.0
266|свернут|свернута|свернута|ADJS|360|22|26||1|1.0
267|настоящий|настоящий|настоящий|ADJF|363|23|3||1|1.0
268|момент|момент|момент|NOUN|364|23|4||2|1.0
269|мир|мире|мире|NOUN|366|23|6||1|1.0
270|наблюдаюсь|наблюдается|наблюдается|VERB|367|23|7||1|1.0
271|любопытный|любопытная|любопытная|ADJF|368|23|8||4|1.0
272|тенденция|тенденция|тенденция|NOUN|369|23|9||1|1.0
273|разработка|разработка|разработка|NOUN|370|23|10||2|1.0
274|участие|участия|участия|NOUN|372|23|12||1|1.0
275|конфликт|конфликтах|конфликтах|NOUN|374|23|14||2|1.0
276|низкий|низкой|низкой|ADJF|375|23|15||2|1.0
277|интенсивность|интенсивности|интенсивности|NOUN|376|23|16||2|1.0
278|легкий|легких|легких|ADJF|377|23|17||1|1.0
279|штурмовик|штурмовиков|штурмовиков|NOUN|378|23|18|SPEC|3|1.0
280|баз|базе|базе|NOUN|380|23|20||1|1.0
281|учебно-тренировочный|учебно-тренировочных|учебно-тренировочных|ADJF|381|23|21||1|1.0
282|гражданский|гражданских|гражданских|ADJF|384|23|24||1|1.0
283|турбовинтовой|турбовинтовых|турбовинтовых|ADJF|385|23|25||1|1.0
284|самолет|самолетов|самолетов|NOUN|386|23|26|SPEC|11|1.0
285|использование|использование|использование|NOUN|389|24|3||3|1.0
286|контрпартизанских|контрпартизанских|контрпартизанских|UNKN|391|24|5|UNKN|1|1.0
287|операция|операциях|операциях|NOUN|392|24|6||1|1.0
288|сверхсовременный|сверхсовременных|сверхсовременных|ADJF|393|24|7||1|1.0
289|высокотехнологичный|высокотехнологичных|высокотехнологичных|ADJF|394|24|8||1|1.0
290|многоцелевой|многоцелевых|многоцелевых|ADJF|395|24|9||1|1.0
291|самолет|самолетов|самолетов|NOUN|396|24|10|SPEC|11|1.0
292|не|не|не|PRCL|397|24|11||4|2.0
293|дорого|дорого|дорого|ADVB|400|24|14||1|1.0
294|не|не|не|PRCL|403|24|17||4|2.0
295|фон|фоне|фоне|NOUN|409|25|4||1|1.0
296|анаконда|анаконда|Анаконда|NOUN|410|25|5|CLIV|2|1.0
297|другой|другие|другие|ADJF|412|25|7||2|1.0
298|спроектированный|спроектированные|спроектированные|PRTF|413|25|8||1|1.0
299|рамка|рамках|рамках|NOUN|415|25|10||3|1.0
300|программа|программы|программы|NOUN|416|25|11||6|1.0
301|лвш|лвш|ЛВШ|UPPR|417|25|12|UPPR|5|1.0
302|машина|машины|машины|NOUN|418|25|13|SPEC|3|1.0
303|выполненный|выполненные|выполненные|PRTF|419|25|14||1|1.0
304|учет|учетом|учетом|NOUN|421|25|16||1|1.0
305|современный|современных|современных|ADJF|422|25|17||1|1.0
306|реалия|реалий|реалий|NOUN|423|25|18||1|1.0
307|требование|требований|требований|NOUN|425|25|20||1|1.0
308|могу|могут|могут|VERB|426|25|21||3|1.0
309|оказаться|оказаться|оказаться|INFN|427|25|22||2|1.0
310|востребованный|востребованными|востребованными|PRTF|429|25|24||1|1.0
311|мировой|мировом|мировом|NOUN|431|25|26||2|1.0
312|рынок|рынке|рынке|NOUN|432|25|27||2|1.0
313|штурмовик|штурмовики|штурмовики|NOUN|436|26|4|SPEC|3|1.0
314|могу|могут|могут|VERB|437|26|5||3|1.0
315|оказаться|оказаться|оказаться|INFN|438|26|6||2|1.0
316|вкс|вкс|ВКС|ABVR|442|26|10|SPEC|1|1.0
317|россия|россии|России|NOUN|443|26|11|SPEC|1|1.0
318|участвующий|участвующих|участвующих|PRTF|444|26|12||1|1.0
319|конфликт|конфликтах|конфликтах|NOUN|446|26|14||2|1.0
320|низкий|низкой|низкой|ADJF|447|26|15||2|1.0
321|интенсивность|интенсивности|интенсивности|NOUN|448|26|16||2|1.0
322|борис|борис|Борис|NOUN|449|27|1||1|1.0
323|джерелиевский|джерелиевский|Джерелиевский|TITL|450|27|2|TITL|1|1.0
324|газета|газета|Газета|NOUN|451|28|1||1|1.0
325|впк|военно-промышленный курьер|Военно-промышленный курьер|WIQM|452|28|2|WIQM|1|1.0
