|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
32|эдвардс|эдвардс|Эдвардс|CLIV|40|4|6|CLIV|1|1.0
33|напомнил|напомним|Напомним|VERB|41|5|1||2|1.0
34|данный|данный|данный|ADJF|44|5|4||5|1.0
35|момент|момент|момент|NOUN|45|5|5||4|1.0
36|основный|основным|основным|ADJF|46|5|6||1|1.0
37|носитель|носителем|носителем|NOUN|47|5|7|SPEC|2|1.0
38|ракета|ракет|ракет|NOUN|48|5|8|SPEC|6|1.0
39|гиперзвуковой|гиперзвукового|гиперзвукового|ADJF|49|5|9||5|1.0
40|комплекс|комплекса|комплекса|NOUN|50|5|10|SPEC|3|1.0
41|кинжал|кинжал|Кинжал|NOUN|51|5|11|SPEC|3|1.0
42|являюсь|является|является|VERB|52|5|12||1|1.0
43|истребитель-перехватчик|истребитель-перехватчик|истребитель-перехватчик|UNKN|53|5|13|UNKN|1|1.0
44|миг-31|миг-31|МиГ-31|DSNU|54|5|14|DSNU|1|1.0
45|сша|сша|США|NOUN|56|6|2|SPEC|4|1.0
46|качество|качестве|качестве|NOUN|58|6|4||2|1.0
47|носитель|носителя|носителя|NOUN|59|6|5|SPEC|2|1.0
48|выбран|выбран|выбран|PRTS|60|6|6||1|1.0
49|стратегический|стратегический|стратегический|ADJF|61|6|7||1|1.0
50|бомбардировщик|бомбардировщик|бомбардировщик|NOUN|62|6|8|SPEC|1|1.0
51|b-52|b-52|B-52|DSNU|63|6|9|DSNU|1|1.0
52|b5|b-52h|B-52H|ABVR|64|6|10|ABVR|1|1.0
53|бортовый|бортовым|бортовым|ADJF|66|6|12||1|1.0
54|номер|номером|номером|NOUN|67|6|13||1|1.0
55|0036|0036|0036|NUMB|68|6|14|NUMB|1|1.0
56|речь|речь|речь|NOUN|70|7|2||2|1.0
57|заходил|заходит|заходит|VERB|71|7|3||1|1.0
58|возможный|возможных|возможных|ADJF|73|7|5||1|1.0
59|испытание|испытаниях|испытаниях|NOUN|74|7|6||4|1.0
60|истребитель|истребителях|истребителях|NOUN|76|7|8|SPEC|1|1.0
61|данные|данным|данным|NOUN|78|8|2||2|1.0
62|опубликованный|опубликованным|опубликованным|PRTF|79|8|3||1|1.0
63|западный|западных|западных|ADJF|81|8|5||1|1.0
64|сми|сми|СМИ|NOUN|82|8|6|UPPR|1|1.0
65|реализация|реализация|реализация|NOUN|83|8|7||3|1.0
66|программа|программы|программы|NOUN|84|8|8||1|1.0
67|данный|данный|данный|ADJF|86|8|10||5|1.0
68|момент|момент|момент|NOUN|87|8|11||4|1.0
69|обхожусь|обходится|обходится|VERB|88|8|12||1|1.0
70|780 млн|780 млн|780 млн|NUSR|90|8|14|NUSR|1|1.0
71|доллар|долларов|долларов|NOUN|91|8|15||1|1.0
72|контракт|контракт|Контракт|NOUN|92|9|1||1|1.0
73|род|рода|рода|NOUN|95|9|4||1|1.0
74|реализация|реализацию|реализацию|NOUN|96|9|5||3|1.0
75|американский|американские|американские|ADJF|97|9|6||3|1.0
76|ввс|ввс|ВВС|ABVR|98|9|7|SPEC|1|1.0
77|заключил|заключили|заключили|VERB|99|9|8||1|1.0
78|lmfc|lmfc|LMFC|UPPR|101|9|10|UPPR|1|1.0
79|lm|lockheed missiles and fire control|Lockheed Missiles and Fire Control|ABVR|102|9|11|ABVR|1|1.0
80|помощник|помощник|Помощник|NOUN|103|10|1||1|1.0
81|секретаря|секретаря|секретаря|GRND|104|10|2||1|1.0
82|вс|ввс сша|ВВС США|UPPR|105|10|3|UPPR|2|1.0
83|закупка|закупкам|закупкам|NOUN|107|10|5||1|1.0
84|технология|технологиям|технологиям|NOUN|108|10|6||1|1.0
85|логистика|логистике|логистике|NOUN|110|10|8||1|1.0
86|ур|уилл ропер|Уилл Ропер|NAME|111|10|9|NAME|1|1.0
87|отмечаю|отмечает|отмечает|VERB|112|10|10||1|1.0
88|новое|новое|новое|NOUN|114|10|12||1|1.0
89|вооружение|вооружение|вооружение|NOUN|115|10|13||3|1.0
90|помог|поможет|поможет|VERB|116|10|14||1|1.0
91|противостоять|противостоять|противостоять|INFN|117|10|15||1|1.0
92|противник|противникам|противникам|NOUN|118|10|16||1|1.0
93|вашингтон|вашингтона|Вашингтона|NOUN|119|10|17|TITL|1|1.0
94|не|не|не|PRCL|122|11|3||4|1.0
95|скрываюсь|скрывается|скрывается|VERB|123|11|4||1|1.0
96|сша|сша|США|NOUN|125|11|6|SPEC|4|1.0
97|вынужден|вынуждены|вынуждены|PRTS|126|11|7||1|1.0
98|вступить|вступить|вступить|INFN|127|11|8||1|1.0
99|гонка|гонку|гонку|NOUN|129|11|10||1|1.0
100|направление|направлении|направлении|NOUN|131|11|12||1|1.0
101|гиперзвуковой|гиперзвуковых|гиперзвуковых|ADJF|132|11|13||5|1.0
102|вооружение|вооружений|вооружений|NOUN|133|11|14||3|1.0
103|россия|россией|Россией|NOUN|135|11|16|SPEC|1|1.0
104|китай|китаем|Китаем|NOUN|137|11|18|SPEC|1|1.0
105|проведённый|проведённых|проведённых|PRTF|139|12|2||1|1.0
106|аэродинамический|аэродинамических|аэродинамических|ADJF|140|12|3||3|1.0
107|испытание|испытаний|испытаний|NOUN|141|12|4||4|1.0
108|ракета|ракеты|ракеты|NOUN|142|12|5|SPEC|6|1.0
109|agm-183a|agm-183a|AGM-183A|DSNU|143|12|6|DSNU|2|1.0
110|arrw|arrw|ARRW|UPPR|144|12|7|UPPR|2|1.0
111|добавил|добавил|добавил|VERB|146|12|9||1|1.0
112|данный|данный|данный|ADJF|149|12|12||5|1.0
113|момент|момент|момент|NOUN|150|12|13||4|1.0
114|иду|идёт|идёт|VERB|151|12|14||2|1.0
115|анализ|анализ|анализ|NOUN|152|12|15||1|1.0
116|полученный|полученных|полученных|PRTF|153|12|16||1|1.0
117|данные|данных|данных|NOUN|154|12|17||2|1.0
118|сша|сша|США|NOUN|158|13|4|SPEC|4|1.0
119|утверждаюсь|утверждается|утверждается|VERB|159|13|5||1|1.0
120|боевой|боевой|боевой|ADJF|161|13|7||1|1.0
121|блок|блок|блок|NOUN|162|13|8||1|1.0
122|ракета|ракеты|ракеты|NOUN|163|13|9|SPEC|6|1.0
123|способен|способен|способен|ADJS|164|13|10||2|1.0
124|подходить|подходить|подходить|INFN|165|13|11||1|1.0
125|цель|цели|цели|NOUN|167|13|13||1|1.0
126|скорость|скорости|скорости|NOUN|169|13|15||1|1.0
127|составляющий|составляющей|составляющей|PRTF|170|13|16||1|1.0
128|до 20 скоростей|до 20 скоростей|до 20 скоростей|NUSR|171|13|17|NUSR|1|1.0
129|звук|звука|звука|NOUN|172|13|18||1|1.0
130|2м|20 м|20 М|ABVR|173|13|19|ABVR|1|1.0
131|напомнил|напомним|Напомним|VERB|174|14|1||2|1.0
132|пуск|пуска|пуска|NOUN|176|14|3||2|1.0
133|крайний|крайней|крайней|ADJF|178|14|5||1|1.0
134|меря|мере|мере|NOUN|179|14|6||1|1.0
135|не|не|не|PRCL|183|14|10||4|2.0
136|говорюсь|говорится|говорится|VERB|184|14|11||1|1.0
137|данный|данный|данный|ADJF|186|14|13||5|1.0
138|момент|момент|момент|NOUN|187|14|14||4|1.0
139|не|не|не|PRCL|188|14|15||4|2.0
140|кадр|кадрах|кадрах|NOUN|191|15|2||1|1.0
141|прототип|прототипом|прототипом|NOUN|193|15|4||2|1.0
142|перспективный|перспективной|перспективной|ADJF|194|15|5||2|1.0
143|американский|американской|американской|ADJF|195|15|6||3|1.0
144|ракета|ракетой|ракетой|NOUN|196|15|7|SPEC|6|1.0
145|креплюсь|крепился|крепился|VERB|200|15|11||1|1.0
146|точка|точке|точке|NOUN|202|15|13||1|1.0
147|подвес|подвеса|подвеса|NOUN|203|15|14||1|1.0
148|левый|левым|левым|NOUN|205|15|16||1|1.0
149|крыло|крылом|крылом|NOUN|206|15|17|SPEC|1|1.0
150|стратег|стратега|стратега|NOUN|207|15|18|WIQM|1|1.0
151|параметр|параметры|Параметры|NOUN|208|16|1||1|1.0
152|b-52h|b-52h|B-52H|DSNU|209|16|2|DSNU|1|1.0
153|таков|таковы|таковы|ADJS|210|16|3||1|1.0
154|способен|способен|способен|ADJS|213|16|6||2|1.0
155|вооружиться|вооружиться|вооружиться|INFN|214|16|7||1|1.0
156|несколько|несколькими|несколькими|NUMR|215|16|8||1|1.0
157|ракета|ракетами|ракетами|NOUN|216|16|9|SPEC|6|1.0
158|ракета|ракете|ракете|NOUN|220|17|2|SPEC|6|1.0
159|твердотопливный|твердотопливная|твердотопливная|ADJF|225|17|7||1|1.0
160|самолёт|самолёт|Самолёт|NOUN|226|18|1|SPEC|1|1.0
161|выступаю|выступает|выступает|VERB|227|18|2||1|1.0
162|разгонный|разгонной|разгонной|ADJF|229|18|4|WIQM|1|1.0
163|платформа|платформой|платформой|NOUN|230|18|5|SPEC|1|1.0
164|случай|случае|случае|NOUN|234|18|9||2|1.0
165|российский|российским|российским|ADJF|236|18|11||2|1.0
166|кинжал|кинжалом|Кинжалом|NOUN|237|18|12|SPEC|3|1.0
167|вс|ввс сша|ВВС США|UPPR|239|19|2|UPPR|2|1.0
168|сообщаю|сообщают|сообщают|VERB|240|19|3||1|1.0
169|ожидаю|ожидают|ожидают|VERB|242|19|5||1|1.0
170|поставка|поставок|поставок|NOUN|243|19|6||1|1.0
171|вооружение|вооружение|вооружение|NOUN|245|19|8||3|1.0
172|гиперзвуковой|гиперзвуковых|гиперзвуковых|ADJF|246|19|9||5|1.0
173|ракетный|ракетных|ракетных|ADJF|247|19|10||1|1.0
174|комплекс|комплексов|комплексов|NOUN|248|19|11|SPEC|3|1.0
175|2022 году|2022 году|2022 году|NUSR|250|19|13|NUSR|1|1.0
