|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
118|работа|работу|работу|NOUN|167|11|9||1|1.0
119|создание|созданием|созданием|NOUN|169|11|11||1|1.0
120|широкий|широкого|широкого|ADJF|170|11|12||1|1.0
121|перечень|перечня|перечня|NOUN|171|11|13||1|1.0
122|летательный|летательных|летательных|ADJF|172|11|14||1|1.0
123|аппарат|аппаратов|аппаратов|NOUN|173|11|15|SPEC|2|1.0
124|научный|научных|научных|ADJF|175|12|2||1|1.0
125|ретрансляционный|ретрансляционных|ретрансляционных|ADJF|176|12|3||1|1.0
126|телекоммуникационный|телекоммуникационных|телекоммуникационных|ADJF|177|12|4||1|1.0
127|навигационный|навигационных|навигационных|ADJF|179|12|6||1|1.0
128|спутник|спутников|спутников|NOUN|180|12|7||2|1.0
129|страна|стране|стране|NOUN|182|12|9||4|1.0
130|разрабатываюсь|разрабатываются|разрабатываются|VERB|183|12|10||1|1.0
131|технология|технологии|технологии|NOUN|184|12|11||5|1.0
132|исследование|исследования|исследования|NOUN|186|12|13||1|1.0
133|астероид|астероидов|астероидов|NOUN|187|12|14||1|1.0
134|марс|марса|Марса|NOUN|189|12|16|TITL|1|1.0
135|интенсивный|интенсивному|интенсивному|ADJF|191|12|18||2|1.0
136|изучение|изучению|изучению|NOUN|192|12|19||1|1.0
137|поверхность|поверхности|поверхности|NOUN|193|12|20||1|1.0
138|ученый|ученые|ученые|NOUN|195|12|22||1|1.0
139|кнр|кнр|КНР|NOUN|196|12|23|UPPR|4|1.0
140|намерен|намерены|намерены|ADJS|197|12|24||1|1.0
141|приступить|приступить|приступить|INFN|198|12|25||1|1.0
142|2020-2025 годах|2020-2025 годах|2020-2025 годах|NUSR|200|12|27|NUSR|1|1.0
143|официальный|официальной|официальной|ADJF|202|13|2||1|1.0
144|статистик|статистике|статистике|NOUN|203|13|3||1|1.0
145|космический|космическом|космическом|ADJF|205|13|5||6|1.0
146|пространство|пространстве|пространстве|NOUN|206|13|6||1|1.0
147|находился|находятся|находятся|VERB|207|13|7||1|1.0
148|200 действующих|200 действующих|200 действующих|NUSR|209|13|9|NUSR|1|1.0
149|китайский|китайских|китайских|ADJF|210|13|10||1|1.0
150|спутник|спутников|спутников|NOUN|211|13|11||2|1.0
151|треть|треть|треть|NOUN|212|13|12||1|1.0
152|весь|всех|всех|ADJF|214|13|14||1|1.0
153|имеющийся|имеющихся|имеющихся|PRTF|215|13|15||1|1.0
154|аппарат|аппаратов|аппаратов|NOUN|217|13|17|SPEC|2|1.0
155|китай|китай|Китай|NOUN|220|14|3|SPEC|4|1.0
156|осуществил|осуществил|осуществил|VERB|221|14|4||1|1.0
157|307 запусков|307 запусков|307 запусков|NUSR|222|14|5|NUSR|1|1.0
158|39 в|39 в|39 в|NUSR|225|14|8|NUSR|1|1.0
159|прошлое|прошлом|прошлом|NOUN|226|14|9||1|1.0
160|год|году|году|NOUN|227|14|10||4|1.0
161|текущий|текущем|текущем|ADJF|229|15|2||2|1.0
162|год|году|году|NOUN|230|15|3||4|1.0
163|страна|страна|страна|NOUN|231|15|4||4|1.0
164|планирую|планирует|планирует|VERB|232|15|5||1|1.0
165|вывести|вывести|вывести|INFN|233|15|6||1|1.0
166|орбита|орбиту|орбиту|NOUN|235|15|8||2|1.0
167|30 искусственных|30 искусственных|30 искусственных|NUSR|237|15|10|NUSR|1|1.0
168|космический|космических|космических|ADJF|238|15|11||6|1.0
169|объект|объектов|объектов|NOUN|239|15|12||1|1.0
