|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
0|сша|сша|США|NOUN|1|1|1|SPEC|10|1.0
1|россия|россия|Россия|NOUN|3|1|3|SPEC|4|1.0
2|расторг|расторгли|расторгли|VERB|4|1|4||1|1.0
3|дрсмд|дрсмд|ДРСМД|UPPR|5|1|5|UPPR|1|1.0
4|мир|мир|мир|NOUN|6|1|6||7|1.0
5|пошатнулся|пошатнулся|пошатнулся|VERB|7|1|7||1|1.0
6|германия|германии|Германии|NOUN|11|2|4|SPEC|3|1.0
7|мечтающий|мечтающей|мечтающей|PRTF|12|2|5||1|1.0
8|особый|особом|особом|ADJF|14|2|7||2|1.0
9|путь|пути|пути|NOUN|15|2|8||3|1.0
10|разоренный|разоренная|разоренная|PRTF|17|2|10||1|1.0
11|армия|армия|армия|NOUN|18|2|11||2|1.0
12|нет|нет|нет|PRED|20|2|13||1|1.0
13|собственный|собственной|собственной|ADJF|21|2|14||1|1.0
14|стратегия|стратегии|стратегии|NOUN|22|2|15||1|1.0
15|1990-го|1990-го|1990-го|NUSR|24|3|2|NUSR|1|1.0
16|год|года|года|NOUN|25|3|3||4|1.0
17|германия|германия|Германия|NOUN|26|3|4|SPEC|3|1.0
18|не|не|не|PRCL|27|3|5||10|1.0
19|использовал|использовала|использовала|VERB|28|3|6||2|1.0
20|период|период|период|NOUN|29|3|7||2|1.0
21|междуцарствие|междуцарствия|междуцарствия|NOUN|30|3|8|WIQM|2|1.0
22|глобализированном|глобализированном|глобализированном|UNKN|33|3|11|UNKN|2|1.0
23|мир|мире|мире|NOUN|34|3|12||7|1.0
24|чрезмерный|чрезмерной|чрезмерной|ADJF|36|3|14||2|1.0
25|усталость|усталости|усталости|NOUN|37|3|15||2|1.0
26|сша|сша|США|NOUN|38|3|16|SPEC|10|2.0
27|определить|определить|определить|INFN|39|3|17||2|1.0
28|свой|свои|свои|ADJF|40|3|18||8|1.0
29|интерес|интересы|интересы|NOUN|41|3|19||3|1.0
30|найти|найти|найти|INFN|43|3|21||2|1.0
31|новое|новые|новые|NOUN|44|3|22||2|1.0
32|баланс|балансы|балансы|NOUN|45|3|23||2|1.0
33|сша|сша|США|NOUN|49|3|27|SPEC|10|2.0
34|россия|россией|Россией|NOUN|54|3|32|SPEC|4|1.0
35|китай|китаем|Китаем|NOUN|57|3|35|SPEC|2|1.0
36|пишу|пишет|пишет|VERB|58|3|36||2|1.0
37|немецкий|немецкая|немецкая|ADJF|59|3|37||5|1.0
38|вельта|вельт|Вельт|NOUN|60|3|38|CLIV|1|1.0
39|природа|природа|Природа|NOUN|61|4|1||1|1.0
40|политика|политика|политика|NOUN|63|4|3||1|1.0
41|не|не|не|PRCL|64|4|4||10|1.0
42|терплю|терпят|терпят|VERB|65|4|5||1|1.0
43|вакуум|вакуума|вакуума|NOUN|66|4|6||1|1.0
44|мировой|мировому|Мировому|NOUN|67|5|1||7|2.0
45|порядок|порядку|порядку|NOUN|68|5|2||5|1.0
46|нужен|нужна|нужна|ADJS|69|5|3||1|1.0
47|мировой|мировая|мировая|ADJF|70|5|4||7|2.0
48|держава|держава|держава|NOUN|71|5|5||5|1.0
49|вышел|вышло|вышло|VERB|75|6|4||1|1.0
50|борьба|борьба|борьба|NOUN|77|6|6||2|1.0
51|равновесие|равновесие|равновесие|NOUN|79|6|8||1|1.0
52|гегемония|гегемонию|гегемонию|NOUN|81|6|10||1|1.0
53|превратился|превратится|превратится|VERB|82|6|11||1|1.0
54|ядерный|ядерную|ядерную|ADJF|84|6|13||12|1.0
55|игра|игру|игру|NOUN|85|6|14||1|1.0
56|костя|кости|кости|NOUN|87|6|16||1|1.0
57|причина|причина|причина|NOUN|89|7|2||1|1.0
58|сша|сша|США|NOUN|92|7|5|SPEC|10|1.0
59|дт|дональд трамп|Дональд Трамп|NAME|95|7|8|NAME|2|1.0
60|пишу|пишет|пишет|VERB|97|7|10||2|1.0
61|свой|своих|своих|ADJF|99|7|12||8|1.0
62|противоречивый|противоречивых|противоречивых|ADJF|100|7|13||1|1.0
63|твит|твитах|твитах|NOUN|101|7|14||1|1.0
64|не|не|не|PRCL|102|7|15||10|1.0
65|могу|могут|могут|VERB|103|7|16||1|1.0
66|освободиться|освободиться|освободиться|INFN|104|7|17||1|1.0
67|обязательство|обязательств|обязательств|NOUN|106|7|19||2|1.0
68|интерес|интересов|интересов|NOUN|108|7|21||3|1.0
69|военный|военных|военных|NOUN|109|7|22||1|1.0
70|инвестиция|инвестиций|инвестиций|NOUN|110|7|23||1|1.0
71|обещание|обещаний|обещаний|NOUN|112|7|25||1|1.0
72|гарантия|гарантий|гарантий|NOUN|113|7|26||3|1.0
73|ведущий|ведущая|Ведущая|ADJF|114|8|1||2|1.0
74|роль|роль|роль|NOUN|115|8|2||1|1.0
75|сша|сша|США|NOUN|116|8|3|SPEC|10|1.0
76|ядерный|ядерной|ядерной|ADJF|118|8|5||12|1.0
77|супердержава|супердержавы|супердержавы|NOUN|119|8|6||1|1.0
78|остаюсь|остается|остается|VERB|122|8|9||1|1.0
79|связанный|связанной|связанной|ADJF|123|8|10||1|1.0
80|дняо|дняо|ДНЯО|UPPR|125|8|12|UPPR|1|1.0
81|доняо|договор о нераспространении ядерного оружия|Договор о нераспространении ядерного оружия|ABVR|126|8|13|ABVR|1|1.0
82|полвека|полвека|полвека|NOUN|129|8|16||1|1.0
83|сша|сша|США|NOUN|131|9|2|SPEC|10|1.0
84|задействовал|задействуют|задействуют|VERB|132|9|3||1|1.0
85|свой|свои|свои|ADJF|133|9|4||8|1.0
86|зип|звезды и полосы|звезды и полосы|WIQM|134|9|5|WIQM|1|1.0
87|хоккайдо|хоккайдо|Хоккайдо|NOUN|136|9|7|TITL|1|1.0
88|ландштуле|ландштуле|Ландштуле|TITL|138|9|9|TITL|1|1.0
89|шотландский|шотландских|шотландских|ADJF|140|9|11||1|1.0
90|база|базах|базах|NOUN|141|9|12||1|1.0
91|ядерный|ядерного|ядерного|ADJF|142|9|13||12|1.0
92|оружие|оружия|оружия|NOUN|143|9|14||8|1.0
93|персидский|персидском|Персидском|ADJF|146|9|17|TITL|2|1.0
94|залив|заливе|заливе|NOUN|147|9|18||2|1.0
95|внести|внести|внести|INFN|149|9|20||1|1.0
96|музей|музей|музей|NOUN|152|9|23||1|1.0
97|трагический|трагических|трагических|ADJF|153|9|24||1|1.0
98|заблуждение|заблуждений|заблуждений|NOUN|154|9|25||1|1.0
99|основный|основные|основные|ADJF|156|9|27||1|1.0
100|вопрос|вопросы|вопросы|NOUN|157|9|28||4|1.0
101|мировой|мирового|мирового|NOUN|158|9|29||7|1.0
102|порядок|порядка|порядка|NOUN|159|9|30||5|1.0
103|встал|встанут|встанут|VERB|160|9|31||2|1.0
104|цитированный|цитированные|цитированные|PRTF|163|10|2||1|1.0
105|ввбд|взрослые в белом доме|взрослые в Белом доме|WIQM|164|10|3|WIQM|1|1.0
106|время|временем|временем|NOUN|166|10|5||2|1.0
107|исключение|исключения|исключения|NOUN|170|10|9||1|1.0
108|впал|впали|впали|VERB|171|10|10||1|1.0
109|немилость|немилость|немилость|NOUN|173|10|12||1|1.0
110|настал|настал|Настал|VERB|174|11|1||1|1.0
111|час|час|час|NOUN|175|11|2||1|1.0
112|политик|политиков|политиков|NOUN|176|11|3||3|1.0
113|специализирующийся|специализирующихся|специализирующихся|PRTF|177|11|4||1|1.0
114|внутренний|внутренних|внутренних|ADJF|179|11|6||1|1.0
115|вопрос|вопросах|вопросах|NOUN|180|11|7||4|1.0
116|идеолог|идеологов|идеологов|NOUN|181|11|8||1|1.0
117|экспериментатор|экспериментаторов|экспериментаторов|NOUN|183|11|10||1|1.0
118|глаз|глазами|глазами|NOUN|189|11|16||1|1.0
119|берлин|берлин|Берлин|NOUN|190|11|17|TITL|1|1.0
120|карибский|карибский|Карибский|ADJF|192|11|19|TITL|1|1.0
121|кризис|кризис|кризис|NOUN|193|11|20||1|1.0
122|дс|дядя сэм|Дядя Сэм|CLIV|195|12|2|CLIV|1|1.0
123|весь|всем|всем|ADJF|197|12|4||2|1.0
124|предостережение|предостережениям|предостережениям|NOUN|198|12|5||2|1.0
125|страна|страны|страны|NOUN|201|12|8||1|1.0
126|предел|пределами|пределами|NOUN|206|12|13||1|1.0
127|сбросил|сбросит|сбросит|VERB|208|12|15||1|1.0
128|груз|груз|груз|NOUN|209|12|16||1|1.0
129|мировой|мирового|мирового|NOUN|210|12|17||7|1.0
130|порядок|порядка|порядка|NOUN|211|12|18||5|1.0
131|геометрия|геометрия|геометрия|NOUN|213|12|20||1|1.0
132|власть|власти|власти|NOUN|214|12|21||2|1.0
133|мир|мире|мире|NOUN|216|12|23||7|1.0
134|непоправим|непоправимо|непоправимо|ADJS|219|12|26||1|1.0
135|изменился|изменится|изменится|VERB|220|12|27||1|1.0
136|тосковать|тосковать|тосковать|INFN|222|13|2||1|1.0
137|упорядоченный|упорядоченным|упорядоченным|PRTF|224|13|4||1|1.0
138|отношение|отношениям|отношениям|NOUN|225|13|5||1|1.0
139|время|времен|времен|NOUN|226|13|6||2|1.0
140|холодный|холодной|Холодной|ADJF|227|13|7|TITL|1|1.0
141|война|войны|войны|NOUN|228|13|8||3|2.0
142|война|война|война|NOUN|229|13|9||3|2.0
143|маловероятен|маловероятна|маловероятна|ADJS|230|13|10||1|1.0
144|мир|мир|мир|NOUN|231|13|11||7|1.0
145|невозможен|невозможен|невозможен|ADJS|232|13|12||1|1.0
146|не|не|не|PRCL|236|14|4||10|1.0
147|первый|первую|первую|ADJF|239|14|7||1|1.0
148|очередь|очередь|очередь|NOUN|240|14|8||1|1.0
149|ск|северная корея|Северная Корея|NAME|241|14|9|NAME|1|1.0
150|иран|иран|Иран|NOUN|243|14|11|SPEC|1|1.0
151|стремлюсь|стремятся|стремятся|VERB|245|14|13||2|1.0
152|заполучить|заполучить|заполучить|INFN|246|14|14||1|1.0
153|весь|всех|всех|ADJF|249|14|17||2|1.0
154|оружие|оружий|оружий|NOUN|250|14|18||8|1.0
155|страховка|страховку|страховку|NOUN|252|14|20||2|1.0
156|смена|смены|смены|NOUN|254|14|22||1|1.0
157|режим|режима|режима|NOUN|255|14|23||1|1.0
158|ядерный|ядерный|Ядерный|ADJF|259|15|1||12|1.0
159|вопрос|вопрос|вопрос|NOUN|260|15|2||4|1.0
160|с 50-х|с 50-х|с 50-х|NUSR|262|15|4|NUSR|1|1.0
161|год|годов|годов|NOUN|263|15|5||4|1.0
162|изучаю|изучали|изучали|VERB|265|15|7||1|1.0
163|разумный|разумные|разумные|ADJF|269|15|11||1|1.0
164|государство|государства|государства|NOUN|270|15|12||2|1.0
165|швеция|швеция|Швеция|NOUN|272|15|14|SPEC|1|1.0
166|швейцария|швейцария|Швейцария|NOUN|274|15|16|SPEC|1|1.0
167|встал|встал|встал|VERB|275|15|17||2|1.0
168|прав|права|права|ADJS|280|15|22||3|1.0
169|обжалование|обжалования|обжалования|NOUN|281|15|23||1|1.0
170|сша|сша|США|NOUN|286|16|5|SPEC|10|1.0
171|россия|россия|Россия|NOUN|288|16|7|SPEC|4|1.0
172|китай|китаем|Китаем|NOUN|291|16|10|SPEC|2|1.0
173|другой|другой|другой|ADJF|294|16|13||2|1.0
174|планет|планете|планете|NOUN|295|16|14||1|1.0
175|связан|связаны|связаны|PRTS|301|16|20||1|1.0
176|борьба|борьбе|борьбе|NOUN|303|16|22||2|1.0
177|распространение|распространения|распространения|NOUN|305|16|24||2|1.0
178|ядерный|ядерного|ядерного|ADJF|306|16|25||12|1.0
179|оружие|оружия|оружия|NOUN|307|16|26||8|1.0
180|обладание|обладание|обладание|NOUN|309|17|2||1|1.0
181|ядерный|ядерным|ядерным|ADJF|310|17|3||12|1.0
182|оружие|оружием|оружием|NOUN|311|17|4||8|1.0
183|связываю|связывают|связывают|VERB|312|17|5||1|1.0
184|страховка|страховкой|страховкой|NOUN|314|17|7||2|1.0
185|случай|случае|случае|NOUN|316|17|9||2|1.0
186|критический|критических|критических|ADJF|317|17|10||1|1.0
187|ситуация|ситуаций|ситуаций|NOUN|318|17|11||2|1.0
188|крайний|крайней|крайней|ADJF|320|17|13||1|1.0
189|меря|мере|мере|NOUN|321|17|14||1|1.0
190|считаю|считают|считают|VERB|323|17|16||1|1.0
191|пакистан|пакистане|Пакистане|NOUN|325|17|18|SPEC|1|1.0
192|дели|дели|Дели|NOUN|327|17|20|TITL|1|1.0
193|другой|других|других|ADJF|331|17|24||2|1.0
194|место|местах|местах|NOUN|332|17|25||1|1.0
195|опровергнут|опровергнуто|опровергнуто|PRTS|333|17|26||1|1.0
196|не|не|не|PRCL|335|17|28||10|1.0
197|германия|германия|Германия|NOUN|337|18|1|SPEC|3|1.0
198|япония|япония|Япония|NOUN|339|18|3|SPEC|1|1.0
199|малый|малые|малые|ADJF|342|18|6||1|1.0
200|игрок|игроки|игроки|NOUN|343|18|7||1|1.0
201|тайвань|тайвань|Тайвань|NOUN|345|18|9|SPEC|1|1.0
202|полагаюсь|полагались|полагались|VERB|346|18|10||1|1.0
203|свой|своем|своем|ADJF|348|18|12||8|1.0
204|отказ|отказе|отказе|NOUN|349|18|13||2|1.0
205|ядерный|ядерного|ядерного|ADJF|351|18|15||12|2.0
206|оружие|оружия|оружия|NOUN|352|18|16||8|2.0
207|момент|момента|момента|NOUN|354|18|18||1|1.0
208|возвращение|возвращения|возвращения|NOUN|355|18|19||1|1.0
209|большой|большую|большую|ADJF|357|18|21||2|2.0
210|политик|политику|политику|NOUN|358|18|22||3|1.0
211|америка|америка|Америка|NOUN|363|18|27|SPEC|4|1.0
212|отнесся|отнесется|отнесется|VERB|365|18|29||1|1.0
213|расширенный|расширенному|расширенному|PRTF|367|18|31||1|1.0
214|сдерживание|сдерживанию|сдерживанию|NOUN|368|18|32||1|1.0
215|ядерный|ядерным|ядерным|ADJF|370|18|34||12|2.0
216|гарантия|гарантиям|гарантиям|NOUN|371|18|35||3|1.0
217|случай|случае|случае|NOUN|374|18|38||2|1.0
218|необходимость|необходимости|необходимости|NOUN|375|18|39||2|1.0
219|большой|большой|большой|ADJF|377|18|41||2|2.0
220|схватка|схватке|схватке|NOUN|378|18|42||1|1.0
221|мировой|мировой|мировой|NOUN|380|18|44||7|1.0
