|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
92|парковка|парковке|парковке|NOUN|151|11|23||1|1.0
93|адлер|адлере|Адлере|NOUN|153|11|25|TITL|1|1.0
94|водитель|водитель|водитель|NOUN|154|11|26||1|1.0
95|не|не|не|PRCL|158|11|30||31|2.0
96|хочу|хотел|хотел|VERB|159|11|31||2|1.0
97|ехать|ехать|ехать|INFN|160|11|32||1|1.0
98|заказной|заказной|заказной|ADJF|162|11|34||1|1.0
99|автобус|автобус|автобус|NOUN|163|11|35||1|1.0
100|не|не|не|PRCL|164|11|36||31|2.0
101|заполнился|заполнится|заполнится|VERB|165|11|37||1|1.0
102|ушлый|ушлые|ушлые|ADJF|167|11|39||1|1.0
103|таксист|таксисты|таксисты|NOUN|168|11|40||1|1.0
104|набиваю|набивали|набивали|VERB|169|11|41||1|1.0
105|цена|цену|цену|NOUN|170|11|42||4|1.0
106|смеюсь|смеялись|смеялись|VERB|172|11|44||2|2.0
107|жадный|жадными|жадными|ADJF|174|11|46||1|1.0
108|москвич|москвичами|москвичами|NOUN|175|11|47|WIQM|1|1.0
109|уралец|уралец|уралец|NOUN|177|11|49||1|1.0
110|смеюсь|смеялся|смеялся|VERB|179|11|51||2|2.0
111|ответ|ответ|ответ|NOUN|181|11|53||2|1.0
112|полчаса|полчаса|полчаса|NOUN|184|11|56||2|1.0
113|автострада|автостраде|автостраде|NOUN|186|11|58||2|1.0
114|гостиница|гостиницы|гостиницы|NOUN|188|11|60||1|1.0
115|сверхзвуковой|сверхзвуковом|сверхзвуковом|ADJF|190|12|2||24|1.0
116|лайнер|лайнере|лайнере|NOUN|191|12|3||5|1.0
117|время|время|время|NOUN|194|12|6||4|1.0
118|добрался|добрался|добрался|VERB|196|12|8||2|1.0
119|владивосток|владивостока|Владивостока|NOUN|199|12|11|TITL|2|1.0
120|успел|успел|успел|VERB|203|12|15||1|1.0
121|искупаться|искупаться|искупаться|INFN|205|12|17||1|1.0
122|тихий|тихом|Тихом|ADJF|207|12|19|TITL|1|1.0
123|океан|океане|океане|NOUN|208|12|20||1|1.0
124|быстрый|быстрые|быстрые|ADJF|211|13|3||1|1.0
125|путешествие|путешествия|путешествия|NOUN|212|13|4||3|1.0
126|невозможен|невозможны|невозможны|ADJS|213|13|5||1|1.0
127|лет|лет|лет|NOUN|215|13|7||4|1.0
128|десять|десять|десять|NUMR|217|13|9||3|1.0
129|стал|станут|станут|VERB|221|13|13||3|1.0
130|обычный|обычным|обычным|ADJF|222|13|14||4|1.0
131|дело|делом|делом|NOUN|223|13|15||5|1.0
132|эксперт|эксперты|эксперты|NOUN|226|14|3||3|1.0
133|регулятор|регуляторы|регуляторы|NOUN|228|14|5||1|1.0
134|разный|разных|разных|ADJF|230|14|7||1|1.0
135|страна|стран|стран|NOUN|231|14|8||5|1.0
136|не|не|не|PRCL|232|14|9||31|1.0
137|передрался|передерутся|передерутся|VERB|233|14|10||1|1.0
138|ту-144|ту-144|Ту-144|DSNU|235|15|2|DSNU|8|1.0
139|конкорд|конкорд|Конкорд|CLIV|237|15|4|CLIV|5|1.0
140|ушёл|ушли|ушли|VERB|238|15|5||1|1.0
141|история|историю|историю|NOUN|240|15|7||2|1.0
142|сверхзвуковой|сверхзвуковой|Сверхзвуковой|ADJF|241|16|1||24|1.0
143|пассажирский|пассажирский|пассажирский|ADJF|242|16|2||7|1.0
144|транспорт|транспорт|транспорт|NOUN|243|16|3|SPEC|4|1.0
145|существую|существовал|существовал|VERB|246|16|6||1|1.0
146|31.12.1968|31 декабря 1968 года|31 декабря 1968 года|NUSR|247|17|1|NUSR|1|1.0
147|взлетел|взлетел|взлетел|VERB|249|17|3||1|1.0
148|советский|советский|советский|ADJF|250|17|4||2|1.0
149|лайнер|лайнер|лайнер|NOUN|251|17|5||5|1.0
150|ту-144|ту-144|Ту-144|DSNU|252|17|6|DSNU|8|1.0
151|несколько|несколько|несколько|NUMR|255|17|9||5|1.0
152|месяц|месяцев|месяцев|NOUN|256|17|10||2|1.0
153|франко-британский|франко-британский|франко-британский|UNKN|257|17|11|UNKN|1|1.0
154|конкорд|конкорд|Конкорд|CLIV|258|17|12|CLIV|5|1.0
155|не|не|не|PRCL|264|18|6||31|1.0
156|перепутать|перепутать|перепутать|INFN|265|18|7||1|1.0
157|узкий|узкий|узкий|ADJF|266|18|8||1|1.0
158|вытянутый|вытянутый|вытянутый|ADJF|267|18|9||2|1.0
159|фюзеляж|фюзеляж|фюзеляж|NOUN|268|18|10|SPEC|2|1.0
160|заостренный|заостренным|заостренным|PRTF|270|18|12||1|1.0
161|нос|носом|носом|NOUN|271|18|13||3|1.0
162|бок|бокам|бокам|NOUN|273|18|15||1|1.0
163|длинный|длинные|длинные|ADJF|274|18|16||4|1.0
164|дельтовидный|дельтовидные|дельтовидные|ADJF|275|18|17||1|1.0
165|крыло|крылья|крылья|NOUN|276|18|18|SPEC|5|1.0
166|оперение|оперение|оперение|NOUN|278|18|20||1|1.0
167|стрела|стрелы|стрелы|NOUN|279|18|21||1|1.0
168|заметный|заметные|заметные|ADJF|282|18|24||1|1.0
169|двигатель|двигатели|двигатели|NOUN|283|18|25|SPEC|8|1.0
170|угловатый|угловатой|угловатой|ADJF|284|18|26||1|1.0
171|форма|формы|формы|NOUN|285|18|27||2|1.0
172|напоминающий|напоминающие|напоминающие|PRTF|287|18|29||1|1.0
173|старое|старые|старые|NOUN|288|18|30||2|1.0
174|камера|камеры|камеры|NOUN|289|18|31||1|1.0
175|видеонаблюдение|видеонаблюдения|видеонаблюдения|NOUN|290|18|32||1|1.0
176|самолет|самолеты|самолеты|NOUN|293|19|3|SPEC|41|1.0
177|будущее|будущего|будущего|NOUN|294|19|4||4|1.0
178|способный|способные|способные|ADJF|295|19|5||1|1.0
179|разогнаться|разогнаться|разогнаться|INFN|296|19|6||1|1.0
180|2т|до 2 тыс|до 2 тыс|NUSR|299|19|9|NUSR|1|1.0
181|км/ч|км/ч|км/ч|ABVR|300|19|10|ABVR|1|1.0
182|два|два|два|NUMR|303|19|13||4|1.0
183|раз|раза|раза|NOUN|304|19|14||1|1.0
184|быстрее|быстрее|быстрее|COMP|305|19|15||4|1.0
185|скорость|скорости|скорости|NOUN|306|19|16||10|1.0
186|звук|звука|звука|NOUN|307|19|17||3|1.0
187|обычный|обычных|обычных|ADJF|309|19|19||4|1.0
188|пассажирский|пассажирских|пассажирских|ADJF|310|19|20||7|1.0
189|лайнер|лайнеров|лайнеров|NOUN|311|19|21||5|1.0
190|будущее|будущее|будущее|NOUN|314|20|3||4|1.0
191|не|не|не|PRCL|316|20|5||31|1.0
192|наступил|наступило|наступило|VERB|317|20|6||2|1.0
193|скорость|скорость|Скорость|NOUN|318|21|1||10|1.0
194|звук|звука|звука|NOUN|319|21|2||3|1.0
195|не|не|не|PRCL|320|21|3||31|1.0
196|красивый|красивое|красивое|ADJF|322|21|5||1|1.0
197|сравнение|сравнение|сравнение|NOUN|323|21|6||1|1.0
198|лететь|лететь|лететь|INFN|325|22|2||1|1.0
199|быстрее|быстрее|быстрее|COMP|327|22|4||4|1.0
200|возникаю|возникает|возникает|VERB|328|22|5||2|1.0
201|дополнительный|дополнительное|дополнительное|ADJF|329|22|6||2|1.0
202|сопротивление|сопротивление|сопротивление|NOUN|330|22|7||5|1.0
203|воздух|воздуха|воздуха|NOUN|331|22|8||8|1.0
204|необычный|необычные|Необычные|ADJF|332|23|1||1|1.0
205|субтильный|субтильные|субтильные|ADJF|333|23|2||1|1.0
206|силуэт|силуэты|силуэты|NOUN|334|23|3||1|1.0
207|конкорда|конкорда|Конкорда|CLIV|335|23|4|CLIV|3|1.0
208|ту-144|ту-144|Ту-144|DSNU|337|23|6|DSNU|8|1.0
209|позволяю|позволяли|позволяли|VERB|338|23|7||3|1.0
210|преодолеть|преодолеть|преодолеть|INFN|339|23|8||3|1.0
211|звуковой|звуковой|звуковой|ADJF|340|23|9||15|1.0
212|барьер|барьер|барьер|NOUN|341|23|10||4|1.0
213|цена|ценой|ценой|NOUN|344|23|13||4|1.0
214|конструкторский|конструкторские|конструкторские|ADJF|347|23|16||1|1.0
215|ухищрение|ухищрения|ухищрения|NOUN|348|23|17||1|1.0
216|оба|оба|оба|NUMR|349|23|18||1|1.0
217|самолет|самолета|самолета|NOUN|350|23|19|SPEC|41|1.0
218|расходую|расходовали|расходовали|VERB|351|23|20||1|1.0
219|топливо|топлива|топлива|NOUN|354|23|23|SPEC|7|1.0
220|вмещаю|вмещали|вмещали|VERB|356|23|25||1|1.0
221|сотня|сотни|сотни|NOUN|360|23|29||1|1.0
222|пассажир|пассажиров|пассажиров|NOUN|361|23|30||4|1.0
223|билет|билеты|Билеты|NOUN|362|24|1||3|1.0
224|стою|стоили|стоили|VERB|363|24|2||3|1.0
225|место|места|Места|NOUN|365|25|1||1|1.0
226|последний|последних|последних|ADJF|367|25|3||3|1.0
227|рейс|рейсах|рейсах|NOUN|368|25|4||6|1.0
228|конкорда|конкорда|Конкорда|CLIV|369|25|5|CLIV|3|1.0
229|лондон|лондоном|Лондоном|NOUN|371|25|7|TITL|3|1.0
230|нй|нью-йорком|Нью-Йорком|NAME|373|25|9|NAME|3|1.0
231|стою|стоили|стоили|VERB|374|25|10||3|1.0
232|4350в|4350 в|4350 в|NUSR|375|25|11|NUSR|1|1.0
233|один|одну|одну|ADJF|376|25|12||5|1.0
234|сторона|сторону|сторону|NOUN|377|25|13||1|1.0
235|поправка|поправкой|поправкой|NOUN|379|25|15||1|1.0
236|инфляция|инфляцию|инфляцию|NOUN|381|25|17||1|1.0
237|нынешний|нынешнему|нынешнему|ADJF|383|25|19||2|1.0
238|курс|курсу|курсу|NOUN|384|25|20||1|1.0
239|540т|540 тыс|540 тыс|NUSR|387|25|23|NUSR|1|1.0
240|рубль|рублей|рублей|NOUN|388|25|24||1|1.0
241|расход|расход|Расход|NOUN|389|26|1||7|1.0
242|топливо|топлива|топлива|NOUN|390|26|2|SPEC|7|1.0
243|половина|половина|половина|NOUN|391|26|3||1|1.0
244|беда|беды|беды|NOUN|392|26|4||1|1.0
245|конкорд|конкорд|Конкорд|CLIV|393|26|5|CLIV|5|1.0
246|ту-144|ту-144|Ту-144|DSNU|395|26|7|DSNU|8|1.0
247|настоящий|настоящей|настоящей|ADJF|397|26|9||1|1.0
248|напасть|напастью|напастью|NOUN|398|26|10||1|1.0
249|человек|людей|людей|NOUN|400|26|12||8|1.0
250|земля|земле|земле|NOUN|402|26|14||5|1.0
251|лучше|получше|получше|COMP|404|27|2||1|1.0
252|разобраться|разобраться|разобраться|INFN|407|27|5||1|1.0
253|отправился|отправился|отправился|VERB|409|27|7||2|1.0
254|подмосковный|подмосковный|подмосковный|ADJF|411|27|9||1|1.0
255|город|город|город|NOUN|412|27|10||3|1.0
256|жуковский|жуковский|Жуковский|NOUN|413|27|11|TITL|1|1.0
257|40м|40 минут|40 минут|NUSR|414|27|12|NUSR|1|1.0
258|метро|метро|метро|NOUN|416|27|14||1|1.0
259|полчаса|полчаса|полчаса|NOUN|418|27|16||2|1.0
260|электричка|электричке|электричке|NOUN|420|27|18||1|1.0
261|научный|научному|научному|ADJF|422|27|20||2|1.0
262|руководитель|руководителю|руководителю|NOUN|423|27|21||2|1.0
263|цаги|цаги|ЦАГИ|NOUN|424|27|22|UPPR|3|1.0
264|проект|проекта|проекта|NOUN|426|27|24||2|1.0
265|разработка|разработке|разработке|NOUN|428|27|26||2|1.0
266|концепция|концепции|концепции|NOUN|429|27|27||1|1.0
267|сверхзвуковой|сверхзвукового|сверхзвукового|ADJF|430|27|28||24|1.0
268|пассажирский|пассажирского|пассажирского|ADJF|431|27|29||7|1.0
269|самолет|самолета|самолета|NOUN|432|27|30|SPEC|41|1.0
270|второе|второго|второго|NOUN|433|27|31||4|1.0
271|поколение|поколения|поколения|NOUN|434|27|32||6|1.0
272|вижу|видите|видите|VERB|437|28|3||1|1.0
273|плыву|плывет|плывет|VERB|438|28|4||1|1.0
274|корабль|корабль|корабль|NOUN|439|28|5|SPEC|2|1.0
275|волна|волна|Волна|NOUN|440|29|1||3|1.0
276|идущий|идущая|идущая|PRTF|441|29|2||1|1.0
277|нос|носа|носа|NOUN|443|29|4||3|1.0
278|корабль|корабля|корабля|NOUN|444|29|5|SPEC|2|1.0
279|распространяюсь|распространяется|распространяется|VERB|445|29|6||2|1.0
280|огромный|огромное|огромное|ADJF|447|29|8||2|1.0
281|расстояние|расстояние|расстояние|NOUN|448|29|9||2|1.0
282|уходил|уходит|уходит|VERB|451|29|12||1|1.0
283|энергия|энергия|энергия|NOUN|452|29|13||2|1.0
284|заходил|заходит|заходит|VERB|453|29|14||1|1.0
285|академик|академик|академик|NOUN|455|29|16||1|1.0
286|ран|ран|РАН|ABVR|456|29|17|SPEC|1|1.0
287|сч|сергей чернышев|Сергей Чернышев|NAME|457|29|18|NAME|8|1.0
288|сверхзвуковой|сверхзвуковыми|сверхзвуковыми|ADJF|459|30|2||24|1.0
289|самолет|самолетами|самолетами|NOUN|460|30|3|SPEC|41|1.0
290|получаюсь|получается|получается|VERB|461|30|4||1|1.0
291|сам|самое|самое|ADJF|464|30|7||4|1.0
292|вод|воды|воды|NOUN|467|30|10||1|1.0
293|воздух|воздух|воздух|NOUN|468|30|11||8|1.0
294|ударный|ударная|ударная|ADJF|469|30|12||2|1.0
295|волна|волна|волна|NOUN|470|30|13||3|1.0
296|летательный|летательного|летательного|ADJF|472|30|15||3|1.0
297|аппарат|аппарата|аппарата|NOUN|473|30|16|SPEC|8|1.0
298|уношу|уносит|уносит|VERB|474|30|17||1|1.0
299|часть|часть|часть|NOUN|475|30|18||2|1.0
300|энергия|энергии|энергии|NOUN|476|30|19||2|1.0
301|двигатель|двигателя|двигателя|NOUN|477|30|20|SPEC|8|1.0
302|ударный|ударная|ударная|ADJF|480|31|3||2|1.0
303|волна|волна|волна|NOUN|481|31|4||3|1.0
304|касаюсь|касается|касается|VERB|482|31|5||1|1.0
305|земля|земли|земли|NOUN|483|31|6||5|1.0
306|раздаюсь|раздается|раздается|VERB|484|31|7||1|1.0
307|взрыв|взрыв|взрыв|NOUN|485|31|8||1|1.0
308|сам|самом|самом|ADJF|487|32|2||4|1.0
309|дело|деле|деле|NOUN|488|32|3||5|1.0
310|не|не|не|PRCL|490|32|5||31|1.0
311|взрываюсь|взрывается|взрывается|VERB|491|32|6||1|1.0
312|громкий|громкий|громкий|ADJF|492|32|7||1|1.0
313|хлопок|хлопок|хлопок|NOUN|493|32|8||1|1.0
314|обусловлен|обусловлен|обусловлен|PRTS|494|32|9||1|1.0
315|перепад|перепадом|перепадом|NOUN|495|32|10||2|1.0
316|давление|давления|давления|NOUN|496|32|11||3|1.0
317|перепад|перепад|перепад|NOUN|498|33|2||2|1.0
318|составляю|составляет|составляет|VERB|499|33|3||1|1.0
319|несколько|несколько|несколько|NUMR|501|33|5||5|1.0
320|десятитысячный|десятитысячных|десятитысячных|ADJF|502|33|6||1|1.0
321|доля|долей|долей|NOUN|503|33|7||1|1.0
322|атмосферный|атмосферного|атмосферного|ADJF|504|33|8||1|1.0
323|давление|давления|давления|NOUN|505|33|9||3|1.0
324|ухо|ухом|ухом|NOUN|507|33|11||1|1.0
325|воспринимаюсь|воспринимается|воспринимается|VERB|508|33|12||1|1.0
326|отдаленный|отдаленный|отдаленный|ADJF|510|33|14||1|1.0
327|раскат|раскат|раскат|NOUN|511|33|15||1|1.0
328|гром|грома|грома|NOUN|512|33|16||1|1.0
329|человек|люди|Люди|NOUN|516|34|1||8|1.0
330|пугаюсь|пугаются|пугаются|VERB|517|34|2||1|1.0
331|просыпаюсь|просыпаются|просыпаются|VERB|520|35|3||1|1.0
332|внезапность|внезапности|внезапности|NOUN|525|35|8||1|1.0
333|рассказываю|рассказывает|рассказывает|VERB|528|35|11||3|1.0
334|сч|сергей чернышев|Сергей Чернышев|NAME|529|35|12|NAME|8|1.0
335|случай|случаи|случаи|NOUN|532|36|3||2|1.0
336|летевший|летевших|летевших|PRTF|536|36|7||1|1.0
337|ту-144|ту-144|Ту-144|DSNU|537|36|8|DSNU|8|1.0
338|боевы|боевых|боевых|NOUN|539|36|10||1|1.0
339|машина|машин|машин|NOUN|540|36|11|SPEC|2|1.0
340|лопаюсь|лопались|лопались|VERB|541|36|12||1|1.0
341|стекло|стекла|стекла|NOUN|542|36|13||2|1.0
342|здание|зданиям|зданиям|NOUN|544|36|15||1|1.0
343|шлю|шли|шли|VERB|545|36|16||1|1.0
344|трещина|трещины|трещины|NOUN|546|36|17||1|1.0
345|звуковой|звуковой|звуковой|ADJF|548|37|2||15|1.0
346|удар|удар|удар|NOUN|549|37|3||10|1.0
347|возникаю|возникает|возникает|VERB|550|37|4||2|1.0
348|не|не|не|PRCL|551|37|5||31|1.0
349|пролетающий|пролетающим|пролетающим|PRTF|554|37|8||2|1.0
350|самолет|самолетом|самолетом|NOUN|555|37|9|SPEC|41|1.0
351|накрываю|накрывает|накрывает|VERB|557|37|11||1|1.0
352|земля|землю|землю|NOUN|558|37|12||5|1.0
353|ковёр|ковром|ковром|NOUN|559|37|13||1|1.0
354|ширина|шириной|шириной|NOUN|560|37|14||1|1.0
355|десяток|десятки|десятки|NOUN|562|37|16||2|1.0
356|километр|километров|километров|NOUN|563|37|17||1|1.0
357|стелюсь|стелется|стелется|VERB|565|37|19||1|1.0
358|воздушный|воздушным|воздушным|ADJF|567|37|21||1|1.0
359|судно|судном|судном|NOUN|568|37|22|SPEC|1|1.0
360|скорость|скорость|скорость|NOUN|570|37|24||10|1.0
361|остаюсь|остается|остается|VERB|571|37|25||2|1.0
362|сверхзвуковой|сверхзвуковой|сверхзвуковой|ADJF|572|37|26||24|1.0
363|америка|америке|Америке|NOUN|574|38|2|SPEC|2|1.0
364|грохот|грохот|грохот|NOUN|575|38|3||1|1.0
365|самолет|самолетов|самолетов|NOUN|576|38|4|SPEC|41|2.0
366|будущее|будущего|будущего|NOUN|577|38|5||4|1.0
367|встревожил|встревожил|встревожил|VERB|579|38|7||1|1.0
368|чиновник|чиновников|чиновников|NOUN|580|38|8||1|1.0
369|федеральный|федеральное|Федеральное|ADJF|582|38|10|TITL|1|1.0
370|управление|управление|управление|NOUN|583|38|11||1|1.0
371|гражданский|гражданской|гражданской|ADJF|584|38|12||3|2.0
372|авиация|авиации|авиации|NOUN|585|38|13|SPEC|6|2.0
373|сша|сша|США|NOUN|586|38|14|SPEC|3|1.0
374|запретил|запретило|запретило|VERB|587|38|15||1|1.0
375|полет|полеты|полеты|NOUN|588|38|16||8|1.0
376|конкордов|конкордов|Конкордов|CLIV|589|38|17|CLIV|1|1.0
377|сушь|сушей|сушей|NOUN|591|38|19||2|1.0
378|поднялся|поднялись|поднялись|VERB|598|38|26||2|1.0
379|воздух|воздух|воздух|NOUN|600|38|28||8|1.0
380|пассажир|пассажирами|пассажирами|NOUN|602|38|30||4|1.0
381|борт|борту|борту|NOUN|604|38|32||2|1.0
382|ооновская|ооновская|ооновская|UNKN|605|38|33|UNKN|1|1.0
383|международный|международная|Международная|ADJF|606|38|34|TITL|3|1.0
384|организация|организация|организация|NOUN|607|38|35||2|1.0
385|гражданский|гражданской|гражданской|ADJF|608|38|36||3|2.0
386|авиация|авиации|авиации|NOUN|609|38|37|SPEC|6|2.0
387|икао|икао|ИКАО|UPPR|611|38|39|UPPR|4|1.0
388|позднее|позже|позже|COMP|612|38|40||1|1.0
389|принял|приняла|приняла|VERB|613|38|41||1|1.0
390|резолюция|резолюцию|резолюцию|NOUN|614|38|42||1|1.0
391|говорюсь|говорится|говорится|VERB|616|38|44||1|1.0
392|сверхзвуковой|сверхзвуковые|сверхзвуковые|ADJF|618|38|46||24|1.0
393|самолет|самолеты|самолеты|NOUN|619|38|47|SPEC|41|2.0
394|не|не|не|PRCL|620|38|48||31|1.0
395|должен|должны|должны|ADJS|621|38|49||7|1.0
396|создавать|создавать|создавать|INFN|622|38|50||1|1.0
397|нсдл|неприемлемые ситуации для людей|неприемлемые ситуации для людей|WIQM|623|38|51|WIQM|1|1.0
398|потенциально|потенциально|Потенциально|ADVB|624|39|1||1|1.0
399|популярный|популярные|популярные|ADJF|625|39|2||1|1.0
400|маршрут|маршруты|маршруты|NOUN|626|39|3||1|1.0
401|восточный|восточным|Восточным|ADJF|628|39|5|TITL|1|1.0
402|западный|западным|Западным|ADJF|630|39|7|TITL|1|1.0
403|побережье|побережьем|побережьем|NOUN|631|39|8||1|1.0
404|страна|страны|страны|NOUN|632|39|9||5|1.0
405|отпал|отпали|отпали|VERB|633|39|10||1|1.0
406|мир|мир|мир|NOUN|636|39|13||5|1.0
407|1970-х|1970-х|1970-х|NUSR|638|39|15|NUSR|1|1.0
408|не|не|не|PRCL|640|39|17||31|1.0
409|глобализованный|глобализованным|глобализованным|ADJF|642|39|19||2|1.0
410|богатый|богатым|богатым|ADJF|644|39|21||1|1.0
411|франко-британским|франко-британским|франко-британским|UNKN|647|39|24|UNKN|1|1.0
412|самолет|самолетам|самолетам|NOUN|648|39|25|SPEC|41|1.0
413|остаюсь|оставалось|оставалось|VERB|649|39|26||2|1.0
414|летать|летать|летать|INFN|650|39|27||4|1.0
415|атлантика|атлантикой|Атлантикой|NOUN|652|39|29|TITL|2|1.0
416|нй|нью-йорка|Нью-Йорка|NAME|654|39|31|NAME|3|1.0
417|париж|париж|Париж|NOUN|656|39|33|TITL|2|1.0
418|лондон|лондон|Лондон|NOUN|657|39|34|TITL|3|1.0
419|обратный|обратном|обратном|ADJF|660|39|37||1|1.0
420|направление|направлении|направлении|NOUN|661|39|38||2|1.0
